episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,626,2.385e-01,1.200e+00,9.000e-01,2.047e+00,3.409e+00,9.543e-01,5.304e-01,5.625e-01,8.000e+01,4.862e+00,1.200e+00,1.100e+00,3.409e+00,2.047e+00,1.530e+00,7.107e-01,1.168e+00,0.000e+00,3.00
200,200,1279,-8.064e-01,1.000e+00,1.300e+00,1.601e+00,3.108e+00,9.088e-01,3.603e-01,3.321e-01,5.000e+01,9.064e-01,1.000e+00,1.300e+00,3.108e+00,1.601e+00,1.162e+00,9.988e-01,9.464e-01,0.000e+00,3.70
300,300,1940,-2.628e+00,1.200e+00,1.500e+00,1.699e+00,3.528e+00,1.094e+00,2.820e-01,3.227e-01,6.000e+01,3.828e+00,1.300e+00,1.500e+00,3.528e+00,1.699e+00,1.971e+00,7.013e-01,8.557e-01,0.000e+00,4.00
400,400,2599,-4.407e-01,1.200e+00,8.000e-01,1.697e+00,2.138e+00,1.404e+00,1.587e-01,1.345e-01,7.000e+01,3.341e+00,1.300e+00,1.300e+00,2.138e+00,1.697e+00,1.832e+00,1.251e-01,1.808e-01,0.000e+00,3.60
500,500,3239,1.287e+00,8.000e-01,8.000e-01,1.208e+00,1.221e+00,9.925e-01,1.411e-01,7.429e-02,8.000e+01,3.613e+00,6.000e-01,1.700e+00,1.221e+00,1.208e+00,1.091e+00,3.752e-02,9.260e-02,0.000e+00,2.90
600,600,3855,2.324e+00,8.000e-01,1.500e+00,1.215e+00,1.691e+00,1.030e+00,9.699e-02,8.775e-02,6.000e+01,-6.238e-01,1.000e+00,1.300e+00,1.691e+00,1.215e+00,1.624e+00,5.262e-02,1.485e-02,0.000e+00,3.50
700,700,4508,2.632e-02,1.100e+00,1.600e+00,1.883e+00,2.257e+00,1.689e+00,9.813e-02,9.601e-02,6.000e+01,1.074e+00,1.100e+00,1.200e+00,2.257e+00,1.883e+00,2.065e+00,1.279e-01,6.425e-02,0.000e+00,3.90
800,800,5090,2.819e+00,9.000e-01,1.100e+00,1.665e+00,2.346e+00,1.553e+00,4.829e-02,6.352e-02,7.000e+01,5.807e-01,1.300e+00,8.000e-01,2.346e+00,1.665e+00,2.295e+00,3.475e-02,1.592e-02,0.000e+00,2.60
900,900,5669,1.145e+00,1.000e+00,9.000e-01,1.993e+00,2.048e+00,1.836e+00,1.085e-01,4.848e-02,7.000e+01,2.555e+00,6.000e-01,1.100e+00,2.048e+00,1.993e+00,1.192e+00,4.137e-01,4.416e-01,0.000e+00,2.70
1000,1000,6253,1.001e+00,1.100e+00,1.700e+00,2.419e+00,3.118e+00,2.143e+00,1.380e-01,1.381e-01,6.000e+01,2.988e-01,1.300e+00,1.200e+00,3.118e+00,2.419e+00,2.429e+00,6.466e-01,4.190e-02,0.000e+00,3.80
