episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,884,-1.295e+01,1.500e+00,9.000e-01,4.679e+00,1.433e+01,1.325e+00,2.098e+00,1.257e+00,1.000e+01,8.073e+00,1.800e+00,1.200e+00,2.352e+01,1.194e+01,9.040e+00,8.681e+00,5.795e+00,0.000e+00,-1.013e+01,1.100e+00,1.200e+00,5.477e+00,1.380e+01,1.068e+00,3.094e+00,1.315e+00,0.000e+00,3.699e+00,1.200e+00,2.400e+00,1.855e+01,1.215e+01,4.762e+00,4.242e+00,9.543e+00,0.000e+00,4.70
200,200,1824,-7.573e+00,2.200e+00,4.000e-01,4.797e+00,1.007e+01,2.558e+00,2.161e+00,7.817e-02,1.000e+01,7.877e+00,1.800e+00,1.300e+00,2.251e+01,1.093e+01,8.875e+00,7.325e+00,6.312e+00,0.000e+00,-1.379e+01,1.500e+00,1.200e+00,1.594e+00,1.228e+01,5.358e-01,7.851e-01,2.733e-01,0.000e+00,3.586e+00,6.000e-01,3.700e+00,1.434e+01,9.953e+00,1.790e+00,8.513e-01,1.170e+01,0.000e+00,4.60
300,300,2751,-7.824e+00,1.600e+00,4.000e-01,1.382e+00,6.807e+00,6.884e-01,6.060e-01,8.774e-02,4.000e+01,5.971e+00,1.000e+00,1.200e+00,1.601e+01,8.539e+00,3.973e+00,7.288e+00,4.749e+00,0.000e+00,-9.991e+00,9.000e-01,2.100e+00,1.667e+00,9.558e+00,3.628e-01,5.073e-01,7.967e-01,0.000e+00,5.244e+00,8.000e-01,2.400e+00,1.145e+01,5.605e+00,2.218e+00,2.222e+00,7.010e+00,0.000e+00,4.00
400,400,3678,-6.255e+00,1.800e+00,6.000e-01,2.957e+00,6.312e+00,1.681e+00,1.098e+00,1.778e-01,2.000e+01,2.505e+00,1.500e+00,1.400e+00,1.314e+01,8.633e+00,4.840e+00,4.592e+00,3.706e+00,0.000e+00,-9.206e+00,7.000e-01,1.900e+00,3.776e+00,1.108e+01,6.847e-01,1.553e+00,1.538e+00,0.000e+00,3.556e+00,9.000e-01,2.500e+00,1.072e+01,4.561e+00,2.115e+00,2.187e+00,6.415e+00,0.000e+00,4.40
500,500,4597,-3.201e-02,2.900e+00,3.000e-01,1.227e+01,1.010e+01,8.951e+00,2.555e+00,7.658e-01,4.000e+01,5.732e+00,1.200e+00,1.200e+00,1.712e+01,9.486e+00,5.130e+00,7.374e+00,4.614e+00,0.000e+00,-8.121e+00,1.100e+00,1.600e+00,9.878e+00,1.650e+01,2.746e+00,2.916e+00,4.216e+00,0.000e+00,-3.279e+00,5.000e-01,2.800e+00,8.666e+00,1.185e+01,1.051e+00,1.588e+00,6.028e+00,0.000e+00,4.10
600,600,5537,5.475e-01,3.300e+00,1.000e-01,1.610e+01,1.365e+01,1.179e+01,4.006e+00,3.011e-01,1.000e+01,9.088e+00,1.900e+00,1.000e+00,2.288e+01,1.099e+01,9.322e+00,8.772e+00,4.784e+00,0.000e+00,-1.181e+01,5.000e-01,2.200e+00,9.364e+00,1.848e+01,6.586e-01,3.890e+00,4.816e+00,0.000e+00,-6.224e+00,5.000e-01,3.500e+00,8.512e+00,1.374e+01,9.052e-01,8.561e-01,6.751e+00,0.000e+00,4.60
700,700,6449,-1.011e+00,2.900e+00,4.000e-01,1.146e+01,9.974e+00,7.520e+00,3.196e+00,7.474e-01,3.000e+01,9.888e+00,2.000e+00,8.000e-01,1.464e+01,1.053e+00,6.329e+00,6.338e+00,1.974e+00,0.000e+00,-1.340e+01,8.000e-01,2.400e+00,5.546e+00,1.875e+01,9.154e-01,2.007e+00,2.623e+00,0.000e+00,-4.777e+00,1.000e+00,3.100e+00,9.828e-01,2.859e+00,1.172e-01,5.020e-02,8.154e-01,0.000e+00,4.70
800,800,7371,9.284e+00,2.800e+00,2.000e-01,1.286e+01,1.875e+00,7.942e+00,4.502e+00,4.150e-01,0.000e+00,7.817e+00,1.800e+00,1.900e+00,1.163e+01,8.117e-01,4.570e+00,3.095e+00,3.965e+00,0.000e+00,-2.306e+01,1.000e+00,3.000e+00,2.549e-01,2.001e+01,1.544e-02,2.721e-02,2.123e-01,0.000e+00,-4.944e+00,7.000e-01,3.400e+00,6.867e-01,2.730e+00,4.342e-02,2.095e-02,6.223e-01,0.000e+00,5.00
900,900,8322,7.363e+00,2.100e+00,7.000e-01,1.050e+01,6.400e-01,5.331e+00,4.112e+00,1.060e+00,2.000e+01,6.161e+00,1.600e+00,1.300e+00,1.010e+01,3.430e-01,3.391e+00,4.041e+00,2.672e+00,0.000e+00,-1.883e+01,6.000e-01,3.000e+00,9.339e-02,1.843e+01,4.759e-03,6.493e-03,8.213e-02,0.000e+00,-4.690e+00,1.200e+00,2.400e+00,2.787e-01,1.569e+00,3.472e-02,1.934e-02,2.246e-01,0.000e+00,4.70
1000,1000,9227,1.066e+00,2.300e+00,1.000e+00,5.103e+00,1.137e+00,3.697e+00,1.133e+00,2.734e-01,1.000e+01,5.449e+00,1.400e+00,1.200e+00,1.065e+01,1.998e+00,3.182e+00,4.979e+00,2.486e+00,0.000e+00,-1.228e+01,6.000e-01,3.100e+00,5.425e-01,1.002e+01,3.413e-02,5.051e-02,4.578e-01,0.000e+00,-3.735e+00,4.000e-01,3.400e+00,1.316e+00,4.451e+00,6.756e-02,1.136e-01,1.135e+00,0.000e+00,4.60
