episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,steps_per_eps
1100,1100,8769,-2.460e+00,5.000e-01,2.900e+00,3.795e+00,5.754e+00,1.968e+00,4.143e-01,1.412e+00,3.000e+01,7.192e+00,1.600e+00,1.200e+00,1.144e+01,1.545e+00,6.101e+00,3.055e+00,2.281e+00,0.000e+00,-6.832e+00,1.000e-01,3.900e+00,8.832e-02,8.021e+00,3.076e-03,0.000e+00,8.524e-02,0.000e+00,4.00
1200,1200,9562,-7.154e-01,7.000e-01,1.900e+00,5.605e+00,4.221e+00,2.708e+00,1.843e+00,1.054e+00,2.000e+01,2.952e+00,1.600e+00,1.500e+00,8.094e+00,2.342e+00,5.454e+00,1.642e+00,9.986e-01,0.000e+00,-7.337e+00,2.000e-01,4.100e+00,1.127e-01,7.250e+00,1.075e-02,1.628e-03,1.004e-01,0.000e+00,4.50
1300,1300,10323,5.574e-02,7.000e-01,1.800e+00,5.568e+00,3.212e+00,2.768e+00,1.175e+00,1.625e+00,4.000e+01,1.115e+00,2.000e+00,1.300e+00,6.408e+00,2.793e+00,5.486e+00,4.252e-01,4.972e-01,0.000e+00,-3.771e+00,4.000e-01,3.500e+00,8.101e-02,6.052e+00,2.159e-02,6.677e-04,5.875e-02,0.000e+00,4.00
1400,1400,11091,-2.543e+00,6.000e-01,2.600e+00,5.207e+00,5.950e+00,2.387e+00,1.564e-01,2.664e+00,3.000e+01,5.907e+00,2.600e+00,1.000e+00,1.187e+01,2.560e+00,9.110e+00,1.588e+00,1.169e+00,0.000e+00,-7.064e+00,2.000e-01,3.900e+00,3.500e-02,8.599e+00,3.102e-03,9.340e-04,3.097e-02,0.000e+00,4.40
1500,1500,11821,-4.020e-01,7.000e-01,2.000e+00,5.168e+00,3.370e+00,2.781e+00,4.064e-01,1.981e+00,4.000e+01,2.205e+00,2.100e+00,1.000e+00,7.210e+00,2.605e+00,6.359e+00,3.627e-01,4.882e-01,0.000e+00,-3.503e+00,1.000e-01,3.500e+00,4.269e-02,6.446e+00,2.320e-03,5.847e-04,3.979e-02,0.000e+00,3.70
1600,1600,12557,-2.807e+00,6.000e-01,1.600e+00,2.433e+00,3.940e+00,2.370e+00,4.242e-02,1.990e-02,6.000e+01,4.845e+00,2.300e+00,4.000e-01,7.990e+00,1.245e+00,7.763e+00,9.590e-02,1.315e-01,0.000e+00,-3.846e-02,0.000e+00,3.500e+00,3.705e-02,5.276e+00,0.000e+00,0.000e+00,3.705e-02,0.000e+00,3.50
1700,1700,13268,1.853e-01,5.000e-01,1.700e+00,2.423e+00,3.038e+00,1.987e+00,2.067e-02,4.160e-01,6.000e+01,3.713e+00,2.100e+00,6.000e-01,5.551e+00,1.238e+00,5.447e+00,7.911e-02,2.502e-02,0.000e+00,-1.898e+00,4.000e-01,2.400e+00,3.082e-02,3.729e+00,8.729e-03,2.436e-04,2.185e-02,0.000e+00,2.90
1800,1800,13995,-6.586e-01,7.000e-01,2.000e+00,3.591e+00,3.550e+00,2.779e+00,1.080e-02,8.015e-01,7.000e+01,3.731e+00,2.600e+00,4.000e-01,7.341e+00,1.809e+00,7.227e+00,1.706e-03,1.118e-01,0.000e+00,-3.729e-01,1.000e-01,3.100e+00,3.471e-02,5.608e+00,3.098e-03,0.000e+00,3.161e-02,0.000e+00,3.20
1900,1900,14727,-2.940e+00,7.000e-01,2.200e+00,3.989e+00,5.128e+00,2.764e+00,8.033e-01,4.213e-01,4.000e+01,7.093e+00,3.100e+00,3.000e-01,1.071e+01,2.019e+00,1.020e+01,5.554e-02,4.567e-01,0.000e+00,-4.954e+00,3.000e-01,3.200e+00,3.865e-02,7.592e+00,7.954e-03,7.921e-04,2.990e-02,0.000e+00,3.70
2000,2000,15461,-9.606e-01,7.000e-01,1.900e+00,4.014e+00,4.575e+00,2.791e+00,1.169e-02,1.212e+00,6.000e+01,4.990e+00,2.700e+00,1.000e-01,8.504e+00,2.014e+00,8.456e+00,4.786e-02,2.091e-05,0.000e+00,-1.829e+00,1.000e-01,3.100e+00,2.429e-02,5.953e+00,2.990e-03,0.000e+00,2.130e-02,0.000e+00,3.20
2100,2100,16186,1.525e+00,7.000e-01,2.500e+00,6.358e+00,4.334e+00,2.792e+00,7.773e-03,3.558e+00,5.000e+01,2.995e+00,3.300e+00,2.000e-01,7.556e+00,3.162e+00,7.496e+00,3.930e-04,5.945e-02,0.000e+00,-3.719e+00,2.000e-01,3.200e+00,3.156e-02,6.451e+00,4.766e-03,7.953e-04,2.600e-02,0.000e+00,3.70
2200,2200,16884,-3.381e+00,6.000e-01,2.400e+00,3.978e+00,5.858e+00,2.397e+00,4.724e-03,1.576e+00,4.000e+01,6.506e+00,3.200e+00,1.000e-01,9.592e+00,1.986e+00,9.591e+00,1.225e-03,2.196e-04,0.000e+00,-2.525e+00,1.000e-01,3.400e+00,3.082e-02,5.756e+00,2.657e-03,0.000e+00,2.816e-02,0.000e+00,3.50
2300,2300,17598,-5.495e+00,6.000e-01,2.300e+00,2.795e+00,6.790e+00,2.382e+00,7.886e-03,4.048e-01,5.000e+01,9.384e+00,3.500e+00,3.000e-01,1.220e+01,1.411e+00,1.198e+01,0.000e+00,2.203e-01,0.000e+00,-2.889e+00,0.000e+00,3.600e+00,2.336e-02,6.812e+00,0.000e+00,6.548e-04,2.270e-02,0.000e+00,3.80
2400,2400,18297,-5.666e+00,4.000e-01,3.300e+00,3.170e+00,7.036e+00,1.594e+00,4.341e-03,1.571e+00,3.000e+01,8.103e+00,3.900e+00,3.000e-01,1.118e+01,1.579e+00,1.099e+01,1.919e-01,4.420e-04,0.000e+00,-4.037e+00,1.000e-01,4.200e+00,2.966e-02,5.766e+00,2.121e-03,5.398e-04,2.700e-02,0.000e+00,4.40
2500,2500,19004,-3.516e+00,6.000e-01,2.700e+00,3.996e+00,6.012e+00,2.390e+00,5.089e-03,1.601e+00,5.000e+01,7.130e+00,3.500e+00,1.000e-01,1.024e+01,2.008e+00,1.024e+01,3.966e-04,1.058e-04,0.000e+00,-2.014e+00,0.000e+00,3.700e+00,2.679e-02,6.241e+00,0.000e+00,2.480e-04,2.654e-02,0.000e+00,3.80
2600,2600,19660,-5.217e+00,4.000e-01,2.800e+00,1.608e+00,5.825e+00,1.597e+00,3.077e-03,7.723e-03,4.000e+01,8.942e+00,3.500e+00,0.000e+00,1.075e+01,8.123e-01,1.075e+01,0.000e+00,0.000e+00,0.000e+00,-2.626e+00,0.000e+00,3.400e+00,2.083e-02,5.747e+00,0.000e+00,3.317e-04,2.050e-02,0.000e+00,3.50
2700,2700,20330,1.629e+00,9.000e-01,1.400e+00,4.390e+00,6.610e-01,3.592e+00,5.934e-03,7.918e-01,8.000e+01,-2.902e-01,3.200e+00,0.000e+00,2.904e+00,2.194e+00,2.904e+00,0.000e+00,0.000e+00,0.000e+00,2.461e+00,1.000e-01,3.000e+00,2.309e-02,4.462e+00,1.426e-03,1.828e-04,2.148e-02,0.000e+00,3.20
2800,2800,20951,2.026e+00,7.000e-01,2.000e+00,2.810e+00,8.391e-02,2.796e+00,5.126e-03,8.746e-03,8.000e+01,-2.083e+00,3.200e+00,0.000e+00,3.272e-01,1.411e+00,3.272e-01,9.284e-06,0.000e+00,0.000e+00,4.257e+00,1.000e-01,3.300e+00,1.944e-02,1.662e+00,2.257e-03,0.000e+00,1.718e-02,0.000e+00,3.40
2900,2900,21585,1.314e-02,6.000e-01,2.300e+00,2.407e+00,9.398e-02,2.396e+00,3.799e-03,7.504e-03,6.000e+01,-1.891e+00,3.800e+00,0.000e+00,3.178e-01,1.209e+00,3.178e-01,0.000e+00,0.000e+00,0.000e+00,3.578e+00,0.000e+00,3.800e+00,1.900e-02,1.441e+00,0.000e+00,0.000e+00,1.900e-02,0.000e+00,3.80
3000,3000,22276,4.861e-02,6.000e-01,2.500e+00,2.407e+00,5.801e-02,2.396e+00,2.910e-03,7.679e-03,6.000e+01,-1.966e+00,3.800e+00,0.000e+00,2.438e-01,1.210e+00,2.438e-01,0.000e+00,0.000e+00,0.000e+00,3.617e+00,0.000e+00,3.800e+00,1.899e-02,1.402e+00,0.000e+00,0.000e+00,1.899e-02,0.000e+00,3.80
3100,3100,22962,2.669e+00,8.000e-01,1.100e+00,3.201e+00,3.135e-02,3.196e+00,1.795e-03,3.027e-03,9.000e+01,-2.696e+00,2.200e+00,1.000e-01,1.089e-01,1.605e+00,1.088e-01,0.000e+00,7.334e-05,0.000e+00,5.527e+00,2.000e-01,2.100e+00,1.315e-02,1.687e+00,3.708e-03,0.000e+00,9.437e-03,0.000e+00,2.30
3200,3200,23624,2.674e+00,7.000e-01,1.000e+00,2.804e+00,3.017e-02,2.798e+00,2.822e-03,2.971e-03,8.000e+01,-2.672e+00,2.000e+00,0.000e+00,1.347e-01,1.406e+00,1.347e-01,4.827e-05,0.000e+00,0.000e+00,4.898e+00,1.000e-01,2.100e+00,1.002e-02,1.512e+00,1.955e-03,0.000e+00,8.066e-03,0.000e+00,2.20
3300,3300,24303,5.471e-01,5.000e-01,2.500e+00,2.006e+00,5.911e-02,1.998e+00,2.888e-03,5.366e-03,5.000e+01,-1.697e+00,3.600e+00,1.000e-01,4.116e-01,1.008e+00,4.116e-01,0.000e+00,7.176e-06,0.000e+00,2.749e+00,0.000e+00,3.700e+00,1.457e-02,1.365e+00,0.000e+00,0.000e+00,1.457e-02,0.000e+00,3.70
3400,3400,25030,3.614e-01,4.000e-01,3.100e+00,1.605e+00,4.412e-02,1.599e+00,1.482e-03,5.426e-03,4.000e+01,-1.586e+00,3.700e+00,0.000e+00,2.209e-01,8.065e-01,2.209e-01,3.442e-06,0.000e+00,0.000e+00,2.224e+00,0.000e+00,3.800e+00,1.364e-02,9.894e-01,0.000e+00,0.000e+00,1.364e-02,0.000e+00,3.80
3500,3500,25726,5.621e-01,5.000e-01,2.000e+00,2.005e+00,4.292e-02,1.999e+00,2.861e-03,3.606e-03,5.000e+01,-1.981e+00,3.200e+00,1.000e-01,2.251e-01,1.006e+00,2.250e-01,0.000e+00,7.525e-05,0.000e+00,3.019e+00,0.000e+00,3.200e+00,9.667e-03,1.190e+00,0.000e+00,1.702e-04,9.497e-03,0.000e+00,3.30
3600,3600,26413,8.799e-01,5.000e-01,2.400e+00,2.004e+00,2.395e-02,1.999e+00,1.360e-03,3.691e-03,5.000e+01,-1.853e+00,3.300e+00,0.000e+00,1.533e-01,1.006e+00,1.533e-01,0.000e+00,0.000e+00,0.000e+00,3.173e+00,0.000e+00,3.300e+00,9.274e-03,1.136e+00,0.000e+00,0.000e+00,9.274e-03,0.000e+00,3.30
3700,3700,27142,1.681e+00,5.000e-01,2.800e+00,2.003e+00,2.218e-02,1.998e+00,8.991e-04,3.505e-03,6.000e+01,-1.926e+00,3.600e+00,0.000e+00,8.108e-02,1.007e+00,8.108e-02,0.000e+00,0.000e+00,0.000e+00,3.045e+00,1.000e-01,3.500e+00,9.673e-03,1.065e+00,1.294e-03,0.000e+00,8.379e-03,0.000e+00,3.60
3800,3800,27834,-2.455e-02,4.000e-01,2.800e+00,1.604e+00,2.872e-02,1.599e+00,2.198e-03,3.178e-03,4.000e+01,-1.652e+00,4.100e+00,0.000e+00,1.552e-01,8.068e-01,1.552e-01,0.000e+00,0.000e+00,0.000e+00,2.076e+00,0.000e+00,4.100e+00,8.936e-03,9.328e-01,0.000e+00,0.000e+00,8.936e-03,0.000e+00,4.10
3900,3900,28554,2.782e+00,4.000e-01,2.800e+00,2.799e+00,1.721e-02,1.599e+00,8.312e-04,1.199e+00,4.000e+01,-2.368e+00,3.500e+00,0.000e+00,3.512e-02,1.403e+00,3.512e-02,0.000e+00,0.000e+00,0.000e+00,5.858e-01,2.000e-01,3.300e+00,7.775e-03,1.422e+00,1.530e-03,0.000e+00,6.245e-03,0.000e+00,3.50
4000,4000,29278,1.898e-01,5.000e-01,2.400e+00,2.003e+00,1.292e-02,1.999e+00,1.472e-03,2.321e-03,5.000e+01,-1.958e+00,3.600e+00,0.000e+00,4.603e-02,1.004e+00,4.603e-02,0.000e+00,0.000e+00,0.000e+00,3.068e+00,0.000e+00,3.500e+00,5.257e-03,1.037e+00,0.000e+00,8.622e-05,5.171e-03,0.000e+00,3.60
4100,4100,29962,-5.084e-01,2.000e-01,3.300e+00,8.036e-01,1.203e-02,7.998e-01,1.247e-03,2.605e-03,2.000e+01,-1.547e+00,4.000e+00,0.000e+00,5.824e-02,4.051e-01,5.824e-02,3.227e-06,0.000e+00,0.000e+00,7.553e-01,0.000e+00,4.200e+00,6.225e-03,4.509e-01,0.000e+00,0.000e+00,6.225e-03,0.000e+00,4.20
4200,4200,30694,1.936e-01,4.000e-01,3.200e+00,1.602e+00,8.253e-03,1.599e+00,1.226e-04,2.507e-03,4.000e+01,-1.777e+00,3.700e+00,0.000e+00,2.692e-02,8.036e-01,2.692e-02,0.000e+00,0.000e+00,0.000e+00,2.383e+00,0.000e+00,3.700e+00,4.897e-03,8.218e-01,0.000e+00,0.000e+00,4.897e-03,0.000e+00,3.70
4300,4300,31446,-2.083e-01,3.000e-01,3.800e+00,1.203e+00,1.155e-02,1.199e+00,1.043e-03,2.781e-03,3.000e+01,-1.564e+00,4.600e+00,0.000e+00,4.107e-02,6.051e-01,4.107e-02,0.000e+00,0.000e+00,0.000e+00,1.472e+00,0.000e+00,4.600e+00,5.689e-03,6.334e-01,0.000e+00,0.000e+00,5.689e-03,0.000e+00,4.60
4400,4400,32139,2.934e-01,5.000e-01,3.500e+00,2.003e+00,9.623e-03,1.999e+00,1.484e-03,2.529e-03,5.000e+01,-2.070e+00,4.400e+00,3.000e-01,3.519e-02,1.006e+00,3.519e-02,0.000e+00,1.111e-06,0.000e+00,2.977e+00,0.000e+00,4.700e+00,5.989e-03,1.029e+00,0.000e+00,0.000e+00,5.989e-03,0.000e+00,4.70
4500,4500,32894,6.954e-01,5.000e-01,3.100e+00,2.002e+00,6.410e-03,1.999e+00,4.707e-04,2.077e-03,5.000e+01,-2.089e+00,3.600e+00,1.000e-01,1.478e-02,1.004e+00,1.478e-02,3.771e-07,6.209e-07,0.000e+00,3.194e+00,0.000e+00,3.800e+00,4.867e-03,1.011e+00,0.000e+00,0.000e+00,4.867e-03,0.000e+00,3.80
4600,4600,33643,-9.047e-01,1.000e-01,4.500e+00,4.029e-01,7.646e-03,3.998e-01,5.141e-04,2.583e-03,1.000e+01,-1.388e+00,4.800e+00,1.000e-01,1.674e-02,2.052e-01,1.673e-02,0.000e+00,1.970e-06,0.000e+00,-2.068e-01,0.000e+00,4.900e+00,5.565e-03,2.124e-01,0.000e+00,0.000e+00,5.565e-03,0.000e+00,4.90
4700,4700,34377,4.956e-01,5.000e-01,3.200e+00,2.002e+00,6.784e-03,1.999e+00,1.094e-03,1.877e-03,5.000e+01,-2.090e+00,4.100e+00,1.000e-01,1.477e-02,1.004e+00,1.477e-02,0.000e+00,1.697e-06,0.000e+00,3.094e+00,0.000e+00,4.200e+00,4.641e-03,1.011e+00,0.000e+00,0.000e+00,4.641e-03,0.000e+00,4.20
4800,4800,35152,-3.567e-03,3.000e-01,3.600e+00,1.202e+00,5.956e-03,1.200e+00,6.885e-04,2.014e-03,3.000e+01,-1.590e+00,4.200e+00,0.000e+00,1.405e-02,6.042e-01,1.405e-02,0.000e+00,0.000e+00,0.000e+00,1.494e+00,0.000e+00,4.200e+00,4.268e-03,6.106e-01,0.000e+00,0.000e+00,4.268e-03,0.000e+00,4.20
4900,4900,35961,-1.035e-01,1.000e-01,3.900e+00,4.025e-01,6.030e-03,3.999e-01,6.196e-04,2.057e-03,2.000e+01,-1.392e+00,4.300e+00,1.000e-01,1.324e-02,2.049e-01,1.324e-02,0.000e+00,1.690e-06,0.000e+00,-2.048e-01,1.000e-01,4.300e+00,4.886e-03,2.097e-01,9.297e-04,0.000e+00,3.957e-03,0.000e+00,4.40
5000,5000,36745,4.980e-01,4.000e-01,2.900e+00,1.602e+00,3.991e-03,1.600e+00,5.272e-04,1.736e-03,4.000e+01,-1.992e+00,3.400e+00,1.000e-01,1.137e-02,8.030e-01,1.137e-02,0.000e+00,1.720e-06,0.000e+00,2.494e+00,0.000e+00,3.500e+00,2.733e-03,8.092e-01,0.000e+00,0.000e+00,2.733e-03,0.000e+00,3.50
5100,5100,37527,5.980e-01,4.000e-01,2.900e+00,1.602e+00,3.638e-03,1.600e+00,4.726e-04,1.330e-03,4.000e+01,-1.995e+00,3.400e+00,1.000e-01,7.761e-03,8.024e-01,7.759e-03,0.000e+00,1.504e-06,0.000e+00,2.497e+00,0.000e+00,3.500e+00,2.451e-03,8.057e-01,0.000e+00,0.000e+00,2.451e-03,0.000e+00,3.50
5200,5200,38308,-2.569e-03,1.000e-01,3.900e+00,4.031e-01,5.709e-03,3.999e-01,1.093e-03,2.141e-03,2.000e+01,-1.590e+00,4.300e+00,1.000e-01,1.429e-02,2.045e-01,1.429e-02,7.068e-07,4.810e-06,0.000e+00,-2.072e-01,1.000e-01,4.300e+00,3.916e-03,2.111e-01,8.399e-04,7.777e-05,2.999e-03,0.000e+00,4.50
5300,5300,39123,-1.303e+00,1.000e-01,4.400e+00,4.021e-01,5.403e-03,3.999e-01,5.531e-04,1.649e-03,1.000e+01,-1.190e+00,4.900e+00,0.000e+00,1.301e-02,2.031e-01,1.301e-02,0.000e+00,0.000e+00,0.000e+00,-2.066e-01,0.000e+00,4.900e+00,3.137e-03,2.097e-01,0.000e+00,0.000e+00,3.137e-03,0.000e+00,4.90
5400,5400,39891,-3.031e-01,2.000e-01,4.100e+00,8.009e-01,4.012e-03,7.998e-01,0.000e+00,1.041e-03,2.000e+01,-1.394e+00,4.300e+00,0.000e+00,7.760e-03,4.020e-01,7.760e-03,0.000e+00,0.000e+00,0.000e+00,4.974e-01,0.000e+00,4.200e+00,2.507e-03,4.051e-01,0.000e+00,3.164e-05,2.476e-03,0.000e+00,4.30
5500,5500,40682,-1.003e+00,0.000e+00,4.900e+00,1.552e-03,4.249e-03,0.000e+00,2.148e-04,1.338e-03,0.000e+00,-9.944e-01,4.900e+00,0.000e+00,8.280e-03,2.650e-03,8.280e-03,2.019e-07,0.000e+00,0.000e+00,-1.003e+00,0.000e+00,5.000e+00,2.932e-03,5.865e-03,0.000e+00,0.000e+00,2.932e-03,0.000e+00,5.00
5600,5600,41503,-5.994e-01,2.000e-01,3.500e+00,8.050e-01,4.396e-03,7.999e-01,3.310e-03,1.822e-03,2.000e+01,-1.392e+00,4.400e+00,0.000e+00,1.266e-02,4.045e-01,1.266e-02,2.422e-07,0.000e+00,0.000e+00,5.912e-01,0.000e+00,4.500e+00,2.285e-03,4.111e-01,0.000e+00,0.000e+00,2.285e-03,0.000e+00,4.50
5700,5700,42323,-1.353e-03,3.000e-01,3.400e+00,1.202e+00,2.971e-03,1.200e+00,6.840e-04,1.094e-03,3.000e+01,-1.696e+00,3.900e+00,1.000e-01,6.195e-03,6.021e-01,6.195e-03,0.000e+00,2.936e-07,0.000e+00,1.497e+00,0.000e+00,3.900e+00,1.809e-03,6.046e-01,0.000e+00,5.452e-05,1.755e-03,0.000e+00,4.00
5800,5800,43158,-1.402e+00,0.000e+00,4.700e+00,1.831e-03,3.595e-03,0.000e+00,4.991e-04,1.332e-03,0.000e+00,-1.094e+00,4.900e+00,1.000e-01,8.203e-03,2.280e-03,8.202e-03,0.000e+00,9.895e-07,0.000e+00,-1.004e+00,0.000e+00,5.000e+00,1.916e-03,6.076e-03,0.000e+00,0.000e+00,1.916e-03,0.000e+00,5.00
5900,5900,43988,-9.014e-01,1.000e-01,4.700e+00,4.015e-01,2.963e-03,3.999e-01,1.186e-04,1.486e-03,1.000e+01,-1.197e+00,4.900e+00,0.000e+00,5.402e-03,2.020e-01,5.402e-03,0.000e+00,0.000e+00,0.000e+00,-2.020e-01,0.000e+00,4.900e+00,1.688e-03,2.037e-01,0.000e+00,0.000e+00,1.688e-03,0.000e+00,4.90
6000,6000,44785,-6.008e-01,1.000e-01,4.400e+00,4.015e-01,2.329e-03,4.000e-01,3.513e-04,1.151e-03,1.000e+01,-1.198e+00,4.500e+00,0.000e+00,3.678e-03,2.019e-01,3.678e-03,1.655e-07,0.000e+00,0.000e+00,-1.010e-01,0.000e+00,4.600e+00,1.522e-03,2.025e-01,0.000e+00,0.000e+00,1.522e-03,0.000e+00,4.60
6100,6100,45640,-5.608e-04,3.000e-01,4.000e+00,1.202e+00,2.150e-03,1.200e+00,4.604e-04,1.266e-03,3.000e+01,-1.698e+00,4.300e+00,1.000e-01,3.670e-03,6.019e-01,3.670e-03,0.000e+00,1.850e-07,0.000e+00,1.499e+00,0.000e+00,4.400e+00,1.381e-03,6.026e-01,0.000e+00,0.000e+00,1.381e-03,0.000e+00,4.40
6200,6200,46508,-8.015e-01,1.000e-01,4.400e+00,4.008e-01,2.212e-03,4.000e-01,6.932e-05,7.123e-04,1.000e+01,-1.197e+00,4.600e+00,0.000e+00,4.104e-03,2.012e-01,4.104e-03,0.000e+00,0.000e+00,0.000e+00,-1.015e-01,0.000e+00,4.600e+00,1.229e-03,2.027e-01,0.000e+00,0.000e+00,1.229e-03,0.000e+00,4.60
6300,6300,47326,-7.009e-01,1.000e-01,4.600e+00,4.011e-01,1.996e-03,3.999e-01,2.540e-04,9.398e-04,1.000e+01,-1.298e+00,4.700e+00,0.000e+00,3.424e-03,2.014e-01,3.424e-03,2.531e-07,0.000e+00,0.000e+00,-2.011e-01,0.000e+00,4.800e+00,1.188e-03,2.023e-01,0.000e+00,0.000e+00,1.188e-03,0.000e+00,4.80
6400,6400,48133,2.008e-01,3.000e-01,3.200e+00,1.202e+00,1.579e-03,1.200e+00,1.528e-03,9.054e-04,3.000e+01,-1.799e+00,3.700e+00,0.000e+00,3.082e-03,6.017e-01,3.082e-03,2.278e-07,0.000e+00,0.000e+00,1.698e+00,0.000e+00,3.800e+00,8.505e-04,6.030e-01,0.000e+00,0.000e+00,8.505e-04,0.000e+00,3.80
6500,6500,48972,-5.969e-01,1.000e-01,4.400e+00,4.047e-01,1.602e-03,4.000e-01,2.189e-03,2.561e-03,1.000e+01,-1.400e+00,4.500e+00,1.000e-01,2.635e-03,2.026e-01,2.634e-03,0.000e+00,4.579e-07,0.000e+00,-1.032e-01,0.000e+00,4.600e+00,9.989e-04,2.042e-01,0.000e+00,0.000e+00,9.989e-04,0.000e+00,4.60
6600,6600,49824,-9.003e-01,1.000e-01,4.600e+00,4.015e-01,1.811e-03,3.999e-01,7.820e-04,7.704e-04,1.000e+01,-1.298e+00,4.900e+00,1.000e-01,3.363e-03,2.015e-01,3.363e-03,0.000e+00,1.464e-07,0.000e+00,-2.015e-01,0.000e+00,5.000e+00,1.111e-03,2.026e-01,0.000e+00,0.000e+00,1.111e-03,0.000e+00,5.00
