episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,1000,-1.125e+01,0.000e+00,0.000e+00,3.212e-02,1.128e+01,0.000e+00,3.212e-02,0.000e+00,0.000e+00,2.616e+00,1.700e+00,2.300e+00,1.367e+01,7.653e+00,4.705e+00,2.677e+00,6.287e+00,0.000e+00,-1.977e+00,2.700e+00,9.000e-01,9.304e+00,7.881e+00,5.036e+00,2.503e+00,1.765e+00,0.000e+00,3.091e-01,1.300e+00,1.800e+00,1.450e+01,1.069e+01,3.678e+00,5.996e+00,4.828e+00,0.000e+00,5.00
200,200,2000,-1.504e+01,0.000e+00,0.000e+00,9.263e-03,1.505e+01,0.000e+00,9.263e-03,0.000e+00,0.000e+00,-4.681e+00,1.000e+00,2.800e+00,8.802e+00,1.038e+01,1.584e+00,1.943e+00,5.275e+00,0.000e+00,3.061e-01,2.300e+00,1.300e+00,1.251e+01,8.609e+00,6.008e+00,3.496e+00,3.011e+00,0.000e+00,9.617e+00,1.500e+00,1.000e+00,2.310e+01,1.038e+01,6.290e+00,1.253e+01,4.276e+00,0.000e+00,5.00
300,300,3000,-2.291e+01,0.000e+00,0.000e+00,4.538e-03,2.291e+01,0.000e+00,4.538e-03,0.000e+00,0.000e+00,-8.917e+00,1.000e+00,3.000e+00,1.251e+01,1.843e+01,2.265e+00,2.386e+00,7.862e+00,0.000e+00,1.193e+01,2.500e+00,1.300e+00,2.462e+01,9.593e+00,1.233e+01,6.098e+00,6.192e+00,0.000e+00,1.159e+01,9.000e-01,5.000e-01,2.579e+01,1.200e+01,3.981e+00,1.973e+01,2.082e+00,0.000e+00,5.00
400,400,4000,-2.377e+01,0.000e+00,0.000e+00,3.390e-03,2.377e+01,0.000e+00,3.390e-03,0.000e+00,0.000e+00,-1.047e+01,7.000e-01,3.500e+00,9.769e+00,1.744e+01,1.036e+00,1.425e+00,7.308e+00,0.000e+00,1.404e+01,2.600e+00,9.000e-01,2.675e+01,9.419e+00,1.430e+01,8.121e+00,4.331e+00,0.000e+00,1.270e+01,4.000e-01,4.000e-01,2.510e+01,1.100e+01,1.038e+00,2.307e+01,9.904e-01,0.000e+00,5.00
500,500,5000,-1.909e+01,0.000e+00,0.000e+00,1.960e-03,1.909e+01,0.000e+00,1.960e-03,0.000e+00,0.000e+00,-1.890e+00,1.300e+00,2.600e+00,1.187e+01,1.106e+01,2.525e+00,2.269e+00,7.080e+00,0.000e+00,2.397e+00,2.200e+00,1.100e+00,1.460e+01,9.408e+00,6.664e+00,4.941e+00,2.999e+00,0.000e+00,1.289e+01,0.000e+00,1.000e-01,2.399e+01,1.090e+01,0.000e+00,2.393e+01,5.456e-02,0.000e+00,5.00
600,600,6000,-1.253e+01,0.000e+00,0.000e+00,2.069e-04,1.253e+01,0.000e+00,2.069e-04,0.000e+00,0.000e+00,-1.790e+01,1.000e+00,3.400e+00,2.068e+00,1.717e+01,3.647e-01,2.577e-01,1.446e+00,0.000e+00,6.354e+00,3.000e+00,9.000e-01,1.850e+01,9.344e+00,1.133e+01,4.101e+00,3.071e+00,0.000e+00,1.848e+01,0.000e+00,0.000e+00,2.851e+01,1.003e+01,0.000e+00,2.851e+01,0.000e+00,0.000e+00,5.00
700,700,7000,-1.109e+01,0.000e+00,0.000e+00,3.881e-04,1.109e+01,0.000e+00,3.881e-04,0.000e+00,0.000e+00,-1.958e+01,5.000e-01,3.400e+00,7.290e-01,1.791e+01,7.400e-02,1.387e-01,5.163e-01,0.000e+00,8.609e+00,2.300e+00,6.000e-01,2.060e+01,8.891e+00,9.535e+00,8.616e+00,2.449e+00,0.000e+00,1.636e+01,1.000e-01,0.000e+00,2.633e+01,9.775e+00,1.319e-02,2.632e+01,0.000e+00,0.000e+00,5.00
800,800,8000,-4.461e+00,0.000e+00,0.000e+00,3.658e-04,4.461e+00,0.000e+00,3.658e-04,0.000e+00,0.000e+00,-1.988e+01,7.000e-01,3.800e+00,8.058e-01,1.829e+01,6.056e-02,7.908e-02,6.661e-01,0.000e+00,1.231e+01,3.100e+00,7.000e-01,2.064e+01,5.631e+00,1.330e+01,4.675e+00,2.661e+00,0.000e+00,6.735e+00,0.000e+00,1.000e-01,1.676e+01,9.820e+00,0.000e+00,1.675e+01,5.829e-03,0.000e+00,5.00
900,900,9000,-9.364e+00,0.000e+00,0.000e+00,3.771e-04,9.365e+00,0.000e+00,3.771e-04,0.000e+00,0.000e+00,-8.938e+00,1.500e+00,2.800e+00,8.264e-01,7.465e+00,1.666e-01,8.992e-02,5.699e-01,0.000e+00,2.675e+00,2.200e+00,1.500e+00,1.375e+01,7.572e+00,6.289e+00,3.639e+00,3.818e+00,0.000e+00,9.828e+00,0.000e+00,0.000e+00,1.934e+01,9.517e+00,0.000e+00,1.934e+01,0.000e+00,0.000e+00,5.00
1000,1000,10000,-8.969e+00,0.000e+00,0.000e+00,8.119e-04,8.969e+00,0.000e+00,8.119e-04,0.000e+00,0.000e+00,-4.659e+00,1.700e+00,2.200e+00,8.732e-01,2.133e+00,2.010e-01,9.999e-02,5.722e-01,0.000e+00,-1.376e-01,2.600e+00,1.700e+00,1.099e+01,8.330e+00,6.067e+00,1.534e+00,3.391e+00,0.000e+00,7.366e+00,0.000e+00,1.000e-01,1.702e+01,9.450e+00,0.000e+00,1.699e+01,2.272e-02,0.000e+00,5.00
