episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
9000,9000,51504,4.454e+00,4.000e+00,1.600e+00,5.000e-01,3.649e+00,3.195e+00,3.148e+00,0.000e+00,5.012e-01,1.000e+02,1.913e+00,1.192e+00,4.046e+00,4.500e+00,1.600e+00,5.000e-01,3.195e+00,3.649e+00,3.195e+00,0.000e+00,1.209e-08,0.000e+00,1.286e+00,1.944e+00,2.10
9500,9500,53769,2.958e+00,2.000e+00,1.400e+00,3.000e-01,2.957e+00,1.999e+00,2.752e+00,0.000e+00,2.045e-01,1.000e+02,1.171e+00,7.141e-01,5.742e+00,6.700e+00,1.000e+00,7.000e-01,1.999e+00,2.957e+00,1.999e+00,0.000e+00,3.477e-08,0.000e+00,1.800e+00,2.722e+00,1.70
10000,10000,56184,3.009e-01,0.000e+00,2.700e+00,1.000e-01,4.512e+00,4.211e+00,4.512e+00,1.105e-04,7.710e-07,7.000e+01,5.571e-01,1.322e-01,4.999e+00,5.300e+00,2.200e+00,7.000e-01,4.211e+00,4.512e+00,4.211e+00,0.000e+00,1.086e-05,0.000e+00,1.853e+00,2.003e+00,2.90
10500,10500,58491,-7.026e-01,1.000e+00,2.500e+00,2.000e-01,2.328e+00,4.030e+00,2.328e+00,0.000e+00,9.420e-08,9.000e+01,7.428e-01,4.846e-01,8.003e+00,6.300e+00,2.000e+00,7.000e-01,4.030e+00,2.328e+00,4.000e+00,0.000e+00,3.081e-02,0.000e+00,1.996e+00,2.349e+00,2.70
11000,11000,60537,-1.991e+00,0.000e+00,1.900e+00,1.000e-01,2.088e-01,2.200e+00,2.088e-01,0.000e+00,3.630e-09,1.000e+02,3.143e-01,2.864e-01,1.039e+01,8.400e+00,1.100e+00,9.000e-01,2.200e+00,2.088e-01,2.200e+00,0.000e+00,4.707e-06,0.000e+00,2.338e+00,3.275e+00,2.00
11500,11500,62588,-9.055e-01,-1.000e-01,2.000e+00,2.000e-01,1.796e+00,2.601e+00,1.796e+00,0.000e+00,8.903e-08,8.000e+01,6.286e-01,1.645e-01,7.405e+00,6.600e+00,1.300e+00,8.000e-01,2.601e+00,1.796e+00,2.600e+00,1.103e-03,3.255e-10,0.000e+00,2.188e+00,2.377e+00,2.20
12000,12000,64416,-1.184e+00,-1.000e+00,1.400e+00,0.000e+00,8.043e-01,9.880e-01,8.043e-01,0.000e+00,0.000e+00,9.000e+01,0.000e+00,0.000e+00,9.084e+00,8.900e+00,5.000e-01,9.000e-01,9.880e-01,8.043e-01,9.880e-01,0.000e+00,3.992e-13,0.000e+00,2.314e+00,3.500e+00,1.40
12500,12500,66205,-4.434e-01,0.000e+00,1.700e+00,1.000e-01,1.379e+00,1.822e+00,1.379e+00,0.000e+00,3.394e-05,1.000e+02,4.857e-01,1.853e-01,9.243e+00,8.800e+00,9.000e-01,9.000e-01,1.822e+00,1.379e+00,1.800e+00,0.000e+00,2.246e-02,0.000e+00,2.478e+00,3.325e+00,1.80
13000,13000,68049,-1.184e+00,0.000e+00,2.200e+00,1.000e-01,2.016e+00,3.200e+00,2.016e+00,0.000e+00,9.769e-08,8.000e+01,4.286e-01,2.100e-01,7.684e+00,6.500e+00,1.600e+00,7.000e-01,3.200e+00,2.016e+00,3.200e+00,0.000e+00,1.687e-09,0.000e+00,1.801e+00,2.643e+00,2.30
13500,13500,69951,-2.334e+00,-1.000e+00,1.700e+00,0.000e+00,6.541e-02,1.399e+00,6.541e-02,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.073e+01,9.400e+00,7.000e-01,1.000e+00,1.399e+00,6.541e-02,1.399e+00,0.000e+00,2.126e-09,0.000e+00,2.575e+00,3.651e+00,1.70
14000,14000,71831,-2.529e+00,-1.200e+00,1.800e+00,1.000e-01,2.333e-01,1.562e+00,2.333e-01,0.000e+00,9.971e-10,1.000e+02,3.690e-01,-8.129e-02,1.073e+01,9.400e+00,8.000e-01,1.100e+00,1.562e+00,2.333e-01,1.562e+00,0.000e+00,1.506e-11,0.000e+00,2.862e+00,3.472e+00,1.90
14500,14500,73540,-1.005e+00,-1.000e+00,1.200e+00,0.000e+00,1.044e-02,1.592e-02,1.044e-02,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.805e+00,9.800e+00,2.000e-01,1.000e+00,1.592e-02,1.044e-02,1.592e-02,0.000e+00,7.514e-16,0.000e+00,2.572e+00,3.811e+00,1.20
15000,15000,75117,-1.181e+00,-1.000e+00,1.100e+00,0.000e+00,4.838e-03,1.855e-01,4.838e-03,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.008e+01,9.900e+00,1.000e-01,1.000e+00,1.855e-01,4.838e-03,1.855e-01,0.000e+00,4.948e-14,0.000e+00,2.572e+00,3.850e+00,1.10
15500,15500,76641,-1.189e+00,-1.000e+00,1.100e+00,0.000e+00,6.978e-03,1.961e-01,6.978e-03,9.242e-08,0.000e+00,1.000e+02,1.286e-01,-7.778e-02,9.989e+00,9.800e+00,1.000e-01,1.100e+00,1.961e-01,6.978e-03,1.961e-01,0.000e+00,1.315e-13,0.000e+00,2.829e+00,3.636e+00,1.20
16000,16000,78181,-1.677e+00,-1.100e+00,1.400e+00,1.000e-01,1.042e-02,5.870e-01,1.042e-02,0.000e+00,1.032e-10,1.000e+02,2.571e-01,-7.778e-02,1.018e+01,9.600e+00,3.000e-01,1.100e+00,5.870e-01,1.042e-02,5.870e-01,7.387e-06,8.151e-14,0.000e+00,2.957e+00,3.428e+00,1.50
16500,16500,79685,-9.995e-01,-1.000e+00,1.200e+00,0.000e+00,1.018e-03,4.953e-04,1.018e-03,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.799e+00,9.800e+00,2.000e-01,1.000e+00,4.953e-04,1.018e-03,4.953e-04,0.000e+00,9.660e-17,0.000e+00,2.571e+00,3.811e+00,1.20
17000,17000,81089,-1.100e+00,-1.100e+00,1.100e+00,1.000e-01,5.068e-05,1.201e-16,5.068e-05,0.000e+00,1.839e-13,1.000e+02,2.571e-01,-7.778e-02,9.800e+00,9.800e+00,1.000e-01,1.100e+00,1.201e-16,5.068e-05,1.138e-17,0.000e+00,1.087e-16,0.000e+00,2.829e+00,3.656e+00,1.20
17500,17500,82426,-1.000e+00,-1.000e+00,1.400e+00,0.000e+00,9.600e-05,5.631e-04,9.600e-05,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.700e+00,9.700e+00,4.000e-01,1.000e+00,5.631e-04,9.600e-05,5.631e-04,0.000e+00,6.492e-17,0.000e+00,2.571e+00,3.772e+00,1.40
18000,18000,83753,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.893e-06,8.385e-17,2.893e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,8.385e-17,2.893e-06,0.000e+00,0.000e+00,8.385e-17,0.000e+00,2.571e+00,3.889e+00,1.00
18500,18500,85037,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.809e-06,3.759e-09,1.809e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.759e-09,1.809e-06,0.000e+00,3.759e-09,6.966e-17,0.000e+00,2.700e+00,3.759e+00,1.10
19000,19000,86275,-1.000e+00,-1.000e+00,1.500e+00,0.000e+00,1.267e-05,4.681e-04,1.267e-05,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.700e+00,9.700e+00,5.000e-01,1.000e+00,4.681e-04,1.267e-05,4.681e-04,0.000e+00,5.290e-17,0.000e+00,2.571e+00,3.772e+00,1.50
19500,19500,87527,-1.000e+00,-1.000e+00,1.400e+00,0.000e+00,6.081e-06,3.999e-04,6.081e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.700e+00,9.700e+00,4.000e-01,1.000e+00,3.999e-04,6.081e-06,3.999e-04,0.000e+00,4.486e-17,0.000e+00,2.571e+00,3.772e+00,1.40
20000,20000,88771,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.368e-07,5.388e-17,1.368e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.388e-17,1.368e-07,0.000e+00,0.000e+00,5.388e-17,0.000e+00,2.571e+00,3.889e+00,1.00
20500,20500,90020,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.448e-08,3.995e-17,7.448e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.995e-17,7.448e-08,0.000e+00,0.000e+00,3.995e-17,0.000e+00,2.571e+00,3.889e+00,1.00
21000,21000,91249,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,4.863e-07,6.713e-05,4.863e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.900e+00,9.900e+00,1.000e-01,1.000e+00,6.713e-05,4.863e-07,6.713e-05,0.000e+00,2.819e-17,0.000e+00,2.571e+00,3.850e+00,1.10
21500,21500,92458,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.351e-07,5.421e-05,3.351e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.900e+00,9.900e+00,1.000e-01,1.000e+00,5.421e-05,3.351e-07,5.421e-05,0.000e+00,2.254e-17,0.000e+00,2.571e+00,3.850e+00,1.10
22000,22000,93634,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.870e-08,1.987e-17,1.870e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.987e-17,1.870e-08,0.000e+00,0.000e+00,1.987e-17,0.000e+00,2.571e+00,3.889e+00,1.00
22500,22500,94859,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.076e-08,1.688e-17,1.076e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.688e-17,1.076e-08,0.000e+00,0.000e+00,1.688e-17,0.000e+00,2.571e+00,3.889e+00,1.00
23000,23000,96053,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.734e-09,1.481e-17,6.734e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.481e-17,6.734e-09,0.000e+00,0.000e+00,1.481e-17,0.000e+00,2.571e+00,3.889e+00,1.00
23500,23500,97243,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.856e-09,1.193e-17,4.856e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.193e-17,4.856e-09,0.000e+00,0.000e+00,1.193e-17,0.000e+00,2.571e+00,3.889e+00,1.00
24000,24000,98461,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,5.419e-08,2.162e-05,5.419e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.900e+00,9.900e+00,1.000e-01,1.000e+00,2.162e-05,5.419e-08,2.162e-05,0.000e+00,8.274e-18,0.000e+00,2.571e+00,3.850e+00,1.10
24500,24500,99673,-1.000e+00,-1.000e+00,1.200e+00,0.000e+00,6.790e-08,1.623e-05,6.790e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.900e+00,9.900e+00,2.000e-01,1.000e+00,1.623e-05,6.790e-08,1.623e-05,0.000e+00,5.953e-18,0.000e+00,2.571e+00,3.850e+00,1.20
25000,25000,100845,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.200e-09,5.140e-18,1.200e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.140e-18,1.200e-09,0.000e+00,0.000e+00,5.140e-18,0.000e+00,2.571e+00,3.889e+00,1.00
