episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,577,-5.722e-01,7.000e-01,1.300e+00,5.376e+00,8.248e+00,1.443e+00,1.519e+00,2.413e+00,8.000e+01,-2.388e+00,5.000e-01,1.000e-01,4.441e+00,6.128e+00,8.454e-01,3.468e+00,1.274e-01,0.000e+00,-1.910e+00,1.600e+00,4.000e-01,5.791e+00,5.901e+00,3.499e+00,1.579e+00,7.130e-01,0.000e+00,7.270e+00,4.000e-01,1.000e+00,1.004e+01,5.368e+00,1.511e+00,5.140e+00,3.387e+00,0.000e+00,2.80
200,200,1173,-3.634e+00,1.000e+00,1.200e+00,5.567e+00,9.501e+00,1.512e+00,2.317e+00,1.738e+00,7.000e+01,1.897e-01,1.100e+00,8.000e-01,6.943e+00,5.053e+00,2.488e+00,3.145e+00,1.309e+00,0.000e+00,-3.446e-01,1.700e+00,1.000e+00,6.584e+00,6.829e+00,3.460e+00,1.645e+00,1.479e+00,0.000e+00,3.989e+00,7.000e-01,1.500e+00,9.209e+00,6.920e+00,1.848e+00,3.803e+00,3.558e+00,0.000e+00,3.70
300,300,1771,-3.334e+00,4.000e-01,1.600e+00,3.005e+00,7.139e+00,4.798e-01,1.452e+00,1.073e+00,6.000e+01,-3.278e-01,1.100e+00,1.000e+00,3.249e+00,3.677e+00,1.618e+00,1.087e+00,5.444e-01,0.000e+00,-1.870e+00,1.800e+00,1.100e+00,5.839e+00,5.109e+00,3.565e+00,1.039e+00,1.235e+00,0.000e+00,4.732e+00,6.000e-01,1.300e+00,7.103e+00,3.271e+00,1.381e+00,3.255e+00,2.466e+00,0.000e+00,3.70
400,400,2400,-1.700e-01,1.000e+00,1.300e+00,6.096e+00,3.766e+00,2.401e+00,2.116e+00,1.579e+00,5.000e+01,-6.941e-01,8.000e-01,1.000e+00,3.460e+00,4.154e+00,1.732e+00,1.019e+00,7.091e-01,0.000e+00,-3.469e+00,1.900e+00,1.000e+00,3.351e+00,4.520e+00,2.624e+00,3.829e-01,3.441e-01,0.000e+00,-6.694e-02,8.000e-01,2.200e+00,4.542e+00,5.009e+00,1.433e+00,9.247e-01,2.184e+00,0.000e+00,3.90
500,500,2990,1.332e+00,6.000e-01,1.200e+00,5.197e+00,2.766e+00,1.503e+00,1.976e+00,1.718e+00,6.000e+01,2.894e+00,6.000e-01,1.400e+00,3.905e+00,2.111e+00,2.184e+00,7.274e-01,9.938e-01,0.000e+00,3.092e-01,1.100e+00,1.600e+00,2.474e+00,3.265e+00,1.930e+00,1.764e-01,3.671e-01,0.000e+00,-2.235e+00,5.000e-01,1.700e+00,1.438e+00,4.872e+00,4.813e-01,4.795e-01,4.768e-01,0.000e+00,3.20
600,600,3597,-7.686e-01,1.000e+00,1.000e+00,3.629e+00,4.198e+00,2.168e+00,8.223e-01,6.386e-01,7.000e+01,1.411e+00,1.200e+00,6.000e-01,4.973e+00,2.661e+00,4.024e+00,6.099e-01,3.385e-01,0.000e+00,-3.574e+00,1.200e+00,1.000e+00,2.773e+00,4.447e+00,2.228e+00,3.674e-01,1.770e-01,0.000e+00,4.432e+00,2.000e-01,2.200e+00,3.779e+00,3.847e+00,5.779e-01,9.192e-01,2.282e+00,0.000e+00,3.10
700,700,4165,2.781e+00,8.000e-01,1.200e+00,3.131e+00,3.150e+00,2.096e+00,2.584e-01,7.767e-01,8.000e+01,2.312e-02,8.000e-01,9.000e-01,3.887e+00,1.964e+00,3.162e+00,4.750e-01,2.499e-01,0.000e+00,-3.127e+00,1.100e+00,1.000e+00,1.368e+00,3.394e+00,1.107e+00,8.762e-02,1.730e-01,0.000e+00,2.922e+00,4.000e-01,1.400e+00,2.731e+00,2.609e+00,9.985e-01,7.641e-01,9.687e-01,0.000e+00,2.60
800,800,4736,-3.586e+00,5.000e-01,1.400e+00,1.823e+00,5.909e+00,9.878e-01,5.506e-01,2.850e-01,7.000e+01,3.061e+00,1.200e+00,8.000e-01,8.041e+00,3.780e+00,5.975e+00,1.251e+00,8.157e-01,0.000e+00,3.441e+00,1.700e+00,8.000e-01,8.839e+00,3.498e+00,7.671e+00,5.363e-01,6.318e-01,0.000e+00,-1.636e-02,4.000e-01,1.900e+00,1.708e+00,7.224e+00,5.494e-01,4.890e-01,6.697e-01,0.000e+00,3.00
900,900,5319,-3.152e+00,2.000e-01,1.800e+00,1.149e+00,7.801e+00,4.832e-01,3.759e-01,2.899e-01,7.000e+01,2.904e+00,1.200e+00,9.000e-01,9.443e+00,3.938e+00,6.796e+00,1.438e+00,1.209e+00,0.000e+00,5.341e+00,1.900e+00,9.000e-01,1.002e+01,3.674e+00,8.607e+00,6.799e-01,7.290e-01,0.000e+00,-2.694e+00,3.000e-01,2.400e+00,1.546e+00,6.739e+00,3.646e-01,2.122e-01,9.687e-01,0.000e+00,3.20
1000,1000,5816,3.498e+00,1.000e-01,1.500e+00,6.472e-01,3.349e+00,2.246e-01,1.971e-01,2.255e-01,9.000e+01,3.580e+00,1.300e+00,6.000e-01,5.366e+00,1.987e+00,5.090e+00,1.706e-01,1.055e-01,0.000e+00,-3.846e-01,1.300e+00,7.000e-01,4.654e+00,2.439e+00,4.219e+00,2.315e-01,2.037e-01,0.000e+00,2.807e+00,6.000e-01,1.900e+00,5.658e-01,3.459e+00,3.156e-01,1.122e-01,1.380e-01,0.000e+00,2.70
1100,1100,6284,-1.811e+00,2.000e-01,2.100e+00,1.660e+00,6.171e+00,5.775e-01,4.651e-01,6.173e-01,7.000e+01,-2.055e+00,1.700e+00,6.000e-01,5.370e+00,4.925e+00,5.234e+00,1.271e-01,9.103e-03,0.000e+00,8.898e+00,1.200e+00,1.000e+00,1.196e+01,1.858e+00,6.728e+00,2.855e+00,2.374e+00,0.000e+00,-2.032e+00,0.000e+00,2.700e+00,1.937e-01,6.226e+00,0.000e+00,1.132e-01,8.059e-02,0.000e+00,3.10
