episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,879,-1.244e+01,0.000e+00,0.000e+00,1.063e-01,1.254e+01,0.000e+00,1.063e-01,0.000e+00,1.000e+01,-6.989e-01,8.000e-01,1.300e+00,1.750e+01,1.600e+01,3.065e+00,9.521e+00,4.916e+00,0.000e+00,6.315e+00,7.000e-01,4.000e-01,1.991e+01,1.170e+01,2.919e+00,1.543e+01,1.565e+00,0.000e+00,6.200e-01,8.000e-01,2.000e+00,1.211e+01,9.390e+00,2.036e+00,4.650e+00,5.424e+00,0.000e+00,4.60
200,200,1760,-1.242e+01,0.000e+00,0.000e+00,2.619e-02,1.245e+01,0.000e+00,2.619e-02,0.000e+00,1.000e+01,3.795e-01,6.000e-01,1.600e+00,1.348e+01,1.100e+01,1.742e+00,7.265e+00,4.470e+00,0.000e+00,1.426e+01,3.000e-01,4.000e-01,2.537e+01,9.810e+00,1.624e+00,2.179e+01,1.958e+00,0.000e+00,-8.515e+00,8.000e-01,2.500e+00,3.454e+00,9.069e+00,9.714e-01,8.271e-01,1.656e+00,0.000e+00,4.70
300,300,2613,-1.056e+01,0.000e+00,0.000e+00,1.364e-02,1.057e+01,0.000e+00,1.364e-02,0.000e+00,2.000e+01,7.937e-01,3.000e-01,1.300e+00,1.193e+01,9.737e+00,7.811e-01,7.930e+00,3.219e+00,0.000e+00,9.658e+00,7.000e-01,9.000e-01,1.994e+01,8.979e+00,3.082e+00,1.322e+01,3.638e+00,0.000e+00,-5.691e+00,1.100e+00,2.000e+00,1.801e+00,4.392e+00,3.601e-01,5.293e-01,9.120e-01,0.000e+00,4.60
400,400,3518,-9.612e+00,0.000e+00,0.000e+00,1.617e-02,9.628e+00,0.000e+00,1.617e-02,0.000e+00,2.000e+01,-4.400e+00,2.000e-01,1.900e+00,5.742e+00,9.041e+00,2.858e-01,3.075e+00,2.380e+00,0.000e+00,1.181e+01,7.000e-01,1.300e+00,1.734e+01,3.934e+00,2.873e+00,9.767e+00,4.702e+00,0.000e+00,-3.397e+00,1.200e+00,1.400e+00,2.784e+00,3.281e+00,7.303e-01,8.602e-01,1.194e+00,0.000e+00,4.30
500,500,4388,-7.056e+00,0.000e+00,0.000e+00,5.785e-03,7.062e+00,0.000e+00,5.785e-03,0.000e+00,1.000e+01,-7.325e+00,5.000e-01,1.700e+00,3.483e+00,8.808e+00,4.050e-01,1.945e+00,1.133e+00,0.000e+00,9.709e+00,5.000e-01,1.900e+00,1.237e+01,1.265e+00,1.394e+00,6.334e+00,4.646e+00,0.000e+00,-1.627e+00,9.000e-01,1.700e+00,1.813e+00,5.401e-01,4.665e-01,5.045e-01,8.416e-01,0.000e+00,4.60
600,600,5291,-3.610e+00,0.000e+00,0.000e+00,3.328e-03,3.613e+00,0.000e+00,3.328e-03,0.000e+00,4.000e+01,-6.291e-01,1.200e+00,1.300e+00,2.590e+00,1.619e+00,8.093e-01,1.014e+00,7.671e-01,0.000e+00,1.431e+00,6.000e-01,1.500e+00,2.405e+00,5.740e-01,4.445e-01,1.203e+00,7.577e-01,0.000e+00,-6.920e-01,1.800e+00,1.300e+00,1.005e+00,1.966e-01,4.913e-01,1.204e-01,3.929e-01,0.000e+00,4.00
700,700,6139,-4.471e+00,0.000e+00,0.000e+00,1.341e-03,4.472e+00,0.000e+00,1.341e-03,0.000e+00,3.000e+01,-4.694e-01,1.400e+00,1.200e+00,3.237e+00,1.806e+00,1.059e+00,1.351e+00,8.263e-01,0.000e+00,1.387e+00,7.000e-01,7.000e-01,2.272e+00,7.850e-01,5.140e-01,1.480e+00,2.777e-01,0.000e+00,-7.468e-01,1.500e+00,1.600e+00,1.777e+00,2.235e-01,7.835e-01,2.421e-01,7.511e-01,0.000e+00,4.30
800,800,7020,-3.678e+00,0.000e+00,0.000e+00,9.152e-04,3.679e+00,0.000e+00,9.152e-04,0.000e+00,3.000e+01,7.255e-01,7.000e-01,9.000e-01,3.550e+00,8.242e-01,6.399e-01,2.257e+00,6.526e-01,0.000e+00,-4.636e-01,8.000e-01,1.400e+00,7.110e-01,6.745e-01,2.224e-01,3.250e-01,1.636e-01,0.000e+00,-1.484e+00,1.200e+00,1.900e+00,1.085e+00,1.688e-01,4.711e-01,1.619e-01,4.521e-01,0.000e+00,4.20
900,900,7912,-2.505e+00,0.000e+00,0.000e+00,7.341e-04,2.506e+00,0.000e+00,7.341e-04,0.000e+00,1.000e+01,-4.914e-01,5.000e-01,2.300e+00,1.932e+00,1.024e+00,2.222e-01,9.500e-01,7.602e-01,0.000e+00,-2.700e+00,1.100e+00,1.800e+00,1.153e+00,3.527e-01,4.703e-01,3.895e-01,2.933e-01,0.000e+00,-2.404e+00,1.200e+00,2.300e+00,9.270e-01,1.308e-01,4.608e-01,1.017e-01,3.645e-01,0.000e+00,4.90
1000,1000,8805,-1.531e+00,0.000e+00,0.000e+00,4.099e-04,1.531e+00,0.000e+00,4.099e-04,0.000e+00,3.000e+01,-2.043e+00,7.000e-01,9.000e-01,9.934e-01,7.367e-01,1.792e-01,6.503e-01,1.640e-01,0.000e+00,3.489e-01,1.000e+00,1.200e+00,1.079e+00,2.301e-01,4.177e-01,4.631e-01,1.983e-01,0.000e+00,-1.175e+00,8.000e-01,2.200e+00,5.580e-01,1.327e-01,2.522e-01,5.700e-02,2.488e-01,0.000e+00,4.30
