episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,952,-8.959e+00,6.000e-01,2.200e+00,4.046e+00,1.071e+01,6.815e-01,1.120e+00,2.244e+00,3.000e+01,-1.034e+01,2.000e-01,1.400e+00,3.892e+00,1.543e+01,2.685e-01,2.045e+00,1.579e+00,0.000e+00,6.978e+00,1.500e+00,9.000e-01,1.869e+01,8.816e+00,6.821e+00,7.709e+00,4.165e+00,0.000e+00,5.521e+00,1.600e+00,1.400e+00,1.499e+01,6.665e+00,5.849e+00,3.843e+00,5.294e+00,0.000e+00,4.00
200,200,1897,-6.683e-01,1.200e+00,2.800e+00,1.256e+01,1.063e+01,2.000e+00,1.733e+00,8.829e+00,0.000e+00,-2.381e+01,5.000e-01,1.100e+00,1.871e+00,2.318e+01,3.391e-01,1.277e+00,2.546e-01,0.000e+00,6.974e+00,1.500e+00,1.100e+00,2.165e+01,1.117e+01,6.263e+00,1.077e+01,4.612e+00,0.000e+00,5.808e+00,6.000e-01,2.400e+00,1.596e+01,7.051e+00,1.813e+00,6.581e+00,7.565e+00,0.000e+00,5.00
300,300,2847,-6.565e+00,1.000e+00,2.900e+00,4.675e+00,7.841e+00,5.183e-01,4.054e-01,3.752e+00,0.000e+00,-1.161e+01,4.000e-01,1.100e+00,1.259e+00,1.067e+01,1.599e-01,9.298e-01,1.695e-01,0.000e+00,-4.292e+00,7.000e-01,1.200e+00,7.497e+00,9.588e+00,9.768e-01,4.841e+00,1.678e+00,0.000e+00,1.177e+01,1.800e+00,1.300e+00,1.660e+01,1.930e+00,5.876e+00,6.478e+00,4.243e+00,0.000e+00,5.00
400,400,3794,-3.095e+00,8.000e-01,2.900e+00,3.495e+00,5.390e+00,2.367e-01,1.786e-01,3.080e+00,3.000e+01,-6.467e+00,5.000e-01,1.800e+00,2.450e+00,7.417e+00,3.199e-01,1.513e+00,6.172e-01,0.000e+00,-4.210e+00,6.000e-01,1.000e+00,3.863e+00,6.973e+00,4.269e-01,2.762e+00,6.739e-01,0.000e+00,7.172e+00,1.100e+00,1.000e+00,1.112e+01,1.143e+00,2.868e+00,5.740e+00,2.508e+00,0.000e+00,4.20
500,500,4752,-9.672e+00,7.000e-01,3.100e+00,3.072e+00,9.744e+00,1.198e-01,2.707e-01,2.681e+00,0.000e+00,-1.114e+01,7.000e-01,1.200e+00,1.986e+00,1.043e+01,1.427e-01,1.629e+00,2.148e-01,0.000e+00,8.514e-01,1.000e+00,1.000e+00,1.105e+01,7.402e+00,1.811e+00,7.555e+00,1.687e+00,0.000e+00,8.763e+00,9.000e-01,1.400e+00,1.405e+01,2.584e+00,2.297e+00,8.047e+00,3.703e+00,0.000e+00,5.00
600,600,5718,-3.136e+00,8.000e-01,3.400e+00,5.937e+00,6.174e+00,2.792e-01,2.331e-01,5.425e+00,0.000e+00,-8.059e+00,1.200e+00,1.400e+00,2.941e+00,8.001e+00,3.307e-01,2.288e+00,3.225e-01,0.000e+00,-4.916e+00,9.000e-01,1.000e+00,4.726e+00,6.842e+00,4.649e-01,3.887e+00,3.743e-01,0.000e+00,5.111e+00,1.000e+00,1.100e+00,1.030e+01,2.891e+00,1.779e+00,6.614e+00,1.909e+00,0.000e+00,5.00
700,700,6686,-1.014e+01,6.000e-01,3.300e+00,4.667e+00,1.171e+01,2.282e-01,1.868e-01,4.252e+00,1.000e+01,-5.524e-01,5.000e-01,7.000e-01,7.650e+00,7.603e+00,6.660e-01,6.618e+00,3.659e-01,0.000e+00,-2.760e+00,9.000e-01,1.000e+00,5.994e+00,6.555e+00,2.186e-01,5.478e+00,2.978e-01,0.000e+00,5.052e+00,1.000e+00,1.100e+00,1.056e+01,3.013e+00,1.836e+00,6.692e+00,2.037e+00,0.000e+00,4.80
800,800,7670,-8.934e+00,2.000e-01,4.300e+00,5.625e+00,1.296e+01,3.028e-02,7.998e-02,5.515e+00,0.000e+00,5.588e-01,1.000e-01,5.000e-01,8.790e+00,7.032e+00,1.110e-01,8.370e+00,3.095e-01,0.000e+00,6.796e+00,7.000e-01,7.000e-01,1.337e+01,4.671e+00,5.141e-01,1.261e+01,2.469e-01,0.000e+00,-5.521e+00,8.000e-01,9.000e-01,2.163e+00,5.284e+00,3.067e-01,1.643e+00,2.129e-01,0.000e+00,5.00
900,900,8670,5.459e+00,8.000e-01,3.800e+00,1.348e+01,6.318e+00,2.384e-01,4.707e-02,1.319e+01,0.000e+00,-2.734e+00,1.000e+00,8.000e-01,2.869e+00,3.603e+00,1.337e-01,2.629e+00,1.064e-01,0.000e+00,-1.750e+00,2.000e-01,4.000e-01,7.080e+00,7.730e+00,2.722e-02,7.035e+00,1.760e-02,0.000e+00,-7.375e+00,9.000e-01,5.000e-01,1.272e+00,7.048e+00,1.360e-01,1.079e+00,5.749e-02,0.000e+00,5.00
1000,1000,9663,5.324e+00,2.000e-01,4.400e+00,1.624e+01,9.213e+00,4.490e-02,1.954e-01,1.600e+01,0.000e+00,-4.030e+00,4.000e-01,6.000e-01,3.230e+00,5.460e+00,4.810e-02,3.126e+00,5.562e-02,0.000e+00,2.050e-01,3.000e-01,3.000e-01,9.150e+00,7.845e+00,4.177e-02,9.098e+00,1.006e-02,0.000e+00,-8.299e+00,1.000e+00,7.000e-01,9.031e-01,7.002e+00,7.126e-02,7.600e-01,7.179e-02,0.000e+00,5.00
1100,1100,10663,5.707e+00,2.000e-01,4.600e+00,1.827e+01,1.116e+01,2.793e-02,7.349e-02,1.817e+01,0.000e+00,7.221e-01,2.000e-01,4.000e-01,7.589e+00,5.767e+00,6.410e-02,7.468e+00,5.724e-02,0.000e+00,-3.831e+00,2.000e-01,2.000e-01,5.587e+00,8.618e+00,1.011e-02,5.576e+00,1.174e-03,0.000e+00,-8.199e+00,5.000e-01,1.000e+00,8.282e-01,6.727e+00,1.810e-02,7.113e-01,9.879e-02,0.000e+00,5.00
1200,1200,11663,1.795e+01,0.000e+00,5.000e+00,2.812e+01,9.163e+00,0.000e+00,0.000e+00,2.812e+01,0.000e+00,-1.726e+01,1.000e-01,1.000e-01,2.612e+00,1.947e+01,5.068e-03,2.601e+00,5.555e-03,0.000e+00,1.325e+00,0.000e+00,0.000e+00,1.209e+01,1.076e+01,0.000e+00,1.209e+01,0.000e+00,0.000e+00,-4.321e+00,0.000e+00,5.000e-01,6.080e+00,9.500e+00,0.000e+00,5.797e+00,2.826e-01,0.000e+00,5.00
