episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,950,-1.375e+02,3.000e-01,4.400e+00,1.381e+01,1.500e+02,6.848e-01,6.921e-01,1.243e+01,0.000e+00,4.520e+01,4.000e-01,1.400e+00,6.041e+01,1.291e+01,4.876e+00,3.878e+01,1.675e+01,0.000e+00,4.063e+01,1.700e+00,1.000e+00,5.835e+01,1.472e+01,1.967e+01,2.688e+01,1.179e+01,0.000e+00,4.177e+01,1.000e+00,1.900e+00,5.612e+01,1.105e+01,1.114e+01,2.362e+01,2.136e+01,0.000e+00,5.00
200,200,1898,-1.315e+02,3.000e-01,4.600e+00,1.976e+01,1.500e+02,3.973e-01,1.022e-01,1.926e+01,0.000e+00,3.949e+01,6.000e-01,1.400e+00,5.881e+01,1.683e+01,6.988e+00,3.557e+01,1.625e+01,0.000e+00,4.438e+01,9.000e-01,8.000e-01,6.195e+01,1.527e+01,1.083e+01,4.134e+01,9.775e+00,0.000e+00,3.907e+01,6.000e-01,3.000e+00,5.394e+01,1.236e+01,6.505e+00,1.525e+01,3.218e+01,0.000e+00,5.00
300,300,2865,-1.404e+02,3.000e-01,4.500e+00,1.087e+01,1.500e+02,1.203e-01,4.793e-02,1.070e+01,0.000e+00,5.058e+01,5.000e-01,6.000e-01,6.384e+01,1.127e+01,6.268e+00,5.012e+01,7.459e+00,0.000e+00,4.401e+01,2.000e-01,1.100e+00,5.717e+01,1.135e+01,2.237e+00,4.276e+01,1.217e+01,0.000e+00,3.764e+01,7.000e-01,1.500e+00,5.263e+01,1.189e+01,7.599e+00,2.943e+01,1.560e+01,0.000e+00,5.00
400,400,3808,-1.291e+02,3.000e-01,4.500e+00,2.219e+01,1.500e+02,2.084e-01,7.689e-02,2.190e+01,0.000e+00,4.540e+01,7.000e-01,1.600e+00,6.004e+01,1.174e+01,8.211e+00,3.318e+01,1.864e+01,0.000e+00,3.577e+01,8.000e-01,6.000e-01,5.433e+01,1.626e+01,8.573e+00,3.933e+01,6.418e+00,0.000e+00,3.855e+01,7.000e-01,1.800e+00,5.172e+01,1.027e+01,7.175e+00,2.579e+01,1.876e+01,0.000e+00,5.00
500,500,4774,-1.297e+02,6.000e-01,3.900e+00,1.188e+01,1.410e+02,1.212e-01,1.656e-02,1.174e+01,1.000e+01,4.459e+01,7.000e-01,2.000e+00,5.422e+01,7.132e+00,7.830e+00,2.377e+01,2.262e+01,0.000e+00,3.707e+01,4.000e-01,1.200e+00,5.095e+01,1.169e+01,4.163e+00,3.428e+01,1.251e+01,0.000e+00,4.077e+01,4.000e-01,8.000e-01,4.986e+01,7.086e+00,4.146e+00,3.675e+01,8.966e+00,0.000e+00,4.70
600,600,5741,-1.309e+02,4.000e-01,4.400e+00,2.047e+01,1.500e+02,3.075e-01,5.752e-02,2.011e+01,0.000e+00,4.950e+01,3.000e-01,1.200e+00,6.802e+01,1.652e+01,3.868e+00,4.822e+01,1.593e+01,0.000e+00,4.220e+01,1.000e-01,4.000e-01,6.183e+01,1.863e+01,1.143e+00,5.640e+01,4.289e+00,0.000e+00,3.273e+01,4.000e-01,7.000e-01,5.063e+01,1.580e+01,4.032e+00,3.937e+01,7.220e+00,0.000e+00,5.00
700,700,6726,-1.215e+02,2.000e-01,4.100e+00,1.963e+01,1.410e+02,6.140e-02,4.006e-02,1.953e+01,1.000e+01,4.356e+01,1.100e+00,1.000e+00,5.630e+01,1.024e+01,1.267e+01,3.207e+01,1.156e+01,0.000e+00,3.491e+01,6.000e-01,8.000e-01,5.234e+01,1.524e+01,6.536e+00,3.765e+01,8.154e+00,0.000e+00,3.570e+01,5.000e-01,1.400e+00,4.819e+01,9.984e+00,5.049e+00,2.880e+01,1.434e+01,0.000e+00,4.70
800,800,7722,-1.443e+02,4.000e-01,4.200e+00,7.068e+00,1.500e+02,3.097e-02,1.465e-02,7.022e+00,0.000e+00,5.092e+01,4.000e-01,5.000e-01,5.962e+01,7.095e+00,4.619e+00,4.955e+01,5.449e+00,0.000e+00,4.751e+01,3.000e-01,5.000e-01,6.099e+01,1.197e+01,3.247e+00,5.246e+01,5.277e+00,0.000e+00,3.959e+01,4.000e-01,8.000e-01,5.142e+01,1.003e+01,4.205e+00,3.908e+01,8.143e+00,0.000e+00,5.00
900,900,8718,-1.281e+02,1.000e-01,4.900e+00,2.300e+01,1.500e+02,2.423e-02,0.000e+00,2.297e+01,0.000e+00,3.553e+01,7.000e-01,4.000e-01,5.179e+01,1.446e+01,7.139e+00,4.059e+01,4.067e+00,0.000e+00,4.282e+01,2.000e-01,1.000e-01,5.883e+01,1.541e+01,2.021e+00,5.580e+01,1.009e+00,0.000e+00,4.536e+01,1.000e-01,4.000e-01,5.573e+01,9.467e+00,1.063e+00,5.026e+01,4.404e+00,0.000e+00,5.00
1000,1000,9718,-1.311e+02,2.000e-01,4.700e+00,2.008e+01,1.500e+02,1.495e-02,9.173e-03,2.005e+01,0.000e+00,5.072e+01,2.000e-01,2.000e-01,6.162e+01,1.010e+01,2.250e+00,5.717e+01,2.203e+00,0.000e+00,3.855e+01,2.000e-01,4.000e-01,5.466e+01,1.491e+01,2.006e+00,4.864e+01,4.018e+00,0.000e+00,3.846e+01,0.000e+00,2.000e-01,5.109e+01,1.244e+01,0.000e+00,4.900e+01,2.092e+00,0.000e+00,5.00
