episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,915,-1.902e+01,2.800e+00,1.300e+00,9.699e+00,2.562e+01,6.061e+00,1.220e+00,2.417e+00,1.000e+01,3.824e+00,1.700e+00,1.500e+00,2.661e+01,1.958e+01,9.457e+00,8.977e+00,8.174e+00,0.000e+00,-3.485e+00,1.500e+00,2.300e+00,1.869e+01,1.908e+01,5.966e+00,3.824e+00,8.904e+00,0.000e+00,7.686e+00,4.000e-01,3.600e+00,2.779e+01,1.850e+01,2.127e+00,4.911e+00,2.075e+01,0.000e+00,4.90
200,200,1832,-2.422e+01,1.400e+00,1.700e+00,2.804e+00,2.402e+01,1.315e+00,4.414e-01,1.048e+00,4.000e+01,7.496e+00,1.500e+00,1.700e+00,1.739e+01,7.494e+00,6.241e+00,3.980e+00,7.170e+00,0.000e+00,2.280e+00,1.300e+00,2.100e+00,1.749e+01,1.271e+01,5.549e+00,2.986e+00,8.953e+00,0.000e+00,8.241e+00,7.000e-01,2.900e+00,1.612e+01,9.576e+00,2.336e+00,1.832e+00,1.195e+01,0.000e+00,4.20
300,300,2754,-2.517e+01,2.200e+00,1.500e+00,2.604e+00,2.617e+01,2.068e+00,1.879e-01,3.479e-01,1.000e+01,1.312e+01,1.000e+00,2.200e+00,1.989e+01,4.364e+00,4.214e+00,6.241e+00,9.431e+00,0.000e+00,-1.757e+00,1.000e+00,3.000e+00,1.250e+01,1.156e+01,2.632e+00,1.550e+00,8.320e+00,0.000e+00,4.901e+00,3.000e-01,3.700e+00,1.384e+01,6.735e+00,7.096e-01,1.368e+00,1.176e+01,0.000e+00,4.70
400,400,3678,-9.523e+00,3.500e+00,7.000e-01,6.352e+00,1.308e+01,5.891e+00,4.166e-01,4.477e-02,0.000e+00,1.201e+01,1.800e+00,2.100e+00,2.297e+01,7.667e+00,8.382e+00,4.936e+00,9.656e+00,0.000e+00,-1.259e+01,5.000e-01,3.400e+00,5.058e+00,1.495e+01,5.947e-01,7.335e-01,3.730e+00,0.000e+00,-1.094e+00,1.000e-01,4.000e+00,1.033e+01,9.022e+00,1.140e-01,5.585e-01,9.655e+00,0.000e+00,5.00
500,500,4620,-9.890e+00,1.900e+00,1.300e+00,7.951e+00,1.464e+01,6.834e+00,4.417e-01,6.752e-01,2.000e+01,8.017e+00,1.500e+00,2.000e+00,2.122e+01,1.080e+01,7.133e+00,4.029e+00,1.005e+01,0.000e+00,-1.155e+01,6.000e-01,3.200e+00,4.865e+00,1.551e+01,7.187e-01,5.655e-01,3.581e+00,0.000e+00,6.118e+00,2.000e-01,3.400e+00,1.756e+01,1.065e+01,9.180e-02,6.773e-01,1.679e+01,0.000e+00,4.40
600,600,5521,-2.859e-01,2.700e+00,1.300e+00,1.946e+01,1.705e+01,1.493e+01,1.528e+00,3.000e+00,2.000e+01,1.051e+01,1.500e+00,2.000e+00,2.703e+01,1.322e+01,8.627e+00,6.759e+00,1.164e+01,0.000e+00,-2.649e+01,9.000e-01,3.100e+00,1.166e+00,2.525e+01,3.779e-01,2.140e-01,5.742e-01,0.000e+00,8.661e+00,0.000e+00,4.400e+00,2.467e+01,1.681e+01,0.000e+00,2.259e-01,2.445e+01,0.000e+00,4.70
700,700,6451,-1.344e+00,3.300e+00,4.000e-01,1.382e+01,1.286e+01,1.368e+01,1.087e-01,2.604e-02,0.000e+00,9.030e+00,5.000e-01,3.500e+00,2.481e+01,1.348e+01,2.663e+00,4.457e+00,1.769e+01,0.000e+00,-2.321e+01,5.000e-01,3.800e+00,3.116e+00,2.453e+01,3.069e-01,4.724e-01,2.337e+00,0.000e+00,7.327e+00,3.000e-01,4.600e+00,2.059e+01,1.147e+01,7.822e-01,1.707e-01,1.964e+01,0.000e+00,5.00
800,800,7401,-3.365e+00,4.100e+00,4.000e-01,1.041e+01,1.187e+01,1.014e+01,2.420e-02,2.482e-01,0.000e+00,1.836e+00,2.000e-01,4.200e+00,1.786e+01,1.422e+01,7.880e-01,1.652e+00,1.542e+01,0.000e+00,-9.819e+00,4.000e-01,4.100e+00,8.406e+00,1.642e+01,7.106e-01,3.454e-01,7.350e+00,0.000e+00,4.648e+00,0.000e+00,4.800e+00,1.337e+01,7.523e+00,0.000e+00,9.852e-03,1.336e+01,0.000e+00,5.00
900,900,8338,-2.333e+00,2.900e+00,1.100e+00,1.304e+01,1.217e+01,1.104e+01,4.108e-01,1.589e+00,1.000e+01,-8.530e-01,9.000e-01,3.400e+00,9.799e+00,9.552e+00,1.529e+00,5.623e-01,7.708e+00,0.000e+00,-5.869e+00,9.000e-01,3.100e+00,5.717e+00,9.286e+00,7.820e-01,6.478e-01,4.287e+00,0.000e+00,9.552e-01,1.000e-01,4.500e+00,8.208e+00,5.753e+00,1.294e-03,3.163e-03,8.204e+00,0.000e+00,4.80
1000,1000,9278,-2.928e+00,2.100e+00,1.900e+00,1.086e+01,1.039e+01,8.250e+00,7.580e-01,1.850e+00,0.000e+00,-3.270e+00,9.000e-01,3.200e+00,6.095e+00,6.765e+00,9.977e-01,6.995e-01,4.398e+00,0.000e+00,-6.936e+00,7.000e-01,3.500e+00,7.999e+00,1.204e+01,1.044e+00,8.658e-01,6.090e+00,0.000e+00,2.834e+00,1.000e-01,4.700e+00,1.091e+01,6.673e+00,2.497e-02,1.068e-02,1.087e+01,0.000e+00,5.00
1100,1100,10226,-1.623e+00,2.600e+00,8.000e-01,9.777e+00,8.400e+00,9.448e+00,1.496e-01,1.790e-01,1.000e+01,-1.125e+01,1.100e+00,3.400e+00,2.871e-01,8.736e+00,1.036e-01,2.624e-02,1.573e-01,0.000e+00,7.127e-01,8.000e-01,3.700e+00,9.782e+00,6.669e+00,1.616e+00,7.253e-01,7.441e+00,0.000e+00,3.959e+00,0.000e+00,4.900e+00,1.293e+01,8.970e+00,0.000e+00,0.000e+00,1.293e+01,0.000e+00,4.90
1200,1200,11196,-2.377e+00,2.300e+00,1.000e+00,8.959e+00,8.936e+00,8.740e+00,1.267e-01,9.284e-02,0.000e+00,-1.012e+01,8.000e-01,3.000e+00,2.636e-01,7.679e+00,4.992e-02,8.270e-02,1.310e-01,0.000e+00,-4.045e+00,5.000e-01,3.800e+00,5.445e+00,6.891e+00,6.012e-01,5.590e-01,4.285e+00,0.000e+00,7.637e+00,1.000e-01,4.900e+00,1.412e+01,5.278e+00,7.126e-02,0.000e+00,1.404e+01,0.000e+00,5.00
1300,1300,12142,6.182e-01,2.500e+00,7.000e-01,1.067e+01,7.150e+00,9.759e+00,3.472e-01,5.612e-01,1.000e+01,-7.959e+00,8.000e-01,2.700e+00,3.660e-01,6.125e+00,1.045e-01,6.968e-02,1.918e-01,0.000e+00,-4.017e+00,6.000e-01,3.600e+00,5.957e+00,7.475e+00,8.152e-01,3.324e-01,4.810e+00,0.000e+00,3.858e+00,0.000e+00,4.600e+00,8.924e+00,5.166e+00,0.000e+00,0.000e+00,8.924e+00,0.000e+00,4.60
1400,1400,13097,5.532e-01,3.000e+00,6.000e-01,1.319e+01,9.834e+00,1.191e+01,7.950e-01,4.817e-01,0.000e+00,-9.779e+00,1.100e+00,2.800e+00,8.981e-01,7.877e+00,2.520e-01,2.396e-01,4.065e-01,0.000e+00,-4.716e+00,6.000e-01,4.000e+00,8.047e+00,1.006e+01,1.095e+00,4.161e-01,6.536e+00,0.000e+00,4.642e+00,0.000e+00,5.000e+00,1.293e+01,7.293e+00,0.000e+00,0.000e+00,1.293e+01,0.000e+00,5.00
1500,1500,14063,1.484e+00,2.900e+00,1.200e+00,1.240e+01,8.319e+00,1.188e+01,2.143e-01,3.105e-01,1.000e+01,-8.997e+00,6.000e-01,3.600e+00,1.810e+00,8.808e+00,5.427e-01,1.756e-01,1.092e+00,0.000e+00,-7.335e+00,5.000e-01,3.600e+00,5.370e+00,1.221e+01,4.268e-01,4.840e-01,4.459e+00,0.000e+00,8.748e+00,1.000e-01,4.500e+00,1.619e+01,6.440e+00,4.027e-03,0.000e+00,1.618e+01,0.000e+00,4.60
1600,1600,15034,7.464e+00,3.400e+00,7.000e-01,1.752e+01,8.157e+00,1.742e+01,2.787e-02,7.204e-02,1.000e+01,2.901e+00,4.000e-01,4.000e+00,1.323e+01,9.925e+00,9.630e-01,4.922e-01,1.177e+01,0.000e+00,-8.929e+00,5.000e-01,3.800e+00,2.741e+00,9.870e+00,3.349e-01,2.665e-02,2.380e+00,0.000e+00,-6.636e+00,1.000e-01,4.600e+00,7.542e+00,1.308e+01,5.235e-04,0.000e+00,7.542e+00,0.000e+00,4.70
1700,1700,16000,6.531e+00,3.500e+00,2.000e-01,1.605e+01,7.515e+00,1.602e+01,1.921e-02,2.415e-03,2.000e+01,-3.229e-01,6.000e-01,3.500e+00,1.051e+01,9.429e+00,1.196e+00,1.714e-01,9.139e+00,0.000e+00,-7.290e+00,2.000e-01,4.000e+00,3.238e+00,9.228e+00,2.072e-01,6.657e-02,2.964e+00,0.000e+00,-2.718e+00,1.000e-01,4.200e+00,5.969e+00,9.587e+00,1.923e-03,0.000e+00,5.967e+00,0.000e+00,4.30
1800,1800,16965,8.730e+00,3.600e+00,7.000e-01,1.983e+01,9.098e+00,1.968e+01,2.190e-02,1.293e-01,0.000e+00,2.994e+00,8.000e-01,3.900e+00,1.616e+01,1.097e+01,2.385e+00,3.592e-01,1.342e+01,0.000e+00,-1.360e+01,3.000e-01,4.400e+00,2.155e+00,1.425e+01,2.097e-02,9.270e-02,2.042e+00,0.000e+00,-5.027e+00,1.000e-01,4.800e+00,1.162e+01,1.545e+01,1.349e-01,4.291e-04,1.149e+01,0.000e+00,5.00
