episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,886,1.027e+00,1.600e+00,1.200e+00,1.507e+01,1.284e+01,6.452e+00,4.443e+00,4.175e+00,5.000e+01,-1.517e+00,8.000e-01,3.300e+00,1.144e+01,1.405e+01,2.253e+00,2.729e-01,8.910e+00,0.000e+00,-1.029e+01,1.400e+00,9.000e-01,6.691e+00,1.518e+01,2.434e+00,2.867e+00,1.390e+00,0.000e+00,6.680e+00,2.500e+00,6.000e-01,1.953e+01,1.065e+01,1.272e+01,4.502e+00,2.307e+00,0.000e+00,4.20
200,200,1784,-8.841e+00,1.700e+00,1.300e+00,5.287e+00,1.133e+01,2.968e+00,7.771e-01,1.543e+00,3.000e+01,1.786e+00,9.000e-01,2.700e+00,1.103e+01,8.139e+00,2.281e+00,1.248e+00,7.496e+00,0.000e+00,-4.467e+00,9.000e-01,1.100e+00,7.510e+00,1.148e+01,1.766e+00,4.008e+00,1.736e+00,0.000e+00,4.722e+00,2.500e+00,7.000e-01,1.394e+01,6.818e+00,9.107e+00,2.750e+00,2.082e+00,0.000e+00,4.10
300,300,2686,-3.397e-02,1.800e+00,1.100e+00,1.127e+01,8.805e+00,6.970e+00,2.606e+00,1.696e+00,2.000e+01,-9.843e+00,1.000e+00,3.300e+00,3.167e+00,1.291e+01,5.417e-01,2.045e-01,2.421e+00,0.000e+00,-1.247e+01,1.400e+00,1.100e+00,3.876e+00,1.334e+01,1.533e+00,1.835e+00,5.081e-01,0.000e+00,1.374e+01,2.500e+00,1.200e+00,2.204e+01,5.299e+00,1.252e+01,4.362e+00,5.163e+00,0.000e+00,4.80
400,400,3601,-6.720e+00,1.500e+00,1.100e+00,4.922e+00,8.742e+00,4.113e+00,3.652e-01,4.435e-01,2.000e+01,-8.565e+00,9.000e-01,3.400e+00,3.407e+00,1.027e+01,3.882e-01,5.494e-02,2.964e+00,0.000e+00,-1.249e+01,8.000e-01,1.400e+00,1.298e+00,1.208e+01,2.868e-01,7.171e-01,2.937e-01,0.000e+00,2.007e+01,1.700e+00,1.400e+00,2.372e+01,2.250e+00,9.840e+00,6.624e+00,7.257e+00,0.000e+00,4.40
500,500,4516,4.842e+00,1.400e+00,1.700e+00,1.544e+01,7.295e+00,7.636e+00,3.280e+00,4.521e+00,2.000e+01,-7.586e-01,8.000e-01,3.600e+00,9.440e+00,9.199e+00,7.023e-01,1.975e-01,8.540e+00,0.000e+00,-1.465e+01,1.200e+00,1.300e+00,9.977e-01,1.425e+01,3.755e-01,4.150e-01,2.072e-01,0.000e+00,1.467e+00,3.000e+00,1.000e+00,1.277e+01,7.898e+00,9.716e+00,1.068e+00,1.982e+00,0.000e+00,4.60
600,600,5426,2.613e+00,2.100e+00,8.000e-01,8.503e+00,2.990e+00,6.126e+00,1.588e+00,7.883e-01,3.000e+01,-6.571e+00,8.000e-01,2.900e+00,2.053e+00,9.924e+00,7.073e-02,2.642e-02,1.956e+00,0.000e+00,1.736e+00,1.500e+00,1.400e+00,8.445e+00,3.609e+00,2.953e+00,3.045e+00,2.447e+00,0.000e+00,-4.779e+00,3.100e+00,4.000e-01,3.561e+00,6.039e+00,3.271e+00,1.807e-01,1.088e-01,0.000e+00,4.50
700,700,6323,-1.922e+00,1.900e+00,1.200e+00,7.106e+00,6.528e+00,6.180e+00,2.041e-01,7.222e-01,2.000e+01,-8.430e+00,2.000e-01,3.800e+00,1.326e+00,9.756e+00,9.235e-03,2.738e-03,1.314e+00,0.000e+00,-4.226e+00,1.000e+00,1.700e+00,4.607e+00,6.733e+00,1.438e+00,1.646e+00,1.523e+00,0.000e+00,7.978e+00,2.500e+00,1.000e+00,1.411e+01,4.136e+00,1.069e+01,1.447e+00,1.977e+00,0.000e+00,4.20
800,800,7240,4.006e+00,1.600e+00,1.800e+00,9.188e+00,3.682e+00,7.663e+00,4.298e-01,1.095e+00,1.000e+01,-7.911e+00,6.000e-01,3.700e+00,1.932e+00,7.943e+00,8.566e-02,1.080e-02,1.836e+00,0.000e+00,-4.851e+00,9.000e-01,1.000e+00,3.309e+00,5.460e+00,9.536e-01,1.982e+00,3.738e-01,0.000e+00,-4.424e-02,2.800e+00,1.100e+00,6.249e+00,3.593e+00,5.602e+00,2.010e-01,4.462e-01,0.000e+00,4.60
900,900,8125,-6.007e+00,1.200e+00,1.600e+00,5.584e+00,8.491e+00,4.943e+00,4.179e-01,2.225e-01,1.000e+01,3.225e+00,4.000e-01,3.700e+00,1.064e+01,6.613e+00,2.828e-01,4.019e-01,9.954e+00,0.000e+00,-9.408e+00,6.000e-01,7.000e-01,1.626e+00,9.434e+00,2.735e-01,1.185e+00,1.676e-01,0.000e+00,4.890e+00,2.900e+00,4.000e-01,1.194e+01,5.252e+00,1.091e+01,5.051e-01,5.303e-01,0.000e+00,4.70
1000,1000,8997,1.860e+00,2.100e+00,9.000e-01,1.215e+01,7.385e+00,1.169e+01,2.589e-01,1.982e-01,4.000e+01,-3.613e-01,5.000e-01,3.200e+00,8.589e+00,1.045e+01,2.304e-01,7.671e-02,8.282e+00,0.000e+00,-1.257e+01,7.000e-01,8.000e-01,8.642e-01,1.234e+01,3.263e-01,4.659e-01,7.207e-02,0.000e+00,6.273e+00,3.000e+00,7.000e-01,1.665e+01,8.081e+00,1.512e+01,5.689e-01,9.607e-01,0.000e+00,4.00
