episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
5500,5500,34726,1.401e+00,4.000e+00,1.000e-01,3.400e+00,2.007e-01,2.799e+00,1.999e-01,6.363e-05,7.361e-04,6.000e+01,1.001e+01,1.266e+00,2.299e+00,-3.000e-01,5.000e-01,2.800e+00,2.799e+00,2.007e-01,1.000e+00,5.976e-01,1.202e+00,0.000e+00,7.586e+00,-3.389e-02,3.60
6000,6000,38235,2.940e-01,1.500e+00,2.000e-01,3.700e+00,4.012e-01,1.607e+00,3.999e-01,6.138e-04,6.277e-04,5.000e+01,1.048e+01,1.987e-01,1.306e+00,1.000e-01,3.000e-01,3.500e+00,1.607e+00,4.012e-01,5.999e-01,2.043e-01,8.029e-01,0.000e+00,9.515e+00,2.118e-02,4.20
6500,6500,41820,-2.000e+00,-8.000e-01,3.000e-01,3.500e+00,1.001e+00,2.200e+00,6.000e-01,2.311e-04,4.003e-01,3.000e+01,1.002e+01,-3.261e-02,1.700e+00,5.000e-01,1.000e-01,3.600e+00,2.200e+00,1.001e+00,2.000e-01,7.925e-01,1.208e+00,0.000e+00,9.915e+00,6.433e-01,4.10
7000,7000,45379,2.291e+00,1.700e+00,4.000e-01,2.400e+00,2.190e+00,1.599e+00,8.000e-01,5.946e-01,7.953e-01,7.000e+01,7.256e+00,3.109e-01,2.109e+00,2.700e+00,3.000e-01,2.700e+00,1.599e+00,2.190e+00,6.000e-01,3.998e-01,5.993e-01,0.000e+00,7.932e+00,7.728e-01,3.20
7500,7500,49139,-4.444e-01,-6.000e-01,4.000e-01,3.200e+00,2.158e+00,2.002e+00,8.000e-01,1.563e-01,1.202e+00,3.000e+01,9.544e+00,1.803e-02,5.444e-01,7.000e-01,3.000e-01,3.500e+00,2.002e+00,2.158e+00,6.000e-01,2.017e-01,1.200e+00,0.000e+00,1.018e+01,6.132e-01,4.00
8000,8000,52905,-6.895e+00,-1.100e+00,2.000e-01,4.300e+00,4.044e-01,6.200e+00,4.000e-01,0.000e+00,4.421e-03,2.000e+01,1.448e+01,-7.379e-02,6.095e+00,3.000e-01,0.000e+00,3.000e+00,6.200e+00,4.044e-01,0.000e+00,2.601e+00,3.598e+00,0.000e+00,9.647e+00,3.182e-01,4.50
8500,8500,56665,3.656e-01,-6.000e-01,5.000e-01,2.700e+00,4.567e+00,3.602e+00,1.000e+00,1.366e+00,2.201e+00,4.000e+01,9.558e+00,-3.876e-02,6.344e-01,1.600e+00,2.000e-01,3.000e+00,3.602e+00,4.567e+00,4.000e-01,1.001e+00,2.200e+00,0.000e+00,1.070e+01,5.194e-01,3.90
9000,9000,60605,-3.742e-01,7.000e-01,3.000e-01,3.000e+00,2.539e+00,3.613e+00,6.000e-01,5.468e-01,1.392e+00,4.000e+01,1.014e+01,1.991e-01,2.074e+00,1.000e+00,3.000e-01,2.700e+00,3.613e+00,2.539e+00,5.999e-01,1.397e+00,1.616e+00,0.000e+00,8.950e+00,4.400e-01,3.70
9500,9500,64646,2.404e+00,6.000e-01,6.000e-01,2.800e+00,4.636e+00,2.832e+00,1.200e+00,1.054e+00,2.383e+00,4.000e+01,9.584e+00,2.742e-01,-1.004e+00,8.000e-01,2.000e-01,2.500e+00,2.832e+00,4.636e+00,4.000e-01,2.229e+00,2.031e-01,0.000e+00,1.025e+01,8.656e-02,4.00
10000,10000,68571,3.194e+00,1.800e+00,6.000e-01,2.800e+00,1.997e+00,6.030e-01,1.200e+00,6.697e-05,7.967e-01,6.000e+01,7.331e+00,7.576e-01,5.062e-01,1.900e+00,3.000e-01,2.300e+00,6.030e-01,1.997e+00,6.000e-01,2.963e-03,3.915e-08,0.000e+00,7.670e+00,5.044e-01,3.50
10500,10500,72246,6.037e-01,-1.800e+00,8.000e-01,2.000e+00,2.408e+00,4.013e-03,1.600e+00,4.093e-01,3.984e-01,5.000e+01,6.944e+00,-3.978e-01,1.596e+00,4.000e+00,0.000e+00,2.600e+00,4.013e-03,2.408e+00,0.000e+00,4.013e-03,6.578e-08,0.000e+00,9.462e+00,7.732e-01,4.20
11000,11000,75791,8.609e-01,-6.000e-01,4.000e-01,2.600e+00,1.664e+00,2.032e-01,8.000e-01,6.520e-02,7.988e-01,4.000e+01,8.359e+00,-5.790e-02,4.391e-01,1.900e+00,1.000e-01,3.200e+00,2.032e-01,1.664e+00,1.998e-01,3.411e-03,6.065e-08,0.000e+00,1.012e+01,5.363e-01,4.30
11500,11500,79224,2.982e-01,-1.100e+00,6.000e-01,2.300e+00,1.399e+00,5.566e-04,1.200e+00,1.988e-01,1.237e-06,6.000e+01,6.301e+00,-9.030e-02,3.602e+00,5.000e+00,0.000e+00,2.900e+00,5.566e-04,1.399e+00,0.000e+00,5.566e-04,6.980e-08,0.000e+00,7.907e+00,1.666e+00,3.20
12000,12000,82452,-7.183e-01,-1.000e+00,2.000e-01,3.400e+00,4.819e-01,2.002e-01,4.000e-01,8.185e-02,6.672e-06,2.000e+01,9.743e+00,-6.620e-02,6.183e-01,9.000e-01,1.000e-01,3.800e+00,2.002e-01,4.819e-01,2.000e-01,2.015e-04,2.701e-06,0.000e+00,1.023e+01,6.855e-01,4.20
12500,12500,85692,3.413e-01,-1.300e+00,8.000e-01,2.000e+00,1.641e+00,1.862e-05,1.600e+00,2.495e-02,1.639e-02,6.000e+01,5.529e+00,-2.390e-01,3.559e+00,5.200e+00,0.000e+00,2.900e+00,1.862e-05,1.641e+00,0.000e+00,1.860e-05,2.452e-08,0.000e+00,8.037e+00,1.542e+00,3.10
13000,13000,88883,8.097e-01,0.000e+00,5.000e-01,2.000e+00,1.010e+00,2.001e-01,1.000e+00,9.812e-03,4.624e-06,6.000e+01,5.786e+00,2.523e-01,3.590e+00,4.400e+00,1.000e-01,2.600e+00,2.001e-01,1.010e+00,2.000e-01,5.729e-05,1.565e-08,0.000e+00,7.079e+00,1.511e+00,3.00
13500,13500,92060,1.182e+00,0.000e+00,4.000e-01,2.100e+00,1.382e+00,2.000e-01,8.000e-01,5.817e-01,2.118e-06,5.000e+01,6.043e+00,3.310e-01,2.218e+00,3.400e+00,1.000e-01,2.900e+00,2.000e-01,1.382e+00,2.000e-01,0.000e+00,9.880e-09,0.000e+00,7.619e+00,1.518e+00,3.00
14000,14000,95329,2.385e-01,-1.400e+00,8.000e-01,1.400e+00,1.638e+00,6.258e-06,1.599e+00,3.962e-02,3.716e-06,7.000e+01,4.629e+00,-2.647e-01,4.662e+00,6.300e+00,0.000e+00,2.900e+00,6.258e-06,1.638e+00,0.000e+00,6.245e-06,1.320e-08,0.000e+00,7.837e+00,1.680e+00,3.00
14500,14500,98476,-7.996e-01,-1.800e+00,6.000e-01,2.800e+00,1.200e+00,1.996e-01,1.200e+00,6.033e-06,5.678e-06,5.000e+01,7.900e+00,-3.263e-01,2.900e+00,3.900e+00,1.000e-01,3.700e+00,1.996e-01,1.200e+00,1.996e-01,6.152e-06,3.402e-07,0.000e+00,9.757e+00,7.975e-01,3.90
15000,15000,101632,-4.915e-01,-1.700e+00,6.000e-01,1.800e+00,1.208e+00,1.090e-08,1.200e+00,8.506e-03,7.831e-08,6.000e+01,6.557e+00,-1.948e-01,3.992e+00,5.200e+00,0.000e+00,3.900e+00,1.090e-08,1.208e+00,0.000e+00,0.000e+00,1.090e-08,0.000e+00,1.003e+01,1.091e+00,3.90
15500,15500,104749,-1.992e-01,-1.200e+00,5.000e-01,2.100e+00,1.001e+00,3.130e-09,1.000e+00,8.316e-04,4.637e-08,5.000e+01,6.171e+00,-2.154e-01,3.299e+00,4.300e+00,0.000e+00,3.200e+00,3.130e-09,1.001e+00,0.000e+00,0.000e+00,3.130e-09,0.000e+00,8.229e+00,1.478e+00,3.20
16000,16000,107717,2.017e-03,-1.200e+00,6.000e-01,2.000e+00,1.202e+00,8.370e-09,1.200e+00,2.045e-03,2.437e-08,6.000e+01,5.786e+00,-1.128e-01,3.998e+00,5.200e+00,0.000e+00,3.000e+00,8.370e-09,1.202e+00,0.000e+00,5.482e-09,2.888e-09,0.000e+00,7.843e+00,1.710e+00,3.10
16500,16500,110652,4.040e-01,-1.200e+00,8.000e-01,1.400e+00,1.604e+00,1.207e-09,1.600e+00,3.986e-03,1.921e-08,8.000e+01,4.371e+00,-1.795e-01,5.796e+00,7.400e+00,0.000e+00,2.800e+00,1.207e-09,1.604e+00,0.000e+00,0.000e+00,1.207e-09,0.000e+00,7.202e+00,1.989e+00,2.80
17000,17000,113546,3.561e-03,-1.200e+00,6.000e-01,1.400e+00,1.204e+00,1.154e-07,1.200e+00,3.568e-03,2.515e-08,6.000e+01,5.143e+00,-1.939e-01,3.896e+00,5.100e+00,0.000e+00,3.100e+00,1.154e-07,1.204e+00,0.000e+00,7.501e-08,4.041e-08,0.000e+00,8.102e+00,1.505e+00,3.20
17500,17500,116375,6.000e-01,-1.000e+00,8.000e-01,9.000e-01,1.600e+00,1.056e-06,1.600e+00,1.541e-06,1.904e-09,8.000e+01,2.829e+00,-2.498e-01,5.900e+00,7.500e+00,0.000e+00,2.100e+00,1.056e-06,1.600e+00,0.000e+00,0.000e+00,1.056e-06,0.000e+00,5.400e+00,2.454e+00,2.10
18000,18000,119292,5.001e-01,-1.100e+00,8.000e-01,1.100e+00,1.600e+00,1.285e-07,1.600e+00,9.342e-05,3.543e-10,8.000e+01,3.729e+00,-3.461e-01,5.700e+00,7.300e+00,0.000e+00,2.600e+00,1.285e-07,1.600e+00,0.000e+00,0.000e+00,1.285e-07,0.000e+00,6.686e+00,1.921e+00,2.60
18500,18500,122074,3.000e-01,-1.500e+00,9.000e-01,1.200e+00,1.800e+00,3.074e-08,1.800e+00,1.615e-05,5.403e-10,9.000e+01,3.729e+00,-4.300e-01,6.400e+00,8.200e+00,0.000e+00,2.600e+00,3.074e-08,1.800e+00,0.000e+00,0.000e+00,3.074e-08,0.000e+00,6.686e+00,1.773e+00,2.60
19000,19000,124860,3.000e-01,-1.100e+00,7.000e-01,1.700e+00,1.400e+00,3.148e-08,1.400e+00,1.456e-05,6.144e-10,7.000e+01,4.757e+00,-1.789e-01,5.000e+00,6.400e+00,0.000e+00,2.700e+00,3.148e-08,1.400e+00,0.000e+00,0.000e+00,3.148e-08,0.000e+00,6.943e+00,1.941e+00,2.70
19500,19500,127629,4.999e-01,-1.300e+00,9.000e-01,7.000e-01,1.800e+00,3.157e-05,1.800e+00,9.175e-06,1.926e-10,9.000e+01,2.571e+00,-4.550e-01,6.500e+00,8.300e+00,0.000e+00,2.100e+00,3.157e-05,1.800e+00,0.000e+00,3.154e-05,2.928e-08,0.000e+00,5.529e+00,2.121e+00,2.20
20000,20000,130347,6.000e-01,-1.000e+00,8.000e-01,1.000e+00,1.600e+00,2.957e-08,1.600e+00,5.092e-06,8.024e-10,8.000e+01,3.086e+00,-2.100e-01,5.900e+00,7.500e+00,0.000e+00,2.200e+00,2.957e-08,1.600e+00,0.000e+00,0.000e+00,2.957e-08,0.000e+00,5.657e+00,2.396e+00,2.20
20500,20500,133085,4.000e-01,-1.200e+00,8.000e-01,1.100e+00,1.600e+00,3.005e-08,1.600e+00,2.955e-05,3.517e-09,8.000e+01,3.857e+00,-3.675e-01,5.600e+00,7.200e+00,0.000e+00,2.700e+00,3.005e-08,1.600e+00,0.000e+00,0.000e+00,3.005e-08,0.000e+00,6.943e+00,1.637e+00,2.70
21000,21000,135722,-2.017e-01,-1.000e+00,4.000e-01,2.400e+00,7.983e-01,2.829e-08,7.983e-01,8.894e-08,1.890e-10,4.000e+01,6.943e+00,-5.281e-02,2.602e+00,3.400e+00,0.000e+00,3.400e+00,2.829e-08,7.983e-01,0.000e+00,0.000e+00,2.829e-08,0.000e+00,8.743e+00,1.509e+00,3.40
21500,21500,138386,6.977e-01,-1.300e+00,1.000e+00,8.000e-01,1.998e+00,2.293e-08,1.998e+00,2.773e-09,3.728e-13,1.000e+02,2.443e+00,-1.361e-01,7.602e+00,9.600e+00,0.000e+00,2.100e+00,2.293e-08,1.998e+00,0.000e+00,0.000e+00,2.293e-08,0.000e+00,5.400e+00,2.724e+00,2.10
22000,22000,140843,2.999e-01,-1.100e+00,7.000e-01,1.200e+00,1.400e+00,4.607e-09,1.400e+00,7.440e-09,7.413e-13,7.000e+01,3.986e+00,-2.292e-01,5.000e+00,6.400e+00,0.000e+00,2.600e+00,4.607e-09,1.400e+00,0.000e+00,0.000e+00,4.607e-09,0.000e+00,6.686e+00,1.999e+00,2.60
22500,22500,143330,4.998e-01,-1.100e+00,8.000e-01,1.100e+00,1.600e+00,1.093e-09,1.600e+00,0.000e+00,1.108e-12,8.000e+01,2.829e+00,-9.333e-02,6.100e+00,7.700e+00,0.000e+00,1.900e+00,1.093e-09,1.600e+00,0.000e+00,0.000e+00,1.093e-09,0.000e+00,4.886e+00,2.882e+00,1.90
23000,23000,145826,-1.001e-01,-1.300e+00,6.000e-01,1.800e+00,1.200e+00,6.446e-11,1.200e+00,4.405e-08,6.072e-12,6.000e+01,5.143e+00,-2.065e-01,4.200e+00,5.400e+00,0.000e+00,2.800e+00,6.446e-11,1.200e+00,0.000e+00,0.000e+00,6.446e-11,0.000e+00,7.200e+00,1.874e+00,2.80
23500,23500,148268,7.054e-01,-1.100e+00,1.000e+00,4.000e-01,2.001e+00,1.954e-01,2.000e+00,4.750e-07,7.359e-04,9.000e+01,2.152e+00,-2.363e-01,6.595e+00,8.400e+00,1.000e-01,2.000e+00,1.954e-01,2.001e+00,1.954e-01,0.000e+00,2.597e-08,0.000e+00,5.372e+00,2.483e+00,2.10
24000,24000,150640,4.000e-01,-1.200e+00,8.000e-01,1.300e+00,1.600e+00,6.476e-10,1.600e+00,2.921e-07,7.990e-12,8.000e+01,3.857e+00,-2.359e-01,5.800e+00,7.400e+00,0.000e+00,2.500e+00,6.476e-10,1.600e+00,0.000e+00,0.000e+00,6.476e-10,0.000e+00,6.429e+00,2.094e+00,2.50
24500,24500,153028,2.000e-01,-1.000e+00,6.000e-01,1.700e+00,1.200e+00,1.447e-10,1.200e+00,1.213e-07,1.274e-11,6.000e+01,4.757e+00,-3.370e-02,4.400e+00,5.600e+00,0.000e+00,2.600e+00,1.447e-10,1.200e+00,0.000e+00,0.000e+00,1.447e-10,0.000e+00,6.686e+00,2.302e+00,2.60
25000,25000,155423,-1.000e-01,-1.300e+00,6.000e-01,2.000e+00,1.200e+00,1.035e-10,1.200e+00,8.885e-08,2.720e-12,6.000e+01,5.786e+00,-2.057e-01,4.100e+00,5.300e+00,0.000e+00,3.100e+00,1.035e-10,1.200e+00,0.000e+00,0.000e+00,1.035e-10,0.000e+00,7.971e+00,1.544e+00,3.10
