episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
8500,8500,50943,4.609e+00,6.600e+00,0.000e+00,2.700e+00,7.134e-04,1.992e+00,0.000e+00,6.949e-04,1.858e-05,8.000e+01,7.571e+00,1.316e+00,-2.086e-01,-2.200e+00,1.000e+00,1.900e+00,1.992e+00,7.134e-04,1.992e+00,1.629e-06,5.759e-06,0.000e+00,5.143e+00,-4.906e-01,3.10
9000,9000,53767,7.167e+00,8.000e+00,1.000e-01,2.000e+00,3.990e-01,1.232e+00,1.994e-01,7.136e-04,1.989e-01,9.000e+01,5.771e+00,1.951e+00,-6.665e-01,-1.500e+00,1.100e+00,1.300e+00,1.232e+00,3.990e-01,1.232e+00,1.312e-06,6.172e-08,0.000e+00,3.472e+00,-2.800e-01,2.50
9500,9500,56265,7.224e+00,9.200e+00,2.000e-01,1.600e+00,7.973e-01,2.774e+00,3.988e-01,7.730e-04,3.977e-01,1.000e+02,5.296e+00,2.195e+00,2.765e-01,-1.700e+00,1.700e+00,6.000e-01,2.774e+00,7.973e-01,2.774e+00,0.000e+00,8.434e-06,0.000e+00,1.543e+00,-4.277e-01,2.30
10000,10000,58632,7.197e+00,8.600e+00,0.000e+00,1.800e+00,4.123e-04,1.403e+00,0.000e+00,3.984e-04,1.386e-05,9.000e+01,5.161e+00,2.450e+00,-2.970e-01,-1.700e+00,1.100e+00,7.000e-01,1.403e+00,4.123e-04,1.403e+00,1.433e-07,1.178e-07,0.000e+00,2.186e+00,-3.759e-01,2.10
10500,10500,60726,7.894e+00,9.800e+00,0.000e+00,1.300e+00,5.957e-03,1.912e+00,0.000e+00,5.763e-03,1.942e-04,1.000e+02,3.896e+00,3.055e+00,5.058e-01,-1.400e+00,1.200e+00,3.000e-01,1.912e+00,5.957e-03,1.912e+00,1.424e-04,5.808e-09,0.000e+00,9.003e-01,-3.495e-01,1.60
11000,11000,62608,7.725e+00,9.600e+00,1.000e-01,1.400e+00,5.740e-04,1.875e+00,5.672e-04,2.138e-06,4.637e-06,1.000e+02,4.119e+00,3.203e+00,5.747e-01,-1.300e+00,1.300e+00,4.000e-01,1.875e+00,5.740e-04,1.875e+00,0.000e+00,6.152e-07,0.000e+00,1.029e+00,-1.167e-01,1.70
11500,11500,64326,7.969e+00,9.800e+00,0.000e+00,1.200e+00,2.372e-07,1.831e+00,0.000e+00,2.322e-07,4.951e-09,1.000e+02,3.574e+00,3.106e+00,6.312e-01,-1.200e+00,1.200e+00,3.000e-01,1.831e+00,2.372e-07,1.831e+00,0.000e+00,2.930e-09,0.000e+00,7.714e-01,-1.167e-01,1.50
12000,12000,66004,9.980e+00,1.000e+01,0.000e+00,1.000e+00,6.562e-08,1.960e-02,0.000e+00,6.396e-08,1.652e-09,1.000e+02,2.830e+00,3.629e+00,-9.804e-01,-1.000e+00,1.200e+00,0.000e+00,1.960e-02,6.562e-08,1.960e-02,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.20
12500,12500,67617,9.793e+00,9.800e+00,0.000e+00,1.200e+00,3.277e-07,6.910e-03,0.000e+00,3.265e-07,1.241e-09,1.000e+02,3.729e+00,3.200e+00,-1.193e+00,-1.200e+00,1.400e+00,3.000e-01,6.910e-03,3.277e-07,6.910e-03,0.000e+00,3.748e-11,0.000e+00,7.714e-01,-1.167e-01,1.70
13000,13000,69199,9.995e+00,1.000e+01,0.000e+00,1.000e+00,1.349e-08,5.284e-03,0.000e+00,1.311e-08,3.790e-10,1.000e+02,2.700e+00,3.759e+00,-9.947e-01,-1.000e+00,1.100e+00,0.000e+00,5.284e-03,1.349e-08,5.284e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
13500,13500,70805,9.897e+00,9.900e+00,0.000e+00,1.200e+00,1.144e-10,2.541e-03,0.000e+00,0.000e+00,1.144e-10,1.000e+02,3.086e+00,3.617e+00,-1.097e+00,-1.100e+00,1.000e+00,2.000e-01,2.541e-03,1.144e-10,2.541e-03,0.000e+00,8.057e-12,0.000e+00,5.143e-01,-3.889e-02,1.20
14000,14000,72385,9.998e+00,1.000e+01,0.000e+00,1.000e+00,5.753e-09,2.069e-03,0.000e+00,5.606e-09,1.471e-10,1.000e+02,2.700e+00,3.759e+00,-9.979e-01,-1.000e+00,1.100e+00,0.000e+00,2.069e-03,5.753e-09,2.069e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
14500,14500,73929,9.799e+00,9.800e+00,0.000e+00,1.400e+00,1.067e-08,1.109e-03,0.000e+00,1.042e-08,2.475e-10,1.000e+02,3.857e+00,3.114e+00,-1.199e+00,-1.200e+00,1.200e+00,4.000e-01,1.109e-03,1.067e-08,1.109e-03,0.000e+00,9.065e-12,0.000e+00,1.029e+00,-1.037e-01,1.60
15000,15000,75415,9.699e+00,9.700e+00,0.000e+00,1.400e+00,6.588e-08,7.536e-04,0.000e+00,6.568e-08,2.004e-10,1.000e+02,3.986e+00,3.001e+00,-1.399e+00,-1.400e+00,1.300e+00,4.000e-01,7.536e-04,6.588e-08,7.536e-04,0.000e+00,2.571e-11,0.000e+00,1.029e+00,-2.333e-01,1.70
15500,15500,76875,9.899e+00,9.900e+00,0.000e+00,1.100e+00,4.149e-11,5.466e-04,0.000e+00,0.000e+00,4.149e-11,1.000e+02,2.829e+00,3.675e+00,-1.099e+00,-1.100e+00,1.000e+00,1.000e-01,5.466e-04,4.149e-11,5.466e-04,0.000e+00,2.394e-12,0.000e+00,2.571e-01,-7.778e-02,1.10
16000,16000,78288,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.250e-09,4.348e-04,0.000e+00,3.172e-09,7.776e-11,1.000e+02,2.700e+00,3.759e+00,-9.996e-01,-1.000e+00,1.100e+00,0.000e+00,4.348e-04,3.250e-09,4.348e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
16500,16500,79759,9.900e+00,9.900e+00,0.000e+00,1.200e+00,3.064e-09,2.811e-04,0.000e+00,2.982e-09,8.165e-11,1.000e+02,3.214e+00,3.487e+00,-1.200e+00,-1.200e+00,1.100e+00,1.000e-01,2.811e-04,3.064e-09,2.811e-04,4.164e-16,1.392e-12,0.000e+00,3.857e-01,-7.778e-02,1.30
17000,17000,81199,9.900e+00,9.900e+00,0.000e+00,1.100e+00,2.415e-11,1.969e-04,0.000e+00,0.000e+00,2.415e-11,1.000e+02,2.829e+00,3.675e+00,-9.998e-01,-1.000e+00,1.000e+00,0.000e+00,1.969e-04,2.415e-11,1.969e-04,1.789e-09,0.000e+00,0.000e+00,1.286e-01,-7.778e-02,1.10
17500,17500,82632,9.900e+00,9.900e+00,0.000e+00,1.100e+00,1.494e-11,1.440e-04,0.000e+00,0.000e+00,1.494e-11,1.000e+02,2.829e+00,3.675e+00,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,1.440e-04,1.494e-11,1.440e-04,0.000e+00,8.130e-13,0.000e+00,2.571e-01,-7.778e-02,1.10
18000,18000,84097,8.800e+00,8.800e+00,1.000e-01,1.300e+00,9.224e-08,1.174e-04,8.371e-08,0.000e+00,8.537e-09,9.000e+01,3.343e+00,3.481e+00,-1.100e+00,-1.100e+00,1.000e+00,4.000e-01,1.174e-04,9.224e-08,1.174e-04,0.000e+00,3.264e-12,0.000e+00,1.029e+00,-1.944e-02,1.40
18500,18500,85508,9.900e+00,9.900e+00,0.000e+00,1.100e+00,8.802e-12,8.039e-05,0.000e+00,0.000e+00,8.802e-12,1.000e+02,2.829e+00,3.675e+00,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,8.039e-05,8.802e-12,8.039e-05,0.000e+00,5.032e-13,0.000e+00,2.571e-01,-7.778e-02,1.10
19000,19000,86889,9.800e+00,9.800e+00,1.000e-01,1.300e+00,4.065e-08,6.218e-05,3.552e-08,0.000e+00,5.131e-09,1.000e+02,3.343e+00,3.549e+00,-1.100e+00,-1.100e+00,1.100e+00,2.000e-01,6.218e-05,4.065e-08,6.218e-05,7.989e-10,1.508e-15,0.000e+00,6.429e-01,-3.111e-02,1.40
19500,19500,88335,9.800e+00,9.800e+00,0.000e+00,1.600e+00,7.597e-12,3.940e-05,0.000e+00,0.000e+00,7.597e-12,1.000e+02,4.114e+00,3.298e+00,-1.200e+00,-1.200e+00,1.000e+00,5.000e-01,3.940e-05,7.597e-12,3.940e-05,6.353e-10,3.068e-13,0.000e+00,1.414e+00,-6.111e-02,1.60
20000,20000,89759,9.900e+00,9.900e+00,0.000e+00,1.100e+00,4.677e-12,3.534e-05,0.000e+00,0.000e+00,4.677e-12,1.000e+02,2.829e+00,3.675e+00,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,3.534e-05,4.677e-12,3.534e-05,0.000e+00,2.542e-13,0.000e+00,2.571e-01,-7.778e-02,1.10
20500,20500,91224,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.429e-12,2.878e-05,0.000e+00,0.000e+00,3.429e-12,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.878e-05,3.429e-12,2.878e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
21000,21000,92639,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.593e-12,2.113e-05,0.000e+00,0.000e+00,3.593e-12,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.113e-05,3.593e-12,2.113e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
21500,21500,94041,8.800e+00,8.800e+00,0.000e+00,1.400e+00,7.252e-10,1.447e-05,0.000e+00,7.123e-10,1.291e-11,9.000e+01,3.857e+00,3.148e+00,-1.200e+00,-1.200e+00,1.100e+00,5.000e-01,1.447e-05,7.252e-10,1.447e-05,0.000e+00,1.242e-12,0.000e+00,1.286e+00,-9.722e-02,1.60
22000,22000,95449,9.900e+00,9.900e+00,0.000e+00,1.200e+00,2.618e-12,9.830e-06,0.000e+00,0.000e+00,2.618e-12,1.000e+02,3.086e+00,3.617e+00,-1.100e+00,-1.100e+00,1.000e+00,2.000e-01,9.830e-06,2.618e-12,9.830e-06,0.000e+00,8.992e-14,0.000e+00,5.143e-01,-3.889e-02,1.20
22500,22500,96833,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.614e-12,8.896e-06,0.000e+00,0.000e+00,1.614e-12,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.896e-06,1.614e-12,8.896e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
23000,23000,98218,9.800e+00,9.800e+00,0.000e+00,1.200e+00,1.619e-12,4.923e-06,0.000e+00,0.000e+00,1.619e-12,1.000e+02,3.086e+00,3.461e+00,-1.200e+00,-1.200e+00,1.000e+00,2.000e-01,4.923e-06,1.619e-12,4.923e-06,0.000e+00,1.122e-13,0.000e+00,5.143e-01,-1.556e-01,1.20
23500,23500,99568,9.900e+00,9.900e+00,0.000e+00,1.100e+00,1.419e-12,4.116e-06,0.000e+00,0.000e+00,1.419e-12,1.000e+02,2.829e+00,3.675e+00,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,4.116e-06,1.419e-12,4.116e-06,0.000e+00,4.412e-14,0.000e+00,2.571e-01,-7.778e-02,1.10
24000,24000,100957,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.640e-10,3.233e-06,0.000e+00,1.609e-10,3.071e-12,1.000e+02,2.700e+00,3.759e+00,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.233e-06,1.640e-10,3.233e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
24500,24500,102358,9.800e+00,9.800e+00,0.000e+00,1.300e+00,1.114e-12,1.963e-06,0.000e+00,0.000e+00,1.114e-12,1.000e+02,3.343e+00,3.403e+00,-1.200e+00,-1.200e+00,1.000e+00,3.000e-01,1.963e-06,1.114e-12,1.963e-06,0.000e+00,5.266e-14,0.000e+00,7.714e-01,-1.167e-01,1.30
25000,25000,103709,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.966e-13,1.903e-06,0.000e+00,0.000e+00,6.966e-13,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.903e-06,6.966e-13,1.903e-06,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
