episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,624,-3.419e+00,8.000e-01,1.200e+00,3.328e+00,7.048e+00,1.123e+00,1.194e+00,1.011e+00,7.000e+01,8.526e+00,8.000e-01,1.200e+00,1.114e+01,4.509e+00,2.836e+00,4.325e+00,3.974e+00,0.000e+00,-3.069e+00,1.400e+00,7.000e-01,3.861e+00,6.830e+00,1.601e+00,1.266e+00,9.941e-01,0.000e+00,1.620e-01,6.000e-01,1.300e+00,6.211e+00,6.149e+00,1.130e+00,2.476e+00,2.606e+00,0.000e+00,3.20
200,200,1231,-2.291e+00,6.000e-01,1.600e+00,2.437e+00,5.529e+00,5.281e-01,6.404e-01,1.269e+00,8.000e+01,1.070e+01,7.000e-01,1.700e+00,8.170e+00,2.768e+00,2.046e+00,1.766e+00,4.358e+00,0.000e+00,-2.418e+00,1.500e+00,7.000e-01,2.863e+00,4.481e+00,1.792e+00,5.304e-01,5.405e-01,0.000e+00,-1.393e+00,9.000e-01,8.000e-01,3.740e+00,4.432e+00,1.255e+00,1.628e+00,8.559e-01,0.000e+00,3.00
300,300,1834,-5.827e-01,9.000e-01,1.200e+00,1.877e+00,5.860e+00,1.070e+00,2.278e-01,5.792e-01,1.000e+02,2.355e+00,6.000e-01,1.300e+00,4.420e+00,4.365e+00,1.067e+00,1.188e+00,2.165e+00,0.000e+00,-1.661e+00,9.000e-01,9.000e-01,4.232e+00,4.993e+00,2.001e+00,9.102e-01,1.321e+00,0.000e+00,3.889e+00,1.000e+00,8.000e-01,7.878e+00,3.189e+00,3.167e+00,2.547e+00,2.164e+00,0.000e+00,2.70
400,400,2409,-3.001e+00,8.000e-01,2.700e+00,5.548e+00,7.349e+00,1.805e+00,8.052e-01,2.938e+00,6.000e+01,1.021e+00,6.000e-01,1.800e+00,6.579e+00,5.158e+00,1.226e+00,2.554e+00,2.798e+00,0.000e+00,-1.645e+00,1.500e+00,1.100e+00,6.978e+00,7.023e+00,3.203e+00,1.944e+00,1.831e+00,0.000e+00,1.025e+00,8.000e-01,1.800e+00,5.829e+00,5.404e+00,1.520e+00,1.983e+00,2.326e+00,0.000e+00,4.10
500,500,3035,-3.475e+00,4.000e-01,1.800e+00,3.970e+00,6.845e+00,1.526e+00,1.349e+00,1.095e+00,5.000e+01,3.083e+00,3.000e-01,2.200e+00,7.362e+00,5.779e+00,9.775e-01,1.886e+00,4.499e+00,0.000e+00,1.903e+00,1.200e+00,9.000e-01,7.076e+00,4.773e+00,4.181e+00,1.151e+00,1.745e+00,0.000e+00,-1.811e+00,5.000e-01,1.600e+00,5.356e+00,6.367e+00,1.431e+00,1.784e+00,2.141e+00,0.000e+00,3.20
600,600,3664,-1.748e+00,7.000e-01,2.200e+00,5.930e+00,7.978e+00,3.627e+00,8.094e-01,1.494e+00,7.000e+01,1.029e+00,1.000e+00,1.400e+00,7.514e+00,5.484e+00,3.038e+00,2.134e+00,2.342e+00,0.000e+00,2.376e+00,1.500e+00,1.400e+00,8.181e+00,3.706e+00,5.926e+00,4.498e-01,1.806e+00,0.000e+00,-2.357e+00,6.000e-01,1.900e+00,3.017e+00,7.474e+00,1.374e+00,8.204e-01,8.222e-01,0.000e+00,3.40
700,700,4272,-4.783e+00,7.000e-01,1.500e+00,2.070e+00,8.153e+00,1.693e+00,2.980e-01,7.942e-02,1.000e+02,5.240e-01,8.000e-01,1.700e+00,4.911e+00,6.487e+00,1.847e+00,9.383e-01,2.126e+00,0.000e+00,9.326e+00,1.300e+00,9.000e-01,1.165e+01,2.323e+00,7.384e+00,1.691e+00,2.574e+00,0.000e+00,2.733e+00,5.000e-01,1.800e+00,3.164e+00,4.831e+00,1.417e+00,6.662e-01,1.081e+00,0.000e+00,3.00
800,800,4868,1.173e+00,9.000e-01,2.000e+00,6.258e+00,4.285e+00,4.661e+00,8.767e-01,7.199e-01,6.000e+01,1.131e+00,1.000e+00,1.500e+00,6.545e+00,3.914e+00,2.773e+00,1.542e+00,2.229e+00,0.000e+00,-2.254e-01,1.500e+00,1.100e+00,3.180e+00,2.906e+00,2.928e+00,2.144e-02,2.313e-01,0.000e+00,-2.478e+00,4.000e-01,2.600e+00,9.951e-01,5.874e+00,4.167e-01,2.395e-01,3.389e-01,0.000e+00,3.60
900,900,5475,1.078e+00,1.100e+00,2.200e+00,6.359e+00,7.181e+00,5.134e+00,4.638e-01,7.614e-01,8.000e+01,-2.486e+00,8.000e-01,2.800e+00,2.199e+00,7.085e+00,8.422e-01,3.242e-01,1.033e+00,0.000e+00,9.183e+00,1.800e+00,1.400e+00,1.471e+01,3.728e+00,9.445e+00,1.492e+00,3.773e+00,0.000e+00,-2.474e+00,7.000e-01,2.000e+00,2.425e+00,7.699e+00,1.682e+00,4.483e-01,2.945e-01,0.000e+00,4.00
1000,1000,6082,5.744e+00,9.000e-01,1.000e+00,9.227e+00,4.583e+00,5.299e+00,1.927e+00,2.001e+00,9.000e+01,-9.355e-01,3.000e-01,1.600e+00,2.815e+00,7.650e+00,6.265e-01,9.457e-01,1.243e+00,0.000e+00,1.927e+00,1.700e+00,6.000e-01,6.674e+00,3.847e+00,6.138e+00,9.689e-03,5.256e-01,0.000e+00,-3.547e-02,4.000e-01,1.400e+00,3.713e+00,6.349e+00,1.522e+00,1.201e+00,9.899e-01,0.000e+00,2.50
1100,1100,6631,-3.232e+00,1.000e+00,1.400e+00,3.224e+00,6.856e+00,3.147e+00,3.866e-02,3.905e-02,9.000e+01,-1.503e+00,2.000e-01,2.600e+00,1.069e+00,7.971e+00,5.306e-02,2.166e-01,7.989e-01,0.000e+00,8.204e+00,2.000e+00,9.000e-01,1.463e+01,4.229e+00,1.171e+01,4.475e-01,2.479e+00,0.000e+00,3.530e+00,1.000e+00,1.700e+00,5.571e+00,5.441e+00,4.203e+00,7.460e-01,6.215e-01,0.000e+00,3.20
1200,1200,7185,4.257e+00,1.100e+00,1.000e+00,6.848e+00,7.918e-01,5.987e+00,3.495e-01,5.116e-01,1.000e+02,3.602e+00,2.000e-01,1.600e+00,9.437e-01,3.442e+00,2.421e-01,3.951e-01,3.065e-01,0.000e+00,-1.468e+00,1.200e+00,9.000e-01,1.697e+00,2.565e+00,1.682e+00,6.297e-04,1.446e-02,0.000e+00,3.310e+00,4.000e-01,1.700e+00,1.088e+00,3.778e+00,9.307e-01,8.873e-02,6.836e-02,0.000e+00,2.40
1300,1300,7652,4.009e+00,1.300e+00,7.000e-01,7.681e+00,1.972e+00,6.964e+00,1.372e-01,5.797e-01,9.000e+01,5.025e+00,5.000e-01,1.900e+00,4.493e+00,3.868e+00,1.823e+00,2.258e-01,2.444e+00,0.000e+00,-1.875e+00,1.200e+00,7.000e-01,1.989e+00,3.164e+00,1.963e+00,1.730e-03,2.474e-02,0.000e+00,4.406e-01,2.000e-01,1.700e+00,1.275e+00,6.435e+00,7.838e-01,2.634e-01,2.278e-01,0.000e+00,2.50
1400,1400,8147,2.668e+00,1.100e+00,1.000e-01,5.428e+00,2.861e+00,5.382e+00,4.453e-02,1.930e-03,1.000e+02,7.538e+00,1.000e-01,1.300e+00,2.119e+00,4.281e+00,4.313e-01,0.000e+00,1.688e+00,0.000e+00,2.264e+00,1.100e+00,3.000e-01,5.429e+00,3.164e+00,5.336e+00,0.000e+00,9.228e-02,0.000e+00,2.730e+00,3.000e-01,9.000e-01,2.062e+00,4.732e+00,1.632e+00,1.770e-01,2.525e-01,0.000e+00,1.40
1500,1500,8644,2.156e+00,1.100e+00,6.000e-01,4.611e+00,1.855e+00,4.268e+00,6.743e-02,2.754e-01,1.000e+02,6.105e+00,0.000e+00,1.600e+00,1.274e+00,3.469e+00,0.000e+00,6.605e-01,6.139e-01,0.000e+00,2.210e+00,1.500e+00,4.000e-01,4.504e+00,1.994e+00,4.464e+00,2.853e-04,3.995e-02,0.000e+00,3.129e+00,3.000e-01,1.600e+00,1.280e+00,4.351e+00,9.949e-01,1.150e-01,1.700e-01,0.000e+00,2.00
1600,1600,9118,4.706e+00,1.300e+00,7.000e-01,7.967e+00,1.261e+00,7.125e+00,6.386e-02,7.773e-01,9.000e+01,4.367e+00,0.000e+00,1.900e+00,3.264e+00,3.597e+00,0.000e+00,1.338e+00,1.926e+00,0.000e+00,-3.491e+00,1.800e+00,5.000e-01,1.906e+00,3.697e+00,1.896e+00,1.055e-03,8.679e-03,0.000e+00,1.619e+00,4.000e-01,1.500e+00,1.749e+00,6.330e+00,1.147e+00,5.474e-01,5.468e-02,0.000e+00,2.50
1700,1700,9597,6.637e-01,1.000e+00,1.300e+00,4.928e+00,2.764e+00,4.582e+00,4.639e-02,2.995e-01,7.000e+01,7.082e+00,1.000e-01,1.900e+00,6.108e+00,2.826e+00,5.404e-01,2.038e+00,3.530e+00,0.000e+00,-2.334e+00,1.700e+00,7.000e-01,9.993e-01,2.833e+00,9.964e-01,1.555e-05,2.966e-03,0.000e+00,-1.511e+00,1.000e-01,1.300e+00,1.807e+00,5.418e+00,2.740e-01,1.410e+00,1.225e-01,0.000e+00,2.50
1800,1800,10033,3.392e+00,1.000e+00,3.000e-01,5.183e+00,1.591e+00,4.986e+00,0.000e+00,1.978e-01,1.000e+02,6.788e+00,2.000e-01,9.000e-01,3.500e+00,2.412e+00,1.172e+00,1.111e+00,1.217e+00,0.000e+00,-1.249e+00,1.000e+00,3.000e-01,1.426e+00,2.574e+00,1.414e+00,0.000e+00,1.142e-02,0.000e+00,5.168e+00,1.000e-01,1.000e+00,8.205e-01,4.352e+00,5.561e-01,2.714e-02,2.373e-01,0.000e+00,1.30
