episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,steps_per_eps
100,100,645,4.292e+00,6.000e-01,8.000e-01,1.821e+00,1.729e+00,5.438e-01,5.935e-01,6.841e-01,8.000e+01,1.808e+00,5.000e-01,9.000e-01,1.729e+00,1.821e+00,4.288e-01,6.340e-01,6.662e-01,0.000e+00,2.10
200,200,1280,-1.602e+00,1.300e+00,1.000e+00,1.544e+00,1.946e+00,8.700e-01,3.798e-01,2.939e-01,7.000e+01,4.602e+00,1.000e+00,1.300e+00,1.946e+00,1.544e+00,6.480e-01,6.532e-01,6.447e-01,0.000e+00,3.30
300,300,1892,-2.371e+00,1.300e+00,5.000e-01,5.242e-01,2.096e+00,4.293e-01,6.012e-02,3.478e-02,9.000e+01,8.171e+00,5.000e-01,1.500e+00,2.096e+00,5.242e-01,5.511e-01,5.793e-01,9.652e-01,0.000e+00,2.80
400,400,2507,6.670e-01,1.000e+00,1.200e+00,6.466e-01,1.880e+00,5.213e-01,5.069e-02,7.463e-02,8.000e+01,2.933e+00,1.100e+00,1.500e+00,1.880e+00,6.466e-01,9.746e-01,2.386e-01,6.665e-01,0.000e+00,3.00
500,500,3102,-6.345e-01,1.400e+00,5.000e-01,1.208e+00,1.242e+00,1.161e+00,3.903e-02,7.645e-03,1.000e+02,7.834e+00,3.000e-01,1.600e+00,1.242e+00,1.208e+00,3.795e-01,2.929e-01,5.698e-01,0.000e+00,2.80
600,600,3729,1.157e+00,1.200e+00,7.000e-01,1.185e+00,1.028e+00,1.168e+00,9.365e-03,7.443e-03,8.000e+01,4.743e+00,5.000e-01,1.600e+00,1.028e+00,1.185e+00,5.491e-01,1.301e-01,3.489e-01,0.000e+00,2.50
700,700,4350,-1.578e+00,1.200e+00,1.300e+00,1.755e+00,8.331e-01,1.573e+00,3.195e-02,1.501e-01,7.000e+01,4.478e+00,4.000e-01,2.100e+00,8.331e-01,1.755e+00,3.975e-01,1.644e-01,2.712e-01,0.000e+00,3.20
800,800,4944,1.504e+00,1.200e+00,8.000e-01,1.851e+00,8.469e-01,1.764e+00,4.680e-02,4.052e-02,9.000e+01,4.696e+00,4.000e-01,1.600e+00,8.469e-01,1.851e+00,5.459e-01,1.499e-01,1.512e-01,0.000e+00,2.50
900,900,5543,-1.500e-01,9.000e-01,1.000e+00,1.279e+00,4.294e-01,1.255e+00,2.179e-02,2.674e-03,9.000e+01,6.050e+00,1.000e-01,1.800e+00,4.294e-01,1.279e+00,1.319e-01,1.457e-01,1.518e-01,0.000e+00,2.60
1000,1000,6112,-3.925e-01,8.000e-01,1.500e+00,9.693e-01,1.862e+00,9.446e-01,2.194e-02,2.798e-03,7.000e+01,4.292e+00,5.000e-01,2.500e+00,1.862e+00,9.693e-01,9.369e-01,3.548e-02,8.894e-01,0.000e+00,3.30
