episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,893,-8.110e+00,1.900e+00,6.000e-01,4.201e+00,1.091e+01,1.970e+00,1.655e+00,5.757e-01,5.000e+01,1.186e+00,7.000e-01,1.800e+00,7.760e+00,8.874e+00,1.427e+00,3.079e+00,3.255e+00,0.000e+00,-9.565e+00,1.100e+00,1.100e+00,3.316e+00,1.068e+01,8.775e-01,1.454e+00,9.846e-01,0.000e+00,1.279e+01,2.500e+00,1.000e+00,2.110e+01,5.908e+00,1.353e+01,2.246e+00,5.321e+00,0.000e+00,3.90
200,200,1791,-1.371e+01,2.100e+00,9.000e-01,2.709e+00,1.312e+01,1.500e+00,7.875e-01,4.217e-01,2.000e+01,-9.398e+00,9.000e-01,2.500e+00,2.588e+00,9.986e+00,5.266e-01,6.112e-01,1.450e+00,0.000e+00,-7.128e+00,1.400e+00,1.700e+00,5.781e+00,1.071e+01,1.776e+00,1.914e+00,2.091e+00,0.000e+00,1.934e+01,2.200e+00,1.600e+00,2.720e+01,4.459e+00,1.286e+01,5.156e+00,9.179e+00,0.000e+00,4.70
300,300,2691,-1.506e+01,2.200e+00,4.000e-01,1.606e+00,1.346e+01,9.510e-01,5.747e-01,8.011e-02,1.000e+01,-7.019e+00,4.000e-01,3.400e+00,3.929e+00,1.005e+01,2.670e-01,7.500e-01,2.912e+00,0.000e+00,-8.054e+00,1.200e+00,2.400e+00,6.121e+00,1.048e+01,1.565e+00,1.483e+00,3.072e+00,0.000e+00,1.923e+01,2.900e+00,9.000e-01,2.850e+01,6.167e+00,1.698e+01,6.233e+00,5.284e+00,0.000e+00,4.90
400,400,3602,-1.002e+01,1.800e+00,8.000e-01,9.050e-01,1.023e+01,5.689e-01,1.940e-01,1.422e-01,3.000e+01,-1.479e+00,9.000e-01,2.700e+00,7.422e+00,8.001e+00,1.319e+00,5.799e-01,5.523e+00,0.000e+00,-9.028e+00,9.000e-01,1.700e+00,1.953e+00,8.481e+00,7.851e-01,6.114e-01,5.565e-01,0.000e+00,1.383e+01,2.000e+00,1.100e+00,2.240e+01,5.975e+00,1.153e+01,4.926e+00,5.948e+00,0.000e+00,4.00
500,500,4476,-1.302e+01,1.900e+00,1.200e+00,1.039e+00,1.106e+01,6.800e-01,1.839e-01,1.756e-01,4.000e+01,-1.927e+00,7.000e-01,2.600e+00,5.502e+00,8.430e+00,5.501e-01,6.160e-01,4.336e+00,0.000e+00,-7.996e+00,1.300e+00,1.900e+00,3.501e+00,9.197e+00,1.634e+00,5.901e-01,1.276e+00,0.000e+00,1.614e+01,1.600e+00,1.000e+00,2.388e+01,5.236e+00,9.178e+00,9.442e+00,5.258e+00,0.000e+00,4.40
600,600,5380,-5.583e+00,1.400e+00,4.000e-01,8.618e+00,1.190e+01,3.725e+00,4.189e+00,7.035e-01,2.000e+01,1.988e+00,7.000e-01,2.400e+00,8.753e+00,5.364e+00,1.152e+00,1.568e+00,6.033e+00,0.000e+00,-2.097e+00,1.900e+00,2.100e+00,8.831e+00,8.329e+00,4.972e+00,1.392e-01,3.720e+00,0.000e+00,-2.008e+00,1.800e+00,1.300e+00,6.266e+00,6.874e+00,3.494e+00,1.132e+00,1.640e+00,0.000e+00,4.20
700,700,6270,1.154e+00,1.900e+00,5.000e-01,1.295e+01,9.000e+00,6.038e+00,5.790e+00,1.126e+00,4.000e+01,1.887e+00,5.000e-01,2.900e+00,6.175e+00,5.288e+00,4.042e-01,4.724e-01,5.298e+00,0.000e+00,-1.415e+01,1.700e+00,1.700e+00,2.049e+00,1.320e+01,1.590e+00,1.606e-01,2.984e-01,0.000e+00,4.512e+00,2.700e+00,1.000e+00,1.088e+01,4.565e+00,7.985e+00,1.352e+00,1.540e+00,0.000e+00,4.50
800,800,7155,-4.576e+00,1.800e+00,3.000e-01,5.926e+00,8.302e+00,4.551e+00,1.279e+00,9.582e-02,7.000e+01,-3.298e+00,4.000e-01,2.500e+00,1.626e+00,9.524e+00,1.018e-01,3.602e-02,1.488e+00,0.000e+00,-1.889e+00,2.000e+00,1.000e+00,7.582e+00,8.371e+00,6.612e+00,1.589e-01,8.113e-01,0.000e+00,8.863e+00,2.900e+00,5.000e-01,1.777e+01,6.704e+00,1.560e+01,5.714e-01,1.592e+00,0.000e+00,3.60
900,900,7950,-5.236e+00,1.500e+00,8.000e-01,4.436e+00,8.372e+00,3.932e+00,3.623e-01,1.421e-01,7.000e+01,-1.711e+00,5.000e-01,2.800e+00,2.437e+00,8.747e+00,9.990e-02,4.084e-02,2.296e+00,0.000e+00,-4.731e+00,2.100e+00,8.000e-01,6.090e+00,8.220e+00,5.659e+00,1.633e-01,2.671e-01,0.000e+00,1.038e+01,2.900e+00,3.000e-01,1.845e+01,6.071e+00,1.589e+01,1.126e+00,1.427e+00,0.000e+00,3.50
1000,1000,8757,-1.872e+00,1.800e+00,2.000e-01,9.335e+00,9.307e+00,7.768e+00,1.358e+00,2.080e-01,9.000e+01,4.826e+00,1.000e-01,2.800e+00,5.367e+00,8.141e+00,1.975e-01,3.508e-01,4.818e+00,0.000e+00,3.535e+00,2.400e+00,4.000e-01,1.155e+01,6.011e+00,1.100e+01,3.829e-01,1.662e-01,0.000e+00,-5.289e+00,2.100e+00,6.000e-01,5.206e+00,7.995e+00,5.007e+00,3.677e-02,1.619e-01,0.000e+00,3.30
1100,1100,9433,3.142e+00,1.400e+00,5.000e-01,1.058e+01,5.738e+00,7.300e+00,2.199e+00,1.081e+00,1.000e+02,3.694e+00,1.000e-01,2.300e+00,6.211e-01,6.027e+00,1.361e-02,7.366e-03,6.001e-01,0.000e+00,4.102e+00,2.000e+00,2.000e-01,1.006e+01,4.562e+00,9.623e+00,3.789e-01,6.163e-02,0.000e+00,-6.237e+00,2.300e+00,1.000e-01,3.797e+00,8.734e+00,3.761e+00,1.949e-02,1.665e-02,0.000e+00,2.50
1200,1200,10115,4.378e+00,1.900e+00,4.000e-01,1.148e+01,5.301e+00,9.581e+00,1.250e+00,6.485e-01,1.000e+02,2.163e+00,0.000e+00,2.700e+00,5.193e-01,7.257e+00,0.000e+00,3.120e-02,4.881e-01,0.000e+00,1.402e+00,2.200e+00,2.000e-01,9.222e+00,5.819e+00,8.451e+00,6.186e-01,1.515e-01,0.000e+00,-4.043e+00,3.000e+00,0.000e+00,6.277e+00,9.121e+00,6.245e+00,3.219e-02,0.000e+00,0.000e+00,3.10
1300,1300,10749,-4.246e-01,1.800e+00,3.000e-01,5.606e+00,4.230e+00,5.401e+00,1.743e-01,3.033e-02,9.000e+01,5.400e+00,3.000e-01,2.700e+00,2.934e+00,4.534e+00,1.601e-02,2.153e-03,2.916e+00,0.000e+00,-1.076e+00,2.100e+00,5.000e-01,3.914e+00,4.190e+00,3.844e+00,3.979e-02,2.984e-02,0.000e+00,-1.299e+00,2.400e+00,2.000e-01,4.655e+00,4.155e+00,4.632e+00,1.905e-02,4.717e-03,0.000e+00,3.10
1400,1400,11362,-2.385e+00,1.300e+00,5.000e-01,2.608e+00,3.293e+00,2.514e+00,8.315e-02,1.120e-02,1.000e+02,5.553e+00,2.000e-01,2.400e+00,1.491e+00,4.938e+00,1.638e-02,1.258e-03,1.474e+00,0.000e+00,1.891e+00,2.000e+00,5.000e-01,5.992e+00,2.400e+00,5.945e+00,4.027e-03,4.224e-02,0.000e+00,-6.592e-01,2.600e+00,1.000e-01,3.757e+00,3.216e+00,3.753e+00,0.000e+00,3.436e-03,0.000e+00,2.70
1500,1500,11925,-2.454e-01,1.500e+00,1.000e-01,4.499e+00,3.444e+00,4.407e+00,8.890e-02,2.665e-03,1.000e+02,4.484e+00,1.000e-01,1.700e+00,7.081e-01,5.524e+00,1.839e-02,3.272e-02,6.570e-01,0.000e+00,3.327e+00,1.800e+00,3.000e-01,7.788e+00,3.161e+00,7.731e+00,1.705e-02,4.004e-02,0.000e+00,-2.166e+00,1.900e+00,2.000e-01,2.804e+00,3.670e+00,2.790e+00,4.863e-03,9.077e-03,0.000e+00,2.20
1600,1600,12464,2.181e-01,1.500e+00,0.000e+00,4.343e+00,2.925e+00,4.266e+00,7.680e-02,0.000e+00,1.000e+02,5.349e+00,2.000e-01,1.900e+00,4.237e-01,4.475e+00,5.895e-03,1.502e-03,4.163e-01,0.000e+00,3.717e+00,1.600e+00,4.000e-01,7.496e+00,2.479e+00,7.327e+00,4.561e-02,1.234e-01,0.000e+00,-3.584e+00,1.900e+00,2.000e-01,1.271e+00,3.655e+00,1.269e+00,1.397e-03,7.720e-04,0.000e+00,2.20
