episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,980,-1.270e+02,2.000e-01,3.000e-01,2.399e+01,1.500e+02,7.954e-01,2.203e+01,1.164e+00,0.000e+00,3.390e+01,5.000e-01,3.700e+00,5.384e+01,1.774e+01,5.439e+00,8.759e+00,3.964e+01,0.000e+00,4.780e+01,8.000e-01,2.200e+00,6.703e+01,1.643e+01,1.076e+01,2.669e+01,2.958e+01,0.000e+00,3.732e+01,5.000e-01,1.000e+00,5.945e+01,2.014e+01,5.879e+00,4.165e+01,1.192e+01,0.000e+00,5.00
200,200,1958,-1.309e+02,0.000e+00,5.000e-01,2.011e+01,1.500e+02,0.000e+00,1.867e+01,1.433e+00,0.000e+00,3.326e+01,7.000e-01,2.800e+00,5.287e+01,1.651e+01,7.350e+00,1.599e+01,2.953e+01,0.000e+00,4.947e+01,6.000e-01,2.100e+00,6.598e+01,1.372e+01,7.898e+00,3.041e+01,2.768e+01,0.000e+00,3.907e+01,2.000e-01,2.800e+00,6.060e+01,1.933e+01,2.417e+00,2.450e+01,3.368e+01,0.000e+00,5.00
300,300,2918,-1.369e+02,0.000e+00,0.000e+00,1.311e+01,1.500e+02,0.000e+00,1.311e+01,0.000e+00,0.000e+00,4.167e+01,9.000e-01,3.300e+00,5.464e+01,1.057e+01,9.420e+00,8.582e+00,3.664e+01,0.000e+00,5.177e+01,7.000e-01,1.900e+00,6.288e+01,8.810e+00,8.770e+00,3.014e+01,2.397e+01,0.000e+00,3.655e+01,5.000e-01,3.000e+00,5.538e+01,1.662e+01,5.476e+00,1.666e+01,3.324e+01,0.000e+00,5.00
400,400,3876,-1.411e+02,2.000e-01,3.000e-01,9.879e+00,1.500e+02,1.259e-01,9.649e+00,1.045e-01,0.000e+00,5.102e+01,6.000e-01,3.600e+00,6.127e+01,8.144e+00,7.027e+00,9.179e+00,4.506e+01,0.000e+00,4.977e+01,5.000e-01,2.400e+00,6.154e+01,9.363e+00,6.210e+00,2.503e+01,3.030e+01,0.000e+00,3.252e+01,6.000e-01,3.700e+00,5.390e+01,1.907e+01,6.329e+00,7.385e+00,4.018e+01,0.000e+00,5.00
500,500,4841,-1.385e+02,0.000e+00,2.000e-01,1.187e+01,1.500e+02,0.000e+00,1.180e+01,6.755e-02,0.000e+00,5.284e+01,3.000e-01,4.100e+00,6.277e+01,7.936e+00,3.325e+00,7.132e+00,5.231e+01,0.000e+00,4.561e+01,7.000e-01,2.400e+00,5.978e+01,1.127e+01,8.530e+00,2.244e+01,2.881e+01,0.000e+00,3.269e+01,8.000e-01,3.700e+00,5.230e+01,1.751e+01,8.291e+00,5.190e+00,3.882e+01,0.000e+00,5.00
600,600,5824,-1.349e+02,0.000e+00,2.000e-01,1.547e+01,1.500e+02,0.000e+00,1.540e+01,7.434e-02,0.000e+00,5.796e+01,0.000e+00,4.800e+00,6.804e+01,9.076e+00,0.000e+00,2.534e+00,6.551e+01,0.000e+00,3.905e+01,4.000e-01,2.500e+00,5.490e+01,1.265e+01,4.433e+00,2.276e+01,2.770e+01,0.000e+00,3.171e+01,1.000e-01,4.400e+00,5.146e+01,1.815e+01,1.006e+00,5.082e+00,4.538e+01,0.000e+00,5.00
700,700,6815,-1.239e+02,2.000e-01,1.000e-01,1.464e+01,1.380e+02,5.264e-02,1.457e+01,1.267e-02,1.000e+01,5.274e+01,0.000e+00,4.300e+00,5.998e+01,6.936e+00,0.000e+00,3.739e+00,5.624e+01,0.000e+00,3.545e+01,3.000e-01,3.600e+00,4.976e+01,1.192e+01,3.454e+00,7.428e+00,3.888e+01,0.000e+00,3.117e+01,4.000e-01,3.600e+00,4.799e+01,1.552e+01,4.057e+00,6.131e+00,3.780e+01,0.000e+00,4.60
800,800,7810,-1.321e+02,0.000e+00,1.000e-01,1.806e+01,1.500e+02,0.000e+00,1.805e+01,1.013e-02,0.000e+00,5.522e+01,3.000e-01,4.500e+00,6.156e+01,4.641e+00,3.082e+00,2.390e+00,5.609e+01,0.000e+00,3.705e+01,1.000e-01,3.300e+00,5.290e+01,1.285e+01,1.099e+00,1.663e+01,3.518e+01,0.000e+00,3.287e+01,4.000e-01,3.700e+00,5.170e+01,1.673e+01,4.027e+00,9.122e+00,3.855e+01,0.000e+00,5.00
900,900,8806,-1.312e+02,0.000e+00,1.000e-01,1.897e+01,1.500e+02,0.000e+00,1.895e+01,1.699e-02,0.000e+00,5.808e+01,2.000e-01,4.700e+00,6.577e+01,6.288e+00,2.053e+00,1.318e+00,6.240e+01,0.000e+00,3.388e+01,0.000e+00,4.400e+00,5.219e+01,1.651e+01,0.000e+00,6.188e+00,4.600e+01,0.000e+00,3.457e+01,3.000e-01,4.600e+00,5.315e+01,1.728e+01,3.020e+00,1.011e+00,4.912e+01,0.000e+00,5.00
1000,1000,9802,-1.304e+02,0.000e+00,0.000e+00,1.955e+01,1.500e+02,0.000e+00,1.955e+01,0.000e+00,0.000e+00,6.393e+01,1.000e-01,4.900e+00,6.719e+01,2.061e+00,1.072e+00,0.000e+00,6.612e+01,0.000e+00,3.258e+01,0.000e+00,4.700e+00,5.176e+01,1.817e+01,0.000e+00,3.073e+00,4.868e+01,0.000e+00,2.973e+01,4.000e-01,3.800e+00,5.040e+01,1.867e+01,4.007e+00,8.024e+00,3.837e+01,0.000e+00,5.00
