episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,901,5.384e-01,1.500e+00,1.900e+00,1.855e+01,1.501e+01,7.267e+00,2.635e+00,8.647e+00,4.000e+01,3.535e+00,2.600e+00,1.000e+00,2.004e+01,1.430e+01,1.320e+01,2.130e+00,4.703e+00,0.000e+00,3.844e+00,4.000e-01,3.000e+00,1.900e+01,1.546e+01,1.541e+00,3.039e+00,1.442e+01,0.000e+00,-1.322e+01,8.000e-01,2.500e+00,4.767e+00,1.758e+01,9.729e-01,1.121e+00,2.673e+00,0.000e+00,4.10
200,200,1802,-4.153e-01,1.600e+00,2.200e+00,1.527e+01,1.239e+01,5.608e+00,2.561e+00,7.101e+00,2.000e+01,4.727e+00,2.100e+00,1.500e+00,2.156e+01,1.354e+01,9.960e+00,4.852e+00,6.750e+00,0.000e+00,-4.115e-01,7.000e-01,3.100e+00,1.575e+01,1.596e+01,1.652e+00,1.710e+00,1.239e+01,0.000e+00,-1.370e+01,1.400e+00,2.300e+00,3.322e+00,1.402e+01,1.182e+00,7.616e-01,1.378e+00,0.000e+00,4.70
300,300,2711,-1.394e+01,1.100e+00,2.700e+00,4.913e+00,1.575e+01,1.327e+00,9.421e-01,2.644e+00,0.000e+00,1.549e+01,1.300e+00,2.700e+00,2.554e+01,7.051e+00,7.016e+00,4.814e+00,1.371e+01,0.000e+00,3.704e+00,6.000e-01,3.900e+00,1.649e+01,1.069e+01,1.204e+00,6.344e-01,1.466e+01,0.000e+00,-1.656e+01,1.600e+00,2.100e+00,1.100e+00,1.456e+01,3.386e-01,2.946e-01,4.664e-01,0.000e+00,5.00
400,400,3605,-1.106e+01,1.000e+00,3.100e+00,5.250e+00,1.401e+01,1.402e+00,4.005e-01,3.447e+00,1.000e+01,1.325e+01,2.300e+00,1.300e+00,2.364e+01,8.692e+00,1.268e+01,4.692e+00,6.263e+00,0.000e+00,6.251e+00,4.000e-01,3.600e+00,1.753e+01,9.684e+00,8.132e-01,1.964e-01,1.652e+01,0.000e+00,-1.633e+01,7.000e-01,3.200e+00,6.097e-01,1.464e+01,1.012e-01,7.179e-02,4.367e-01,0.000e+00,4.60
500,500,4529,-2.950e+00,9.000e-01,3.100e+00,3.523e+00,4.673e+00,9.234e-01,2.195e-01,2.380e+00,1.000e+01,1.121e+01,1.800e+00,2.000e+00,1.691e+01,2.706e+00,7.642e+00,2.822e+00,6.447e+00,0.000e+00,-9.161e+00,8.000e-01,3.600e+00,2.889e+00,9.650e+00,1.168e-01,6.829e-03,2.766e+00,0.000e+00,-9.195e+00,1.000e+00,2.400e+00,2.470e-01,6.542e+00,5.351e-02,4.629e-02,1.472e-01,0.000e+00,4.70
600,600,5461,-8.371e+00,1.700e+00,2.100e+00,2.726e+00,8.597e+00,1.179e+00,1.239e-01,1.423e+00,1.000e+01,1.159e+01,1.800e+00,1.300e+00,2.022e+01,6.727e+00,9.257e+00,5.704e+00,5.258e+00,0.000e+00,1.929e+00,4.000e-01,3.500e+00,1.300e+01,9.271e+00,8.343e-02,2.939e-01,1.262e+01,0.000e+00,-1.465e+01,9.000e-01,2.300e+00,4.403e-01,1.179e+01,5.877e-02,8.959e-02,2.920e-01,0.000e+00,4.60
700,700,6385,-1.207e+01,1.300e+00,2.700e+00,1.268e+00,1.164e+01,4.554e-01,9.898e-02,7.141e-01,1.000e+01,1.644e+01,1.600e+00,1.400e+00,2.326e+01,3.918e+00,9.073e+00,7.550e+00,6.635e+00,0.000e+00,8.601e-01,3.000e-01,3.800e+00,1.194e+01,9.482e+00,3.894e-01,1.133e-02,1.154e+01,0.000e+00,-1.413e+01,9.000e-01,2.800e+00,3.768e-01,1.181e+01,8.236e-02,3.402e-02,2.605e-01,0.000e+00,4.70
800,800,7333,-1.343e+01,1.300e+00,2.600e+00,1.031e+00,1.246e+01,3.932e-01,5.850e-02,5.795e-01,1.000e+01,1.801e+01,1.800e+00,1.400e+00,2.496e+01,4.151e+00,1.019e+01,6.928e+00,7.841e+00,0.000e+00,6.924e+00,1.000e-01,4.500e+00,1.718e+01,9.255e+00,2.299e-02,0.000e+00,1.716e+01,0.000e+00,-1.920e+01,8.000e-01,3.200e+00,2.766e-01,1.758e+01,3.960e-02,1.263e-02,2.244e-01,0.000e+00,4.60
900,900,8264,-1.696e+01,9.000e-01,3.900e+00,1.254e+00,1.612e+01,2.536e-01,4.777e-03,9.953e-01,0.000e+00,1.663e+01,2.100e+00,1.600e+00,2.734e+01,7.110e+00,1.227e+01,6.548e+00,8.522e+00,0.000e+00,9.613e+00,1.000e-01,4.700e+00,2.086e+01,1.004e+01,4.335e-02,1.523e-02,2.080e+01,0.000e+00,-1.808e+01,1.000e-01,3.800e+00,1.731e-01,1.635e+01,1.780e-03,2.004e-02,1.513e-01,0.000e+00,5.00
1000,1000,9190,-1.795e+01,6.000e-01,3.800e+00,3.499e-01,1.590e+01,8.689e-02,9.230e-03,2.538e-01,0.000e+00,2.201e+01,2.300e+00,1.500e+00,2.796e+01,2.547e+00,1.338e+01,6.453e+00,8.128e+00,0.000e+00,5.339e+00,1.000e-01,4.800e+00,1.646e+01,1.002e+01,1.233e-02,4.403e-03,1.644e+01,0.000e+00,-1.840e+01,6.000e-01,3.800e+00,6.420e-02,1.636e+01,6.872e-03,3.227e-03,5.410e-02,0.000e+00,5.00
