episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,1000,-1.081e+01,0.000e+00,0.000e+00,3.481e-02,1.085e+01,0.000e+00,3.481e-02,0.000e+00,0.000e+00,3.500e+00,1.200e+00,2.100e+00,1.379e+01,7.393e+00,3.304e+00,5.036e+00,5.453e+00,0.000e+00,-7.573e-01,8.000e-01,3.500e+00,7.215e+00,5.572e+00,1.001e+00,9.570e-01,5.257e+00,0.000e+00,-2.280e-01,1.600e+00,1.400e+00,8.225e+00,5.453e+00,2.353e+00,3.619e+00,2.253e+00,0.000e+00,5.00
200,200,2000,-9.210e+00,0.000e+00,0.000e+00,1.407e-02,9.224e+00,0.000e+00,1.407e-02,0.000e+00,0.000e+00,-5.809e+00,1.500e+00,2.100e+00,1.084e+01,1.384e+01,3.194e+00,3.297e+00,4.345e+00,0.000e+00,2.280e+00,1.000e+00,3.300e+00,9.814e+00,4.234e+00,1.178e+00,8.152e-01,7.821e+00,0.000e+00,2.739e+00,1.500e+00,2.000e+00,1.093e+01,4.292e+00,3.114e+00,3.478e+00,4.339e+00,0.000e+00,5.00
300,300,3000,-1.678e+01,0.000e+00,0.000e+00,4.091e-03,1.679e+01,0.000e+00,4.091e-03,0.000e+00,0.000e+00,8.000e+00,2.300e+00,1.500e+00,1.809e+01,6.695e+00,8.225e+00,4.308e+00,5.562e+00,0.000e+00,1.154e+01,8.000e-01,4.000e+00,1.916e+01,5.524e+00,8.842e-01,2.016e-01,1.808e+01,0.000e+00,-1.195e+01,1.900e+00,1.500e+00,1.730e+00,9.984e+00,4.929e-01,5.932e-01,6.437e-01,0.000e+00,5.00
400,400,4000,-1.752e+01,0.000e+00,0.000e+00,2.245e-03,1.753e+01,0.000e+00,2.245e-03,0.000e+00,0.000e+00,6.702e+00,1.800e+00,1.800e+00,1.749e+01,8.091e+00,5.995e+00,4.897e+00,6.602e+00,0.000e+00,1.574e+01,4.000e-01,4.300e+00,2.248e+01,4.846e+00,2.513e-01,2.679e-01,2.196e+01,0.000e+00,-1.272e+01,1.700e+00,1.800e+00,1.936e+00,1.145e+01,4.923e-01,5.601e-01,8.837e-01,0.000e+00,5.00
500,500,5000,-1.708e+01,0.000e+00,0.000e+00,1.360e-03,1.708e+01,0.000e+00,1.360e-03,0.000e+00,0.000e+00,8.576e-01,2.000e+00,1.500e+00,1.337e+01,8.913e+00,5.322e+00,3.933e+00,4.115e+00,0.000e+00,1.849e+01,1.000e-01,4.600e+00,2.364e+01,3.350e+00,9.004e-03,1.498e-01,2.348e+01,0.000e+00,-1.067e+01,9.000e-01,1.800e+00,3.261e+00,1.093e+01,4.312e-01,1.475e+00,1.355e+00,0.000e+00,5.00
600,600,6000,-1.511e+01,0.000e+00,0.000e+00,6.889e-04,1.511e+01,0.000e+00,6.889e-04,0.000e+00,0.000e+00,-4.424e-01,1.800e+00,2.100e+00,1.102e+01,8.360e+00,3.605e+00,2.408e+00,5.004e+00,0.000e+00,1.909e+01,2.000e-01,4.800e+00,2.324e+01,2.853e+00,2.474e-02,0.000e+00,2.322e+01,0.000e+00,-1.084e+01,1.000e+00,1.700e+00,1.363e+00,9.301e+00,2.669e-01,5.724e-01,5.232e-01,0.000e+00,5.00
700,700,7000,-1.908e+01,0.000e+00,0.000e+00,7.432e-04,1.908e+01,0.000e+00,7.432e-04,0.000e+00,0.000e+00,4.044e+00,1.900e+00,1.900e+00,1.711e+01,1.006e+01,6.314e+00,4.037e+00,6.757e+00,0.000e+00,2.014e+01,2.000e-01,4.800e+00,2.567e+01,4.131e+00,2.558e-01,0.000e+00,2.541e+01,0.000e+00,-1.280e+01,1.300e+00,2.600e+00,2.357e+00,1.186e+01,4.071e-01,6.444e-01,1.306e+00,0.000e+00,5.00
800,800,8000,-1.862e+01,0.000e+00,0.000e+00,6.356e-04,1.862e+01,0.000e+00,6.356e-04,0.000e+00,0.000e+00,1.226e+00,1.900e+00,2.400e+00,1.398e+01,9.656e+00,5.288e+00,1.847e+00,6.846e+00,0.000e+00,2.309e+01,0.000e+00,5.000e+00,2.799e+01,3.898e+00,0.000e+00,0.000e+00,2.799e+01,0.000e+00,-1.270e+01,1.300e+00,2.400e+00,2.561e+00,1.236e+01,4.215e-01,7.937e-01,1.345e+00,0.000e+00,5.00
900,900,9000,-1.847e+01,0.000e+00,0.000e+00,4.699e-04,1.847e+01,0.000e+00,4.699e-04,0.000e+00,0.000e+00,3.320e-01,2.200e+00,1.900e+00,1.256e+01,8.630e+00,5.571e+00,2.115e+00,4.876e+00,0.000e+00,2.373e+01,0.000e+00,5.000e+00,2.807e+01,3.342e+00,0.000e+00,0.000e+00,2.807e+01,0.000e+00,-1.309e+01,8.000e-01,2.900e+00,3.756e-01,1.056e+01,1.578e-02,1.443e-01,2.156e-01,0.000e+00,5.00
1000,1000,10000,-9.877e+00,0.000e+00,0.000e+00,2.209e-04,9.877e+00,0.000e+00,2.209e-04,0.000e+00,0.000e+00,-6.632e+00,1.300e+00,1.600e+00,3.590e+00,7.322e+00,5.704e-01,2.013e+00,1.006e+00,0.000e+00,1.932e+01,1.000e-01,4.900e+00,2.130e+01,8.846e-01,1.156e-03,0.000e+00,2.130e+01,0.000e+00,-1.011e+01,8.000e-01,2.300e+00,4.981e-01,7.309e+00,3.439e-02,1.540e-01,3.098e-01,0.000e+00,5.00
1100,1100,11000,-8.036e+00,0.000e+00,0.000e+00,1.928e-04,8.036e+00,0.000e+00,1.928e-04,0.000e+00,0.000e+00,-4.823e+00,2.000e+00,1.500e+00,3.059e+00,4.682e+00,1.248e+00,1.115e+00,6.959e-01,0.000e+00,1.620e+01,0.000e+00,4.900e+00,1.805e+01,6.480e-01,0.000e+00,5.986e-04,1.805e+01,0.000e+00,-1.034e+01,9.000e-01,2.200e+00,2.183e-01,7.963e+00,1.081e-02,9.557e-02,1.119e-01,0.000e+00,5.00
1200,1200,12000,-1.032e+01,0.000e+00,0.000e+00,1.938e-04,1.032e+01,0.000e+00,1.938e-04,0.000e+00,0.000e+00,-5.098e+00,2.100e+00,1.900e+00,3.372e+00,5.469e+00,1.364e+00,5.389e-01,1.468e+00,0.000e+00,1.987e+01,0.000e+00,5.000e+00,2.140e+01,5.330e-01,0.000e+00,0.000e+00,2.140e+01,0.000e+00,-1.185e+01,7.000e-01,2.500e+00,1.200e-01,8.572e+00,5.023e-03,4.975e-02,6.521e-02,0.000e+00,5.00
1300,1300,13000,-9.104e+00,0.000e+00,0.000e+00,1.343e-04,9.104e+00,0.000e+00,1.343e-04,0.000e+00,0.000e+00,-6.021e+00,2.000e+00,1.500e+00,2.721e+00,5.942e+00,6.511e-01,1.392e+00,6.775e-01,0.000e+00,1.802e+01,0.000e+00,4.900e+00,1.943e+01,3.041e-01,0.000e+00,4.698e-03,1.942e+01,0.000e+00,-9.898e+00,8.000e-01,1.800e+00,1.370e-01,6.935e+00,9.398e-03,7.995e-02,4.767e-02,0.000e+00,5.00
1400,1400,14000,-3.652e+00,0.000e+00,0.000e+00,1.356e-04,3.652e+00,0.000e+00,1.356e-04,0.000e+00,0.000e+00,-1.767e+00,1.500e+00,1.100e+00,2.735e+00,1.202e+00,6.521e-01,1.556e+00,5.264e-01,0.000e+00,2.549e+00,0.000e+00,4.900e+00,3.978e+00,2.289e-01,0.000e+00,5.552e-05,3.978e+00,0.000e+00,-5.130e+00,1.700e+00,1.400e+00,1.769e-01,1.807e+00,2.774e-02,1.011e-01,4.810e-02,0.000e+00,5.00
1500,1500,15000,-5.133e+00,0.000e+00,0.000e+00,6.469e-05,5.133e+00,0.000e+00,6.469e-05,0.000e+00,0.000e+00,-3.494e+00,1.500e+00,1.700e+00,2.671e+00,3.164e+00,5.795e-01,1.731e+00,3.600e-01,0.000e+00,1.309e+01,1.000e-01,4.900e+00,1.448e+01,1.915e-01,4.628e-04,0.000e+00,1.448e+01,0.000e+00,-1.196e+01,1.000e+00,2.200e+00,1.460e-01,8.810e+00,1.678e-02,6.344e-02,6.582e-02,0.000e+00,5.00
1600,1600,16000,-6.006e+00,0.000e+00,0.000e+00,8.390e-05,6.006e+00,0.000e+00,8.390e-05,0.000e+00,0.000e+00,-3.504e+00,1.500e+00,1.900e+00,2.621e+00,2.625e+00,9.125e-01,1.355e+00,3.532e-01,0.000e+00,8.024e+00,0.000e+00,5.000e+00,9.189e+00,1.647e-01,0.000e+00,0.000e+00,9.189e+00,0.000e+00,-6.315e+00,1.300e+00,1.700e+00,1.158e-01,3.130e+00,1.406e-02,5.523e-02,4.649e-02,0.000e+00,5.00
1700,1700,17000,-6.683e+00,0.000e+00,0.000e+00,5.155e-05,6.683e+00,0.000e+00,5.155e-05,0.000e+00,0.000e+00,-4.829e+00,1.500e+00,2.200e+00,2.338e+00,4.167e+00,5.375e-01,9.705e-01,8.297e-01,0.000e+00,1.485e+01,0.000e+00,5.000e+00,1.597e+01,1.236e-01,0.000e+00,0.000e+00,1.597e+01,0.000e+00,-1.033e+01,5.000e-01,2.300e+00,9.018e-02,7.424e+00,3.099e-03,3.869e-02,4.839e-02,0.000e+00,5.00
1800,1800,18000,-9.539e+00,0.000e+00,0.000e+00,4.694e-05,9.539e+00,0.000e+00,4.694e-05,0.000e+00,0.000e+00,-5.997e+00,1.700e+00,1.700e+00,1.770e+00,5.067e+00,3.926e-01,1.105e+00,2.722e-01,0.000e+00,1.859e+01,0.000e+00,5.000e+00,1.969e+01,1.015e-01,0.000e+00,0.000e+00,1.969e+01,0.000e+00,-9.451e+00,1.200e+00,1.500e+00,7.312e-02,6.824e+00,6.383e-03,3.523e-02,3.150e-02,0.000e+00,5.00
1900,1900,19000,-7.994e+00,0.000e+00,0.000e+00,4.201e-05,7.994e+00,0.000e+00,4.201e-05,0.000e+00,0.000e+00,-7.927e+00,2.500e+00,1.100e+00,8.610e-01,5.788e+00,3.485e-01,3.735e-01,1.390e-01,0.000e+00,1.853e+01,0.000e+00,5.000e+00,1.961e+01,8.265e-02,0.000e+00,0.000e+00,1.961e+01,0.000e+00,-9.704e+00,9.000e-01,1.500e+00,9.302e-02,6.697e+00,4.921e-03,5.888e-02,2.922e-02,0.000e+00,5.00
2000,2000,20000,-6.575e+00,0.000e+00,0.000e+00,4.341e-05,6.575e+00,0.000e+00,4.341e-05,0.000e+00,0.000e+00,-7.726e+00,2.200e+00,1.600e+00,5.121e-01,4.938e+00,2.543e-01,1.197e-01,1.381e-01,0.000e+00,1.470e+01,0.000e+00,5.000e+00,1.578e+01,7.259e-02,0.000e+00,0.000e+00,1.578e+01,0.000e+00,-7.603e+00,6.000e-01,2.700e+00,1.131e-01,4.817e+00,9.244e-03,3.917e-02,6.474e-02,0.000e+00,5.00
2100,2100,21000,-7.613e+00,0.000e+00,0.000e+00,3.496e-05,7.613e+00,0.000e+00,3.496e-05,0.000e+00,0.000e+00,-7.552e+00,2.500e+00,7.000e-01,4.147e-01,5.066e+00,1.986e-01,1.586e-01,5.751e-02,0.000e+00,1.742e+01,0.000e+00,5.000e+00,1.849e+01,6.559e-02,0.000e+00,0.000e+00,1.849e+01,0.000e+00,-8.956e+00,8.000e-01,2.000e+00,6.657e-02,6.223e+00,2.699e-03,3.712e-02,2.675e-02,0.000e+00,5.00
