episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,582,5.790e-01,8.000e-01,9.000e-01,5.829e+00,6.350e+00,2.103e+00,1.763e+00,1.962e+00,8.000e+01,1.000e-01,9.000e-01,6.000e-01,5.183e+00,5.583e+00,2.046e+00,2.006e+00,1.131e+00,0.000e+00,2.407e+00,6.000e-01,1.600e+00,5.910e+00,7.203e+00,1.478e+00,6.546e-01,3.778e+00,0.000e+00,3.314e+00,1.100e+00,1.100e+00,7.574e+00,5.361e+00,3.409e+00,8.993e-01,3.266e+00,0.000e+00,2.50
200,200,1143,-1.775e+00,6.000e-01,1.000e+00,5.961e+00,7.836e+00,1.819e+00,2.513e+00,1.629e+00,8.000e+01,4.433e+00,9.000e-01,1.400e+00,6.683e+00,4.150e+00,2.074e+00,2.019e+00,2.590e+00,0.000e+00,-2.581e+00,1.100e+00,1.600e+00,5.569e+00,9.049e+00,2.030e+00,1.019e+00,2.520e+00,0.000e+00,1.623e+00,1.000e+00,1.500e+00,7.854e+00,5.031e+00,2.913e+00,1.786e+00,3.156e+00,0.000e+00,3.30
300,300,1707,-5.930e+00,7.000e-01,6.000e-01,2.317e+00,6.947e+00,1.145e+00,8.557e-01,3.169e-01,8.000e+01,7.095e+00,7.000e-01,1.000e+00,6.419e+00,7.238e-01,1.924e+00,2.484e+00,2.011e+00,0.000e+00,-2.344e-01,8.000e-01,1.400e+00,3.446e+00,5.881e+00,1.157e+00,7.090e-01,1.581e+00,0.000e+00,3.692e-01,1.200e+00,7.000e-01,4.198e+00,2.828e+00,2.196e+00,1.120e+00,8.816e-01,0.000e+00,2.80
400,400,2289,-4.434e+00,9.000e-01,8.000e-01,1.263e+00,5.197e+00,8.616e-01,2.091e-01,1.926e-01,7.000e+01,3.743e+00,4.000e-01,2.100e+00,1.142e+00,7.992e-01,2.762e-01,2.908e-01,5.752e-01,0.000e+00,5.045e+00,1.200e+00,1.300e+00,5.762e+00,8.165e-01,2.698e+00,1.311e+00,1.753e+00,0.000e+00,-1.055e+00,5.000e-01,1.400e+00,7.224e-01,2.077e+00,2.611e-01,2.299e-01,2.314e-01,0.000e+00,3.20
500,500,2888,-1.909e+00,8.000e-01,9.000e-01,3.105e+00,5.314e+00,1.798e+00,8.056e-01,5.017e-01,6.000e+01,-9.150e-01,1.100e+00,1.600e+00,2.516e+00,3.031e+00,1.545e+00,4.422e-01,5.286e-01,0.000e+00,4.921e+00,1.000e+00,1.700e+00,6.059e+00,1.339e+00,2.825e+00,1.443e+00,1.791e+00,0.000e+00,-3.497e+00,9.000e-01,1.400e+00,2.406e+00,4.403e+00,1.223e+00,6.193e-01,5.640e-01,0.000e+00,3.60
600,600,3516,-5.101e-02,1.200e+00,1.400e+00,4.957e+00,3.608e+00,3.789e+00,4.311e-01,7.376e-01,6.000e+01,-3.673e+00,1.200e+00,1.300e+00,1.801e+00,4.473e+00,1.294e+00,3.755e-01,1.315e-01,0.000e+00,1.056e+00,1.000e+00,2.200e+00,1.039e+00,1.083e+00,7.627e-01,8.976e-02,1.868e-01,0.000e+00,2.167e+00,4.000e-01,1.100e+00,5.337e+00,3.970e+00,9.695e-01,3.294e+00,1.074e+00,0.000e+00,3.60
700,700,4139,2.431e+00,8.000e-01,1.100e+00,2.342e+00,1.210e+00,1.744e+00,3.629e-01,2.349e-01,9.000e+01,2.258e+00,6.000e-01,1.400e+00,6.098e-01,1.852e+00,3.398e-01,1.822e-01,8.784e-02,0.000e+00,1.254e+00,1.000e+00,1.100e+00,1.392e+00,4.385e-01,1.137e+00,8.509e-02,1.700e-01,0.000e+00,-4.428e-01,7.000e-01,8.000e-01,1.171e+00,2.014e+00,9.584e-01,1.442e-01,6.863e-02,0.000e+00,2.50
800,800,4724,3.265e+00,7.000e-01,4.000e-01,5.030e+00,3.865e+00,3.253e+00,1.133e+00,6.440e-01,9.000e+01,4.118e+00,3.000e-01,1.300e+00,3.329e+00,4.511e+00,9.099e-01,6.260e-01,1.793e+00,0.000e+00,3.502e+00,5.000e-01,1.300e+00,3.159e+00,3.756e+00,2.090e+00,2.218e-01,8.469e-01,0.000e+00,-6.851e-01,8.000e-01,6.000e-01,4.548e+00,3.933e+00,3.537e+00,6.277e-01,3.838e-01,0.000e+00,1.90
900,900,5344,-3.190e+00,6.000e-01,1.700e+00,3.532e+00,7.722e+00,1.892e+00,7.761e-01,8.645e-01,7.000e+01,-1.172e+00,9.000e-01,2.000e+00,3.812e+00,5.684e+00,2.004e+00,5.155e-01,1.293e+00,0.000e+00,6.922e+00,9.000e-01,2.000e+00,1.059e+01,3.871e+00,4.423e+00,1.965e+00,4.204e+00,0.000e+00,-8.600e-01,1.000e+00,1.300e+00,5.551e+00,6.211e+00,4.314e+00,6.504e-01,5.860e-01,0.000e+00,3.40
1000,1000,6004,4.738e+00,8.000e-01,1.600e+00,6.371e+00,4.234e+00,3.035e+00,6.818e-01,2.655e+00,7.000e+01,-3.462e+00,5.000e-01,2.100e+00,2.970e+00,5.932e+00,1.797e+00,6.113e-01,5.610e-01,0.000e+00,-1.173e+00,4.000e-01,2.100e+00,3.326e+00,5.899e+00,1.501e+00,7.974e-01,1.027e+00,0.000e+00,7.971e-01,1.000e+00,1.100e+00,6.980e+00,3.582e+00,5.661e+00,8.053e-01,5.134e-01,0.000e+00,3.10
1100,1100,6630,-3.775e+00,9.000e-01,1.000e+00,6.752e+00,9.627e+00,4.161e+00,1.284e+00,1.307e+00,9.000e+01,4.995e+00,7.000e-01,1.700e+00,1.023e+01,7.537e+00,3.967e+00,1.504e+00,4.761e+00,0.000e+00,4.480e+00,3.000e-01,2.200e+00,1.000e+01,9.325e+00,1.721e+00,1.364e+00,6.919e+00,0.000e+00,2.000e+00,1.000e+00,1.200e+00,6.699e+00,7.199e+00,5.267e+00,4.478e-01,9.847e-01,0.000e+00,2.80
1200,1200,7255,-4.348e-01,5.000e-01,1.300e+00,3.632e+00,6.567e+00,2.090e+00,6.642e-01,8.786e-01,1.000e+02,5.023e-01,4.000e-01,1.700e+00,2.829e+00,6.026e+00,1.847e+00,4.366e-01,5.453e-01,0.000e+00,1.089e+01,7.000e-01,1.300e+00,1.203e+01,2.749e+00,3.975e+00,2.186e+00,5.872e+00,0.000e+00,-3.853e+00,1.400e+00,5.000e-01,4.704e+00,7.857e+00,4.446e+00,1.371e-01,1.211e-01,0.000e+00,2.60
1300,1300,7872,-4.409e-01,1.100e+00,1.200e+00,5.319e+00,4.360e+00,4.908e+00,8.619e-02,3.251e-01,7.000e+01,-3.319e+00,2.000e-01,2.600e+00,1.051e+00,7.971e+00,5.967e-01,9.693e-02,3.577e-01,0.000e+00,4.111e+00,4.000e-01,2.100e+00,6.447e+00,2.736e+00,1.208e+00,1.678e+00,3.561e+00,0.000e+00,2.495e-01,1.500e+00,1.000e+00,7.295e+00,5.045e+00,6.425e+00,7.636e-01,1.056e-01,0.000e+00,3.20
1400,1400,8473,1.710e+00,9.000e-01,1.400e+00,5.805e+00,3.295e+00,4.732e+00,4.532e-01,6.199e-01,8.000e+01,3.974e-01,2.000e-01,2.800e+00,1.312e+00,5.814e+00,5.716e-01,0.000e+00,7.400e-01,0.000e+00,-8.291e-01,5.000e-01,2.100e+00,1.145e+00,5.274e+00,6.461e-01,1.337e-01,3.653e-01,0.000e+00,5.122e+00,1.600e+00,8.000e-01,8.659e+00,2.538e+00,7.995e+00,2.074e-01,4.571e-01,0.000e+00,3.00
1500,1500,9070,3.147e+00,4.000e-01,1.400e+00,5.402e+00,5.354e+00,2.303e+00,1.048e+00,2.050e+00,7.000e+01,-1.179e-01,4.000e-01,1.600e+00,3.260e+00,6.678e+00,2.058e+00,6.571e-01,5.450e-01,0.000e+00,1.793e+00,4.000e-01,1.600e+00,4.934e+00,5.341e+00,1.531e+00,9.452e-01,2.458e+00,0.000e+00,2.277e+00,1.600e+00,5.000e-01,8.281e+00,4.504e+00,8.098e+00,1.647e-01,1.866e-02,0.000e+00,2.40
