episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
5500,5500,40161,6.755e+00,7.100e+00,4.000e-01,1.700e+00,2.597e+00,2.942e+00,7.996e-01,2.000e-01,1.597e+00,8.000e+01,6.090e+00,2.097e+00,-1.355e+00,-1.700e+00,1.400e+00,1.200e+00,2.942e+00,2.597e+00,2.532e+00,1.904e-01,2.193e-01,0.000e+00,4.356e+00,-3.763e-01,2.70
6000,6000,43300,-9.175e+00,0.000e+00,0.000e+00,0.000e+00,1.329e-05,9.175e+00,0.000e+00,1.329e-05,0.000e+00,0.000e+00,8.989e+00,0.000e+00,6.875e+00,-2.300e+00,4.100e+00,4.000e-01,9.175e+00,1.329e-05,7.987e+00,7.969e-01,3.918e-01,0.000e+00,1.671e+00,-9.048e-01,5.00
6500,6500,46002,7.205e+00,8.600e+00,1.000e-01,1.200e+00,1.981e-01,1.593e+00,1.981e-01,3.008e-07,3.460e-05,1.000e+02,3.271e+00,2.832e+00,1.195e+00,-2.000e-01,1.000e+00,4.000e-01,1.593e+00,1.981e-01,1.593e+00,0.000e+00,5.328e-07,0.000e+00,1.029e+00,1.944e-02,1.40
7000,7000,48414,8.107e+00,9.900e+00,0.000e+00,1.200e+00,2.133e-05,1.793e+00,0.000e+00,0.000e+00,2.133e-05,1.000e+02,3.086e+00,3.617e+00,6.935e-01,-1.100e+00,1.000e+00,2.000e-01,1.793e+00,2.133e-05,1.793e+00,0.000e+00,3.226e-07,0.000e+00,5.143e-01,-3.889e-02,1.20
7500,7500,51180,-2.000e-01,0.000e+00,0.000e+00,0.000e+00,1.720e-06,2.000e-01,0.000e+00,1.720e-06,0.000e+00,0.000e+00,6.469e+00,0.000e+00,-1.500e+00,-1.700e+00,4.300e+00,5.000e-01,2.000e-01,1.720e-06,1.999e-01,1.300e-05,5.492e-08,0.000e+00,1.543e+00,-6.481e-01,5.00
8000,8000,53658,9.996e+00,1.000e+01,0.000e+00,1.000e+00,1.316e-06,4.309e-03,0.000e+00,1.894e-08,1.297e-06,1.000e+02,2.700e+00,3.759e+00,-9.957e-01,-1.000e+00,1.100e+00,0.000e+00,4.309e-03,1.316e-06,4.309e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
8500,8500,55960,8.798e+00,8.600e+00,1.000e-01,1.400e+00,1.985e-01,9.163e-04,1.984e-01,0.000e+00,7.936e-05,1.000e+02,3.600e+00,2.975e+00,-2.976e-01,-1.000e-01,9.000e-01,4.000e-01,9.163e-04,1.985e-01,9.163e-04,2.271e-08,1.966e-10,0.000e+00,1.286e+00,2.333e-02,1.50
9000,9000,58226,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.147e-05,3.896e-04,0.000e+00,9.941e-08,1.138e-05,1.000e+02,2.700e+00,3.759e+00,-1.100e+00,-1.100e+00,1.000e+00,1.000e-01,3.896e-04,1.147e-05,3.896e-04,0.000e+00,1.139e-11,0.000e+00,2.571e-01,-7.778e-02,1.10
9500,9500,60728,-2.846e-02,0.000e+00,0.000e+00,0.000e+00,2.323e-06,2.846e-02,0.000e+00,2.323e-06,0.000e+00,0.000e+00,6.434e+00,0.000e+00,-1.272e+00,-1.300e+00,4.400e+00,4.000e-01,2.846e-02,2.323e-06,2.846e-02,8.668e-07,8.031e-12,0.000e+00,1.286e+00,-1.361e-01,5.00
10000,10000,63415,7.800e+00,7.800e+00,0.000e+00,1.800e+00,3.603e-05,7.451e-05,0.000e+00,0.000e+00,3.603e-05,8.000e+01,4.629e+00,3.096e+00,-1.000e+00,-1.000e+00,8.000e-01,9.000e-01,7.451e-05,3.603e-05,7.450e-05,1.277e-09,4.254e-11,0.000e+00,2.443e+00,-1.642e-02,1.80
10500,10500,65730,9.800e+00,9.800e+00,0.000e+00,1.300e+00,1.232e-05,7.912e-05,0.000e+00,0.000e+00,1.232e-05,1.000e+02,3.343e+00,3.403e+00,-1.200e+00,-1.200e+00,1.000e+00,3.000e-01,7.912e-05,1.232e-05,7.912e-05,0.000e+00,7.003e-12,0.000e+00,7.714e-01,-1.167e-01,1.30
11000,11000,68026,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.594e-06,7.774e-05,0.000e+00,0.000e+00,2.594e-06,1.000e+02,2.571e+00,3.889e+00,-9.999e-01,-1.000e+00,1.000e+00,0.000e+00,7.774e-05,2.594e-06,7.774e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
11500,11500,70300,5.769e+00,5.800e+00,0.000e+00,7.000e-01,2.740e-12,3.148e-02,0.000e+00,2.306e-12,4.342e-13,6.000e+01,4.250e+00,2.307e+00,-1.369e+00,-1.400e+00,2.200e+00,3.000e-01,3.148e-02,2.740e-12,3.148e-02,1.687e-06,4.197e-09,0.000e+00,9.000e-01,-3.500e-01,2.60
12000,12000,73035,-8.270e-03,0.000e+00,0.000e+00,0.000e+00,3.394e-12,8.270e-03,0.000e+00,3.394e-12,0.000e+00,0.000e+00,6.431e+00,0.000e+00,-1.492e+00,-1.500e+00,4.500e+00,1.000e-01,8.270e-03,3.394e-12,8.270e-03,7.205e-07,1.651e-11,0.000e+00,7.714e-01,-5.056e-01,5.00
12500,12500,75482,9.999e+00,1.000e+01,0.000e+00,1.000e+00,6.030e-13,8.002e-04,0.000e+00,0.000e+00,6.030e-13,1.000e+02,2.571e+00,3.889e+00,-9.992e-01,-1.000e+00,1.000e+00,0.000e+00,8.002e-04,6.030e-13,8.002e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
13000,13000,77743,9.898e+00,9.900e+00,0.000e+00,1.100e+00,2.984e-12,1.854e-03,0.000e+00,0.000e+00,2.984e-12,1.000e+02,2.829e+00,3.675e+00,-1.098e+00,-1.100e+00,1.000e+00,1.000e-01,1.854e-03,2.984e-12,1.854e-03,0.000e+00,2.597e-11,0.000e+00,2.571e-01,-7.778e-02,1.10
13500,13500,80028,9.999e+00,1.000e+01,0.000e+00,1.000e+00,9.893e-13,9.608e-04,0.000e+00,1.545e-14,9.739e-13,1.000e+02,2.700e+00,3.759e+00,-9.990e-01,-1.000e+00,1.100e+00,0.000e+00,9.608e-04,9.893e-13,9.608e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
14000,14000,82704,-3.182e-03,0.000e+00,0.000e+00,0.000e+00,3.314e-12,3.182e-03,0.000e+00,3.314e-12,0.000e+00,0.000e+00,6.429e+00,0.000e+00,-1.197e+00,-1.200e+00,4.700e+00,1.000e-01,3.182e-03,3.314e-12,3.182e-03,1.683e-07,3.009e-12,0.000e+00,5.143e-01,-3.111e-01,5.00
14500,14500,85237,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.092e-13,1.828e-04,0.000e+00,0.000e+00,5.092e-13,1.000e+02,2.571e+00,3.889e+00,-9.998e-01,-1.000e+00,1.000e+00,0.000e+00,1.828e-04,5.092e-13,1.828e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
15000,15000,87506,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.999e-14,9.304e-05,0.000e+00,0.000e+00,6.999e-14,1.000e+02,2.571e+00,3.889e+00,-9.999e-01,-1.000e+00,1.000e+00,0.000e+00,9.304e-05,6.999e-14,9.304e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
15500,15500,89791,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.963e-14,3.755e-05,0.000e+00,0.000e+00,6.963e-14,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.755e-05,6.963e-14,3.755e-05,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
16000,16000,92200,-1.391e-02,0.000e+00,0.000e+00,0.000e+00,3.574e-13,1.391e-02,0.000e+00,3.574e-13,0.000e+00,0.000e+00,6.432e+00,0.000e+00,-1.286e+00,-1.300e+00,4.700e+00,3.000e-01,1.391e-02,3.574e-13,1.391e-02,0.000e+00,1.204e-09,0.000e+00,7.714e-01,-2.333e-01,5.00
16500,16500,94939,-4.488e-03,0.000e+00,0.000e+00,0.000e+00,3.336e-13,4.488e-03,0.000e+00,3.336e-13,0.000e+00,0.000e+00,6.430e+00,0.000e+00,-1.496e+00,-1.500e+00,4.500e+00,3.000e-01,4.488e-03,3.336e-13,4.487e-03,3.473e-07,3.192e-12,0.000e+00,1.029e+00,-5.056e-01,5.00
17000,17000,97333,8.900e+00,8.900e+00,0.000e+00,1.400e+00,1.542e-13,1.629e-05,0.000e+00,0.000e+00,1.542e-13,9.000e+01,3.600e+00,3.492e+00,-1.000e+00,-1.000e+00,9.000e-01,5.000e-01,1.629e-05,1.542e-13,1.629e-05,0.000e+00,1.702e-12,0.000e+00,1.286e+00,-7.778e-03,1.40
17500,17500,99727,9.800e+00,9.800e+00,0.000e+00,1.600e+00,1.887e-13,9.318e-07,0.000e+00,0.000e+00,1.887e-13,1.000e+02,4.114e+00,3.298e+00,-1.200e+00,-1.200e+00,1.000e+00,6.000e-01,9.318e-07,1.887e-13,9.318e-07,0.000e+00,1.246e-13,0.000e+00,1.543e+00,-5.833e-02,1.60
18000,18000,102304,-1.164e-02,0.000e+00,0.000e+00,0.000e+00,5.098e-13,1.164e-02,0.000e+00,5.098e-13,0.000e+00,0.000e+00,6.431e+00,0.000e+00,-1.188e+00,-1.200e+00,4.400e+00,6.000e-01,1.164e-02,5.098e-13,1.164e-02,0.000e+00,3.274e-14,0.000e+00,1.543e+00,-5.833e-02,5.00
18500,18500,105116,1.000e+01,1.000e+01,0.000e+00,1.000e+00,7.982e-14,2.628e-07,0.000e+00,0.000e+00,7.982e-14,1.000e+02,2.571e+00,3.889e+00,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.628e-07,7.982e-14,2.628e-07,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
19000,19000,107573,6.700e+00,6.700e+00,0.000e+00,2.200e+00,7.401e-13,5.268e-09,0.000e+00,0.000e+00,7.401e-13,7.000e+01,5.657e+00,2.699e+00,-1.000e+00,-1.000e+00,7.000e-01,1.400e+00,5.268e-09,7.401e-13,5.268e-09,1.071e-13,2.700e-15,0.000e+00,3.729e+00,-2.420e-02,2.20
19500,19500,110646,-6.568e-03,0.000e+00,0.000e+00,0.000e+00,3.983e-13,6.568e-03,0.000e+00,3.983e-13,0.000e+00,0.000e+00,6.430e+00,0.000e+00,-2.593e+00,-2.600e+00,3.700e+00,1.000e+00,6.568e-03,3.983e-13,6.568e-03,2.645e-08,1.119e-11,0.000e+00,2.957e+00,-9.178e-01,5.00
20000,20000,113390,6.900e+00,8.900e+00,0.000e+00,1.400e+00,5.099e-13,2.000e+00,0.000e+00,2.127e-15,5.078e-13,9.000e+01,3.786e+00,3.329e+00,1.000e+00,-1.000e+00,1.000e+00,4.000e-01,2.000e+00,5.099e-13,2.000e+00,2.378e-05,2.823e-10,0.000e+00,1.157e+00,-8.642e-03,1.50
20500,20500,115764,8.000e+00,1.000e+01,0.000e+00,1.000e+00,2.953e-13,2.000e+00,0.000e+00,0.000e+00,2.953e-13,1.000e+02,2.571e+00,3.889e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,2.953e-13,2.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
21000,21000,118404,-9.347e+00,0.000e+00,0.000e+00,0.000e+00,2.715e-12,9.347e+00,0.000e+00,2.715e-12,0.000e+00,0.000e+00,9.028e+00,0.000e+00,8.147e+00,-1.200e+00,4.700e+00,1.000e-01,9.347e+00,2.715e-12,9.347e+00,1.425e-07,8.939e-07,0.000e+00,5.143e-01,-2.722e-01,5.00
21500,21500,120861,9.984e+00,1.000e+01,0.000e+00,1.000e+00,1.881e-13,1.645e-02,0.000e+00,0.000e+00,1.881e-13,1.000e+02,2.571e+00,3.889e+00,-9.836e-01,-1.000e+00,1.000e+00,0.000e+00,1.645e-02,1.881e-13,1.645e-02,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
22000,22000,123004,7.100e+00,8.900e+00,0.000e+00,1.400e+00,6.494e-13,1.800e+00,0.000e+00,0.000e+00,6.494e-13,9.000e+01,3.600e+00,3.492e+00,7.999e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,6.494e-13,1.800e+00,0.000e+00,3.240e-10,0.000e+00,1.286e+00,-7.778e-03,1.40
22500,22500,125096,8.000e+00,1.000e+01,0.000e+00,1.000e+00,1.823e-13,2.000e+00,0.000e+00,0.000e+00,1.823e-13,1.000e+02,2.571e+00,3.889e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,1.823e-13,2.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
23000,23000,127210,8.000e+00,1.000e+01,0.000e+00,1.000e+00,1.181e-13,2.000e+00,0.000e+00,0.000e+00,1.181e-13,1.000e+02,2.571e+00,3.889e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,1.181e-13,2.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
23500,23500,129346,8.000e+00,1.000e+01,0.000e+00,1.000e+00,7.706e-15,2.000e+00,0.000e+00,0.000e+00,7.706e-15,1.000e+02,2.571e+00,3.889e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,7.706e-15,2.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
24000,24000,131390,8.000e+00,1.000e+01,0.000e+00,1.000e+00,7.553e-15,2.000e+00,0.000e+00,0.000e+00,7.553e-15,1.000e+02,2.571e+00,3.889e+00,1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.000e+00,7.553e-15,2.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.00
24500,24500,133460,7.100e+00,8.900e+00,0.000e+00,1.400e+00,7.157e-14,1.800e+00,0.000e+00,0.000e+00,7.157e-14,9.000e+01,3.600e+00,3.492e+00,8.000e-01,-1.000e+00,9.000e-01,5.000e-01,1.800e+00,7.157e-14,1.800e+00,0.000e+00,1.285e-09,0.000e+00,1.286e+00,-7.778e-03,1.40
25000,25000,135548,7.800e+00,1.000e+01,0.000e+00,1.000e+00,1.567e-14,2.200e+00,0.000e+00,1.924e-16,1.547e-14,1.000e+02,2.757e+00,3.726e+00,1.200e+00,-1.000e+00,1.100e+00,0.000e+00,2.200e+00,1.567e-14,2.200e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.10
