episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,918,-1.393e+02,5.000e-01,1.000e-01,1.189e+01,1.500e+02,1.245e+00,1.042e+01,2.243e-01,0.000e+00,3.876e+01,1.400e+00,2.100e+00,6.005e+01,1.819e+01,1.689e+01,1.799e+01,2.517e+01,0.000e+00,4.724e+01,4.000e-01,4.500e+00,6.445e+01,1.581e+01,4.794e+00,1.134e+00,5.852e+01,0.000e+00,4.392e+01,1.200e+00,1.700e+00,6.328e+01,1.566e+01,1.519e+01,2.663e+01,2.145e+01,0.000e+00,5.00
200,200,1879,-1.262e+02,6.000e-01,2.000e-01,1.220e+01,1.380e+02,1.215e+00,1.069e+01,2.950e-01,1.000e+01,3.224e+01,2.900e+00,6.000e-01,4.978e+01,1.564e+01,3.108e+01,1.217e+01,6.535e+00,0.000e+00,4.884e+01,3.000e-01,4.000e+00,6.016e+01,9.726e+00,3.319e+00,3.218e+00,5.363e+01,0.000e+00,3.892e+01,5.000e-01,3.000e+00,5.496e+01,1.373e+01,5.829e+00,1.274e+01,3.638e+01,0.000e+00,4.60
300,300,2808,-1.351e+02,2.000e-01,5.000e-01,1.626e+01,1.500e+02,3.090e-01,1.533e+01,6.194e-01,0.000e+00,3.620e+01,2.800e+00,1.200e+00,5.298e+01,1.378e+01,2.925e+01,1.072e+01,1.301e+01,0.000e+00,5.326e+01,2.000e-01,4.500e+00,6.397e+01,9.405e+00,2.054e+00,3.049e+00,5.887e+01,0.000e+00,3.668e+01,9.000e-01,3.000e+00,5.666e+01,1.668e+01,1.006e+01,1.206e+01,3.454e+01,0.000e+00,5.00
400,400,3740,-1.236e+02,5.000e-01,1.000e-01,1.548e+01,1.380e+02,2.531e-01,1.520e+01,2.470e-02,1.000e+01,3.882e+01,3.200e+00,7.000e-01,4.840e+01,7.380e+00,3.367e+01,7.379e+00,7.350e+00,0.000e+00,4.495e+01,1.000e-01,4.200e+00,5.310e+01,7.748e+00,1.015e+00,3.051e+00,4.903e+01,0.000e+00,3.355e+01,7.000e-01,2.500e+00,4.738e+01,1.123e+01,7.120e+00,1.420e+01,2.605e+01,0.000e+00,4.60
500,500,4701,-1.236e+02,0.000e+00,1.000e-01,2.662e+01,1.500e+02,0.000e+00,2.653e+01,8.900e-02,0.000e+00,3.768e+01,2.700e+00,1.900e+00,5.076e+01,1.058e+01,2.744e+01,4.053e+00,1.927e+01,0.000e+00,5.014e+01,1.000e-01,4.900e+00,6.096e+01,9.722e+00,1.017e+00,0.000e+00,5.995e+01,0.000e+00,2.946e+01,1.100e+00,3.500e+00,5.011e+01,1.815e+01,1.103e+01,4.004e+00,3.507e+01,0.000e+00,5.00
600,600,5666,-1.280e+02,1.000e-01,2.000e-01,2.260e+01,1.500e+02,1.909e-02,2.251e+01,7.240e-02,0.000e+00,3.759e+01,1.600e+00,2.800e+00,5.172e+01,1.122e+01,1.685e+01,6.214e+00,2.865e+01,0.000e+00,5.211e+01,1.000e-01,4.700e+00,6.123e+01,7.926e+00,1.248e+00,2.008e+00,5.798e+01,0.000e+00,3.110e+01,1.000e+00,3.500e+00,5.014e+01,1.654e+01,1.002e+01,5.020e+00,3.509e+01,0.000e+00,5.00
700,700,6642,-1.240e+02,1.000e-01,0.000e+00,2.620e+01,1.500e+02,8.394e-03,2.619e+01,0.000e+00,0.000e+00,3.578e+01,1.800e+00,2.600e+00,5.045e+01,1.188e+01,1.828e+01,6.084e+00,2.609e+01,0.000e+00,5.099e+01,1.000e-01,4.800e+00,6.158e+01,9.188e+00,1.014e+00,1.209e+00,5.936e+01,0.000e+00,3.143e+01,3.000e-01,4.400e+00,5.013e+01,1.730e+01,3.016e+00,3.003e+00,4.411e+01,0.000e+00,5.00
800,800,7612,-1.267e+02,1.000e-01,1.000e-01,2.374e+01,1.500e+02,7.890e-03,2.372e+01,1.207e-02,0.000e+00,3.632e+01,3.000e+00,1.300e+00,5.018e+01,1.116e+01,3.011e+01,7.038e+00,1.303e+01,0.000e+00,5.370e+01,0.000e+00,5.000e+00,6.279e+01,8.092e+00,0.000e+00,0.000e+00,6.279e+01,0.000e+00,3.104e+01,6.000e-01,3.900e+00,5.016e+01,1.762e+01,6.020e+00,5.005e+00,3.914e+01,0.000e+00,5.00
900,900,8604,-1.232e+02,1.000e-01,0.000e+00,2.702e+01,1.500e+02,2.252e-02,2.700e+01,0.000e+00,0.000e+00,3.690e+01,1.300e+00,3.200e+00,5.026e+01,1.116e+01,1.315e+01,5.019e+00,3.209e+01,0.000e+00,4.578e+01,2.000e-01,4.800e+00,5.617e+01,9.093e+00,2.183e+00,0.000e+00,5.399e+01,0.000e+00,3.490e+01,5.000e-01,4.100e+00,5.005e+01,1.325e+01,5.011e+00,4.001e+00,4.104e+01,0.000e+00,5.00
1000,1000,9592,-1.236e+02,1.000e-01,0.000e+00,2.664e+01,1.500e+02,4.396e-03,2.664e+01,0.000e+00,0.000e+00,3.439e+01,1.200e+00,3.400e+00,5.005e+01,1.345e+01,1.203e+01,4.006e+00,3.401e+01,0.000e+00,5.403e+01,1.000e-01,4.900e+00,6.414e+01,9.013e+00,1.385e+00,0.000e+00,6.276e+01,0.000e+00,2.984e+01,6.000e-01,3.800e+00,5.008e+01,1.844e+01,6.005e+00,6.008e+00,3.807e+01,0.000e+00,5.00
1100,1100,10589,-1.283e+02,0.000e+00,2.000e-01,2.214e+01,1.500e+02,0.000e+00,2.214e+01,6.894e-03,0.000e+00,3.206e+01,9.000e-01,3.600e+00,5.004e+01,1.578e+01,9.016e+00,5.010e+00,3.602e+01,0.000e+00,5.868e+01,1.000e-01,4.900e+00,6.781e+01,8.029e+00,1.015e+00,0.000e+00,6.679e+01,0.000e+00,3.271e+01,1.000e-01,4.600e+00,5.027e+01,1.646e+01,1.002e+00,3.005e+00,4.626e+01,0.000e+00,5.00
1200,1200,11586,-1.203e+02,0.000e+00,0.000e+00,2.970e+01,1.500e+02,0.000e+00,2.970e+01,0.000e+00,0.000e+00,3.614e+01,6.000e-01,3.800e+00,5.023e+01,1.199e+01,6.094e+00,6.024e+00,3.812e+01,0.000e+00,4.269e+01,1.000e-01,4.800e+00,5.383e+01,1.003e+01,1.002e+00,1.001e+00,5.182e+01,0.000e+00,3.717e+01,1.000e-01,4.800e+00,5.002e+01,1.175e+01,1.001e+00,1.000e+00,4.802e+01,0.000e+00,5.00
1300,1300,12580,-1.241e+02,0.000e+00,0.000e+00,2.586e+01,1.500e+02,0.000e+00,2.586e+01,0.000e+00,0.000e+00,3.509e+01,5.000e-01,4.000e+00,5.006e+01,1.317e+01,5.032e+00,5.011e+00,4.002e+01,0.000e+00,5.167e+01,1.000e-01,4.900e+00,5.951e+01,6.741e+00,1.003e+00,0.000e+00,5.851e+01,0.000e+00,3.299e+01,3.000e-01,4.600e+00,5.005e+01,1.556e+01,3.001e+00,1.000e+00,4.605e+01,0.000e+00,5.00
1400,1400,13576,-1.401e+02,0.000e+00,0.000e+00,9.906e+00,1.500e+02,0.000e+00,9.906e+00,0.000e+00,0.000e+00,3.608e+01,3.300e+00,1.000e+00,5.004e+01,1.086e+01,3.303e+01,7.002e+00,1.000e+01,0.000e+00,6.826e+01,0.000e+00,5.000e+00,6.964e+01,3.741e-01,0.000e+00,0.000e+00,6.964e+01,0.000e+00,3.045e+01,2.000e-01,4.400e+00,5.101e+01,1.936e+01,2.004e+00,4.005e+00,4.500e+01,0.000e+00,5.00
1500,1500,14575,-1.395e+02,0.000e+00,0.000e+00,1.045e+01,1.500e+02,0.000e+00,1.045e+01,0.000e+00,0.000e+00,4.357e+01,2.600e+00,1.200e+00,5.006e+01,3.388e+00,2.604e+01,1.201e+01,1.201e+01,0.000e+00,5.478e+01,0.000e+00,4.900e+00,5.608e+01,1.959e-01,0.000e+00,1.000e+00,5.508e+01,0.000e+00,3.540e+01,2.000e-01,4.400e+00,5.007e+01,1.307e+01,2.001e+00,4.002e+00,4.407e+01,0.000e+00,5.00
1600,1600,15568,-1.275e+02,0.000e+00,0.000e+00,2.251e+01,1.500e+02,0.000e+00,2.251e+01,0.000e+00,0.000e+00,3.824e+01,7.000e-01,3.500e+00,5.002e+01,9.886e+00,7.014e+00,8.003e+00,3.501e+01,0.000e+00,5.615e+01,0.000e+00,5.000e+00,6.046e+01,3.310e+00,0.000e+00,0.000e+00,6.046e+01,0.000e+00,2.911e+01,1.000e-01,4.500e+00,5.004e+01,1.983e+01,1.001e+00,4.001e+00,4.504e+01,0.000e+00,5.00
1700,1700,16568,-1.292e+02,0.000e+00,0.000e+00,2.075e+01,1.500e+02,0.000e+00,2.075e+01,0.000e+00,0.000e+00,3.739e+01,1.100e+00,3.400e+00,5.002e+01,1.033e+01,1.101e+01,5.003e+00,3.401e+01,0.000e+00,5.784e+01,1.000e-01,4.900e+00,6.064e+01,1.602e+00,1.022e+00,0.000e+00,5.962e+01,0.000e+00,2.942e+01,1.000e-01,4.100e+00,5.003e+01,1.951e+01,1.000e+00,8.002e+00,4.103e+01,0.000e+00,5.00
1800,1800,17568,-1.302e+02,0.000e+00,0.000e+00,1.980e+01,1.500e+02,0.000e+00,1.980e+01,0.000e+00,0.000e+00,3.771e+01,3.000e-01,4.000e+00,5.001e+01,1.060e+01,3.006e+00,7.002e+00,4.001e+01,0.000e+00,5.957e+01,0.000e+00,5.000e+00,6.101e+01,4.315e-01,0.000e+00,0.000e+00,6.101e+01,0.000e+00,2.861e+01,3.000e-01,4.400e+00,5.002e+01,1.981e+01,3.001e+00,3.001e+00,4.402e+01,0.000e+00,5.00
1900,1900,18564,-1.305e+02,0.000e+00,0.000e+00,1.954e+01,1.500e+02,0.000e+00,1.954e+01,0.000e+00,0.000e+00,3.767e+01,1.100e+00,3.400e+00,5.002e+01,1.025e+01,1.101e+01,5.002e+00,3.400e+01,0.000e+00,5.918e+01,0.000e+00,5.000e+00,6.038e+01,2.029e-01,0.000e+00,0.000e+00,6.038e+01,0.000e+00,2.900e+01,1.000e-01,4.600e+00,5.002e+01,1.951e+01,1.000e+00,3.001e+00,4.602e+01,0.000e+00,5.00
