episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,633,4.000e+00,1.200e+00,4.000e-01,7.375e+00,3.874e+00,3.240e+00,2.978e+00,1.157e+00,7.000e+01,-2.962e+00,9.000e-01,1.300e+00,3.420e+00,7.682e+00,1.294e+00,5.868e-01,1.539e+00,0.000e+00,6.441e-01,1.000e+00,5.000e-01,5.135e+00,5.191e+00,1.721e+00,2.457e+00,9.572e-01,0.000e+00,-1.826e-01,1.400e+00,6.000e-01,6.762e+00,5.944e+00,3.227e+00,2.026e+00,1.508e+00,0.000e+00,2.80
200,200,1201,6.086e+00,1.200e+00,1.400e+00,7.259e+00,1.972e+00,3.260e+00,1.148e+00,2.850e+00,8.000e+01,-3.830e+00,1.000e+00,1.500e+00,2.366e+00,7.196e+00,8.794e-01,6.033e-01,8.832e-01,0.000e+00,3.549e-01,5.000e-01,8.000e-01,3.681e+00,3.426e+00,7.382e-01,1.986e+00,9.564e-01,0.000e+00,-1.811e+00,1.400e+00,9.000e-01,4.611e+00,5.322e+00,2.004e+00,1.309e+00,1.299e+00,0.000e+00,3.20
300,300,1815,6.230e+00,1.100e+00,7.000e-01,5.229e+00,4.992e-01,2.459e+00,1.632e+00,1.138e+00,9.000e+01,-2.404e+00,7.000e-01,7.000e-01,1.072e+00,4.177e+00,4.169e-01,4.732e-01,1.824e-01,0.000e+00,1.318e+00,9.000e-01,6.000e-01,1.985e+00,1.267e+00,9.000e-01,6.646e-01,4.202e-01,0.000e+00,1.356e+00,5.000e-01,1.100e+00,1.685e+00,4.028e+00,3.307e-01,7.280e-01,6.258e-01,0.000e+00,2.60
400,400,2460,7.500e+00,8.000e-01,9.000e-01,5.115e+00,2.149e-01,2.047e+00,1.489e+00,1.579e+00,9.000e+01,1.610e+00,3.000e-01,1.200e+00,5.631e-01,2.753e+00,1.050e-01,2.982e-01,1.599e-01,0.000e+00,-9.344e-01,1.000e+00,2.000e-01,9.099e-01,5.443e-01,5.892e-01,2.955e-01,2.516e-02,0.000e+00,1.024e+00,7.000e-01,1.300e+00,6.489e-01,3.725e+00,3.193e-01,1.044e-01,2.253e-01,0.000e+00,2.40
500,500,3118,6.732e+00,8.000e-01,4.000e-01,7.784e+00,7.526e-01,3.098e+00,3.425e+00,1.261e+00,9.000e+01,2.216e+00,8.000e-01,1.000e+00,1.432e+00,4.116e+00,1.009e+00,1.098e-01,3.135e-01,0.000e+00,-3.671e-01,7.000e-01,4.000e-01,3.544e-01,1.822e+00,1.801e-01,1.303e-01,4.406e-02,0.000e+00,-2.981e+00,1.000e+00,8.000e-01,1.233e+00,4.113e+00,8.863e-01,2.007e-01,1.458e-01,0.000e+00,2.20
600,600,3706,5.637e+00,9.000e-01,1.600e+00,7.362e+00,1.626e+00,2.856e+00,1.017e+00,3.489e+00,8.000e+01,-4.098e-01,5.000e-01,1.500e+00,2.541e+00,3.750e+00,7.887e-01,1.217e+00,5.345e-01,0.000e+00,-3.851e-01,6.000e-01,1.000e+00,1.462e+00,3.147e+00,6.917e-01,4.768e-01,2.932e-01,0.000e+00,-4.168e-02,6.000e-01,1.900e+00,2.267e+00,5.109e+00,1.253e+00,4.077e-01,6.062e-01,0.000e+00,2.90
700,700,4398,4.599e+00,1.000e+00,1.600e+00,7.691e+00,2.992e+00,3.140e+00,1.755e+00,2.796e+00,7.000e+01,-8.225e-01,7.000e-01,1.600e+00,4.917e+00,4.440e+00,1.974e+00,1.885e+00,1.058e+00,0.000e+00,-3.628e-01,5.000e-01,1.500e+00,2.875e+00,4.237e+00,8.878e-01,1.036e+00,9.507e-01,0.000e+00,-1.013e+00,5.000e-01,2.500e+00,2.851e+00,6.665e+00,1.234e+00,6.327e-01,9.849e-01,0.000e+00,3.40
800,800,5074,8.363e+00,1.500e+00,1.000e+00,1.184e+01,2.081e+00,6.245e+00,2.946e+00,2.653e+00,6.000e+01,1.457e+00,3.000e-01,2.300e+00,3.154e+00,5.197e+00,1.048e+00,1.362e+00,7.441e-01,0.000e+00,-3.561e+00,7.000e-01,7.000e-01,1.682e+00,4.443e+00,1.297e+00,3.223e-01,6.220e-02,0.000e+00,-4.559e+00,5.000e-01,2.100e+00,2.713e+00,7.672e+00,1.279e+00,8.348e-01,5.991e-01,0.000e+00,3.30
900,900,5758,8.854e+00,1.100e+00,1.100e+00,1.486e+01,5.109e+00,6.316e+00,2.745e+00,5.802e+00,9.000e+01,-2.336e+00,6.000e-01,1.700e+00,2.694e+00,8.630e+00,2.037e+00,5.166e-01,1.406e-01,0.000e+00,1.962e-01,8.000e-01,1.300e+00,9.430e+00,1.063e+01,4.568e+00,1.709e+00,3.153e+00,0.000e+00,1.386e+00,1.000e-01,2.200e+00,7.113e+00,9.727e+00,3.429e-01,1.247e+00,5.523e+00,0.000e+00,2.70
1000,1000,6410,4.246e+00,1.100e+00,9.000e-01,9.782e+00,3.536e+00,4.042e+00,2.790e+00,2.951e+00,8.000e+01,1.350e+00,4.000e-01,2.100e+00,3.032e+00,5.682e+00,1.780e+00,8.737e-01,3.776e-01,0.000e+00,-2.502e+00,1.300e+00,9.000e-01,8.220e+00,1.082e+01,7.243e+00,3.811e-01,5.961e-01,0.000e+00,5.005e+00,3.000e-01,2.300e+00,6.278e+00,7.273e+00,1.072e+00,7.753e-01,4.431e+00,0.000e+00,2.90
