episode,step_train,step,A1_reward_total,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A2_reward_total,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A3_reward_total,A3_n_lever,A3_n_door,A3_received,A3_given,A3_r-lever,A3_r-start,A3_r-door,A3_win_rate,A4_reward_total,A4_n_lever,A4_n_door,A4_received,A4_given,A4_r-lever,A4_r-start,A4_r-door,A4_win_rate,steps_per_eps
100,100,921,-1.244e+02,6.000e-01,2.000e-01,2.718e+01,1.500e+02,2.139e+00,2.434e+01,7.071e-01,0.000e+00,2.828e+01,9.000e-01,8.000e-01,5.395e+01,2.307e+01,1.002e+01,3.514e+01,8.787e+00,0.000e+00,3.801e+01,2.400e+00,1.500e+00,6.207e+01,2.107e+01,3.017e+01,1.330e+01,1.860e+01,0.000e+00,4.853e+01,1.100e+00,3.500e+00,6.790e+01,1.697e+01,1.461e+01,5.326e+00,4.795e+01,0.000e+00,5.00
200,200,1871,-1.206e+02,4.000e-01,1.000e-01,1.834e+01,1.380e+02,9.008e-01,1.724e+01,1.925e-01,1.000e+01,3.541e+01,3.000e-01,3.000e-01,5.407e+01,1.766e+01,3.491e+00,4.700e+01,3.583e+00,0.000e+00,2.441e+01,1.600e+00,1.900e+00,4.776e+01,1.985e+01,1.668e+01,1.122e+01,1.985e+01,0.000e+00,5.375e+01,2.000e+00,1.800e+00,6.222e+01,6.873e+00,2.734e+01,1.065e+01,2.423e+01,0.000e+00,4.60
300,300,2806,-1.287e+02,2.000e-01,1.000e-01,2.185e+01,1.500e+02,3.206e-01,2.138e+01,1.449e-01,0.000e+00,3.882e+01,3.000e-01,1.000e-01,5.854e+01,1.891e+01,3.605e+00,5.379e+01,1.147e+00,0.000e+00,2.729e+01,1.100e+00,1.400e+00,5.165e+01,2.106e+01,1.145e+01,2.563e+01,1.457e+01,0.000e+00,5.474e+01,2.200e+00,2.200e+00,6.669e+01,8.755e+00,2.939e+01,7.876e+00,2.943e+01,0.000e+00,5.00
400,400,3781,-1.320e+02,1.000e-01,3.000e-01,6.660e+00,1.380e+02,5.296e-02,6.500e+00,1.063e-01,1.000e+01,4.964e+01,6.000e-01,0.000e+00,5.976e+01,9.421e+00,6.857e+00,5.290e+01,0.000e+00,0.000e+00,3.622e+01,7.000e-01,2.400e+00,4.788e+01,9.854e+00,7.392e+00,1.552e+01,2.496e+01,0.000e+00,4.028e+01,1.200e+00,7.000e-01,5.149e+01,8.505e+00,1.350e+01,3.017e+01,7.823e+00,0.000e+00,4.60
500,500,4769,-1.427e+02,2.000e-01,2.000e-01,8.085e+00,1.500e+02,3.654e-02,8.023e+00,2.581e-02,0.000e+00,5.377e+01,5.000e-01,6.000e-01,6.023e+01,4.661e+00,5.262e+00,4.853e+01,6.437e+00,0.000e+00,4.090e+01,1.100e+00,1.700e+00,5.303e+01,8.632e+00,1.180e+01,2.313e+01,1.810e+01,0.000e+00,4.015e+01,1.100e+00,2.000e-01,5.114e+01,9.190e+00,1.129e+01,3.780e+01,2.050e+00,0.000e+00,5.00
600,600,5749,-1.314e+02,3.000e-01,1.000e-01,1.926e+01,1.500e+02,1.141e-01,1.912e+01,2.850e-02,0.000e+00,4.846e+01,1.000e-01,2.000e-01,5.726e+01,8.200e+00,1.000e+00,5.417e+01,2.088e+00,0.000e+00,3.639e+01,6.000e-01,1.700e+00,5.105e+01,1.156e+01,6.212e+00,2.752e+01,1.733e+01,0.000e+00,4.139e+01,3.000e-01,2.000e-01,5.331e+01,1.112e+01,3.207e+00,4.798e+01,2.124e+00,0.000e+00,5.00
700,700,6741,-1.285e+02,2.000e-01,2.000e-01,2.231e+01,1.500e+02,1.559e-01,2.205e+01,1.096e-01,0.000e+00,5.228e+01,2.000e-01,1.000e-01,6.239e+01,9.706e+00,2.043e+00,5.934e+01,1.004e+00,0.000e+00,3.287e+01,4.000e-01,1.400e+00,5.045e+01,1.499e+01,4.025e+00,3.225e+01,1.418e+01,0.000e+00,3.813e+01,4.000e-01,5.000e-01,5.095e+01,1.141e+01,4.037e+00,4.182e+01,5.095e+00,0.000e+00,5.00
800,800,7732,-1.285e+02,1.000e-01,1.000e-01,2.191e+01,1.500e+02,4.617e-02,2.185e+01,1.126e-02,0.000e+00,5.065e+01,4.000e-01,1.000e-01,6.119e+01,9.843e+00,4.101e+00,5.608e+01,1.003e+00,0.000e+00,3.305e+01,2.000e-01,3.300e+00,5.029e+01,1.444e+01,2.023e+00,1.512e+01,3.315e+01,0.000e+00,3.970e+01,2.000e-01,4.000e-01,5.264e+01,1.174e+01,2.080e+00,4.646e+01,4.098e+00,0.000e+00,5.00
900,900,8732,-1.361e+02,2.000e-01,1.000e-01,1.449e+01,1.500e+02,1.499e-02,1.446e+01,6.717e-03,0.000e+00,5.689e+01,1.000e-01,1.000e-01,5.966e+01,2.475e+00,1.000e+00,5.765e+01,1.009e+00,0.000e+00,3.610e+01,3.000e-01,3.800e+00,5.023e+01,1.183e+01,3.021e+00,9.057e+00,3.815e+01,0.000e+00,3.933e+01,1.000e-01,2.000e-01,5.168e+01,1.175e+01,1.016e+00,4.864e+01,2.018e+00,0.000e+00,5.00
1000,1000,9732,-1.316e+02,0.000e+00,1.000e-01,1.864e+01,1.500e+02,0.000e+00,1.863e+01,7.796e-03,0.000e+00,5.471e+01,1.000e-01,1.000e-01,5.669e+01,1.782e+00,1.000e+00,5.469e+01,1.000e+00,0.000e+00,3.602e+01,4.000e-01,3.900e+00,5.022e+01,1.240e+01,4.022e+00,7.069e+00,3.913e+01,0.000e+00,3.773e+01,2.000e-01,3.000e-01,5.044e+01,1.181e+01,2.006e+00,4.542e+01,3.014e+00,0.000e+00,5.00
