episode,step_train,step,A1_reward_total,A1_reward_env,A1_n_lever,A1_n_door,A1_received,A1_given,A1_r-lever,A1_r-start,A1_r-door,A1_win_rate,A1_total_energy,A1_reward_per_energy,A2_reward_total,A2_reward_env,A2_n_lever,A2_n_door,A2_received,A2_given,A2_r-lever,A2_r-start,A2_r-door,A2_win_rate,A2_total_energy,A2_reward_per_energy,steps_per_eps
9000,9000,30989,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.690e-07,2.669e-08,4.690e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.669e-08,4.690e-07,0.000e+00,0.000e+00,2.669e-08,0.000e+00,2.571e+00,3.889e+00,1.00
9500,9500,32186,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.966e-07,2.091e-08,3.966e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.091e-08,3.966e-07,0.000e+00,0.000e+00,2.091e-08,0.000e+00,2.571e+00,3.889e+00,1.00
10000,10000,33391,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,3.002e-06,9.270e-08,3.002e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,9.270e-08,3.002e-06,0.000e+00,8.095e-08,1.175e-08,0.000e+00,2.700e+00,3.759e+00,1.10
10500,10500,34624,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.606e-07,6.207e-09,2.606e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.207e-09,2.606e-07,0.000e+00,0.000e+00,6.207e-09,0.000e+00,2.571e+00,3.889e+00,1.00
11000,11000,35821,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.946e-07,5.645e-09,1.946e-07,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.645e-09,1.946e-07,0.000e+00,0.000e+00,5.645e-09,0.000e+00,2.571e+00,3.889e+00,1.00
11500,11500,37005,-1.000e+00,-1.000e+00,1.300e+00,0.000e+00,1.536e-06,1.029e-06,1.536e-06,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.700e+00,9.700e+00,2.000e-01,1.000e+00,1.029e-06,1.536e-06,5.126e-07,5.066e-07,9.515e-09,0.000e+00,2.700e+00,3.669e+00,1.30
12000,12000,38174,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.971e-08,3.981e-09,8.971e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.981e-09,8.971e-08,0.000e+00,0.000e+00,3.981e-09,0.000e+00,2.571e+00,3.889e+00,1.00
12500,12500,39399,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.091e-08,2.684e-09,6.091e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.684e-09,6.091e-08,0.000e+00,0.000e+00,2.684e-09,0.000e+00,2.571e+00,3.889e+00,1.00
13000,13000,40577,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.537e-08,2.279e-09,4.537e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.279e-09,4.537e-08,0.000e+00,0.000e+00,2.279e-09,0.000e+00,2.571e+00,3.889e+00,1.00
13500,13500,41746,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.309e-08,1.869e-09,3.309e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.869e-09,3.309e-08,0.000e+00,0.000e+00,1.869e-09,0.000e+00,2.571e+00,3.889e+00,1.00
14000,14000,42911,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.622e-08,1.419e-09,2.622e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.419e-09,2.622e-08,0.000e+00,0.000e+00,1.419e-09,0.000e+00,2.571e+00,3.889e+00,1.00
14500,14500,44067,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.879e-08,1.104e-09,1.879e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.104e-09,1.879e-08,0.000e+00,0.000e+00,1.104e-09,0.000e+00,2.571e+00,3.889e+00,1.00
15000,15000,45219,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.509e-08,1.005e-09,1.509e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.005e-09,1.509e-08,0.000e+00,0.000e+00,1.005e-09,0.000e+00,2.571e+00,3.889e+00,1.00
15500,15500,46375,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.127e-08,5.640e-10,1.127e-08,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.640e-10,1.127e-08,0.000e+00,0.000e+00,5.640e-10,0.000e+00,2.571e+00,3.889e+00,1.00
16000,16000,47577,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.249e-09,4.642e-10,8.249e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.642e-10,8.249e-09,0.000e+00,0.000e+00,4.642e-10,0.000e+00,2.571e+00,3.889e+00,1.00
16500,16500,48737,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,5.851e-09,3.678e-10,5.851e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.678e-10,5.851e-09,0.000e+00,0.000e+00,3.678e-10,0.000e+00,2.571e+00,3.889e+00,1.00
17000,17000,49903,-1.200e+00,-1.200e+00,1.000e+00,2.000e-01,3.529e-09,2.937e-10,3.527e-09,0.000e+00,2.752e-12,1.000e+02,5.143e-01,-1.556e-01,9.800e+00,9.800e+00,0.000e+00,1.200e+00,2.937e-10,3.529e-09,0.000e+00,0.000e+00,2.937e-10,0.000e+00,3.086e+00,3.461e+00,1.20
17500,17500,51073,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.420e-09,2.517e-10,3.420e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.517e-10,3.420e-09,0.000e+00,0.000e+00,2.517e-10,0.000e+00,2.571e+00,3.889e+00,1.00
18000,18000,52235,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.536e-09,2.127e-10,2.536e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.127e-10,2.536e-09,0.000e+00,0.000e+00,2.127e-10,0.000e+00,2.571e+00,3.889e+00,1.00
18500,18500,53381,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.998e-09,1.898e-10,1.998e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.898e-10,1.998e-09,0.000e+00,0.000e+00,1.898e-10,0.000e+00,2.571e+00,3.889e+00,1.00
19000,19000,54543,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.438e-09,1.356e-10,1.438e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.356e-10,1.438e-09,0.000e+00,0.000e+00,1.356e-10,0.000e+00,2.571e+00,3.889e+00,1.00
19500,19500,55712,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.053e-09,1.215e-10,1.053e-09,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.215e-10,1.053e-09,0.000e+00,0.000e+00,1.215e-10,0.000e+00,2.571e+00,3.889e+00,1.00
20000,20000,56886,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,7.989e-10,1.042e-10,7.989e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.042e-10,7.989e-10,0.000e+00,0.000e+00,1.042e-10,0.000e+00,2.571e+00,3.889e+00,1.00
20500,20500,58034,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.216e-10,7.927e-11,6.216e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,7.927e-11,6.216e-10,0.000e+00,0.000e+00,7.927e-11,0.000e+00,2.571e+00,3.889e+00,1.00
21000,21000,59196,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,4.663e-10,6.568e-11,4.663e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,6.568e-11,4.663e-10,0.000e+00,0.000e+00,6.568e-11,0.000e+00,2.571e+00,3.889e+00,1.00
21500,21500,60338,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,3.716e-10,5.458e-11,3.716e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,5.458e-11,3.716e-10,0.000e+00,0.000e+00,5.458e-11,0.000e+00,2.571e+00,3.889e+00,1.00
22000,22000,61521,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.796e-10,4.663e-11,2.796e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,4.663e-11,2.796e-10,0.000e+00,0.000e+00,4.663e-11,0.000e+00,2.571e+00,3.889e+00,1.00
22500,22500,62674,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,2.357e-10,3.997e-11,2.357e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.997e-11,2.357e-10,0.000e+00,0.000e+00,3.997e-11,0.000e+00,2.571e+00,3.889e+00,1.00
23000,23000,63841,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.622e-10,3.092e-11,1.622e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,3.092e-11,1.622e-10,0.000e+00,0.000e+00,3.092e-11,0.000e+00,2.571e+00,3.889e+00,1.00
23500,23500,65014,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,1.254e-10,2.331e-11,1.254e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,2.331e-11,1.254e-10,0.000e+00,0.000e+00,2.331e-11,0.000e+00,2.571e+00,3.889e+00,1.00
24000,24000,66196,-1.000e+00,-1.000e+00,1.100e+00,0.000e+00,1.064e-10,2.920e-10,1.064e-10,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,9.900e+00,9.900e+00,1.000e-01,1.000e+00,2.920e-10,1.064e-10,2.309e-10,0.000e+00,6.116e-11,0.000e+00,2.571e+00,3.850e+00,1.10
24500,24500,67316,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,8.029e-11,1.630e-11,8.029e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.630e-11,8.029e-11,0.000e+00,0.000e+00,1.630e-11,0.000e+00,2.571e+00,3.889e+00,1.00
25000,25000,68481,-1.000e+00,-1.000e+00,1.000e+00,0.000e+00,6.090e-11,1.317e-11,6.090e-11,0.000e+00,0.000e+00,1.000e+02,0.000e+00,0.000e+00,1.000e+01,1.000e+01,0.000e+00,1.000e+00,1.317e-11,6.090e-11,0.000e+00,0.000e+00,1.317e-11,0.000e+00,2.571e+00,3.889e+00,1.00
